EnergyService,EnergyCarrier,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TS,2020,SPRING,ALLDAYS,AFTERNOON,3.680973776
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TS,2020,SPRING,ALLDAYS,EVENING,4.723916346
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SUMMER,ALLDAYS,NIGHT,7.324519273
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SUMMER,ALLDAYS,EARLY,4.394711564
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SUMMER,ALLDAYS,MORN,5.218719982
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SUMMER,ALLDAYS,MID,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SUMMER,ALLDAYS,AFTERNOON,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SUMMER,ALLDAYS,EVENING,7.0498498
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,MONSOON,ALLDAYS,NIGHT,7.324519273
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,MONSOON,ALLDAYS,EARLY,4.394711564
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,MONSOON,ALLDAYS,MORN,5.218719982
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,MONSOON,ALLDAYS,MID,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,MONSOON,ALLDAYS,AFTERNOON,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,MONSOON,ALLDAYS,EVENING,7.0498498
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,AUTUMN,ALLDAYS,NIGHT,7.324519273
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,AUTUMN,ALLDAYS,EARLY,4.394711564
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,AUTUMN,ALLDAYS,MORN,5.218719982
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,AUTUMN,ALLDAYS,MID,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,AUTUMN,ALLDAYS,AFTERNOON,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,AUTUMN,ALLDAYS,EVENING,7.0498498
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,WINTER,ALLDAYS,NIGHT,7.324519273
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,WINTER,ALLDAYS,EARLY,4.394711564
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,WINTER,ALLDAYS,MORN,5.218719982
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,WINTER,ALLDAYS,MID,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,WINTER,ALLDAYS,AFTERNOON,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,WINTER,ALLDAYS,EVENING,7.0498498
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SPRING,ALLDAYS,NIGHT,7.324519273
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SPRING,ALLDAYS,EARLY,4.394711564
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SPRING,ALLDAYS,MORN,5.218719982
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SPRING,ALLDAYS,MID,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SPRING,ALLDAYS,AFTERNOON,5.493389455
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KA,2020,SPRING,ALLDAYS,EVENING,7.0498498
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SUMMER,ALLDAYS,NIGHT,3.139948173
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SUMMER,ALLDAYS,EARLY,1.883968904
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SUMMER,ALLDAYS,MORN,2.237213073
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SUMMER,ALLDAYS,MID,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SUMMER,ALLDAYS,AFTERNOON,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SUMMER,ALLDAYS,EVENING,3.022200116
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,MONSOON,ALLDAYS,NIGHT,3.139948173
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,MONSOON,ALLDAYS,EARLY,1.883968904
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,MONSOON,ALLDAYS,MORN,2.237213073
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,MONSOON,ALLDAYS,MID,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,MONSOON,ALLDAYS,AFTERNOON,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,MONSOON,ALLDAYS,EVENING,3.022200116
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,AUTUMN,ALLDAYS,NIGHT,3.139948173
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,AUTUMN,ALLDAYS,EARLY,1.883968904
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,AUTUMN,ALLDAYS,MORN,2.237213073
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,AUTUMN,ALLDAYS,MID,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,AUTUMN,ALLDAYS,AFTERNOON,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,AUTUMN,ALLDAYS,EVENING,3.022200116
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,WINTER,ALLDAYS,NIGHT,3.139948173
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,WINTER,ALLDAYS,EARLY,1.883968904
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,WINTER,ALLDAYS,MORN,2.237213073
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,WINTER,ALLDAYS,MID,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,WINTER,ALLDAYS,AFTERNOON,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,WINTER,ALLDAYS,EVENING,3.022200116
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SPRING,ALLDAYS,NIGHT,3.139948173
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SPRING,ALLDAYS,EARLY,1.883968904
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SPRING,ALLDAYS,MORN,2.237213073
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SPRING,ALLDAYS,MID,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SPRING,ALLDAYS,AFTERNOON,2.354961129
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,KL,2020,SPRING,ALLDAYS,EVENING,3.022200116
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SUMMER,ALLDAYS,NIGHT,9.299229436
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SUMMER,ALLDAYS,EARLY,5.579537662
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SUMMER,ALLDAYS,MORN,6.625700973
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SUMMER,ALLDAYS,MID,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SUMMER,ALLDAYS,AFTERNOON,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SUMMER,ALLDAYS,EVENING,8.950508332
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,MONSOON,ALLDAYS,NIGHT,9.299229436
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,MONSOON,ALLDAYS,EARLY,5.579537662
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,MONSOON,ALLDAYS,MORN,6.625700973
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,MONSOON,ALLDAYS,MID,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,MONSOON,ALLDAYS,AFTERNOON,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,MONSOON,ALLDAYS,EVENING,8.950508332
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,AUTUMN,ALLDAYS,NIGHT,9.299229436
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,AUTUMN,ALLDAYS,EARLY,5.579537662
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,AUTUMN,ALLDAYS,MORN,6.625700973
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,AUTUMN,ALLDAYS,MID,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,AUTUMN,ALLDAYS,AFTERNOON,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,AUTUMN,ALLDAYS,EVENING,8.950508332
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,WINTER,ALLDAYS,NIGHT,9.299229436
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,WINTER,ALLDAYS,EARLY,5.579537662
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,WINTER,ALLDAYS,MORN,6.625700973
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,WINTER,ALLDAYS,MID,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,WINTER,ALLDAYS,AFTERNOON,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,WINTER,ALLDAYS,EVENING,8.950508332
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SPRING,ALLDAYS,NIGHT,9.299229436
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SPRING,ALLDAYS,EARLY,5.579537662
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SPRING,ALLDAYS,MORN,6.625700973
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SPRING,ALLDAYS,MID,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SPRING,ALLDAYS,AFTERNOON,6.974422077
OTHER_ALL,ELECTRICITY,ALL,INDIA,SR,TN,2020,SPRING,ALLDAYS,EVENING,8.950508332
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SUMMER,ALLDAYS,NIGHT,2.51416847
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SUMMER,ALLDAYS,EARLY,1.508501082
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SUMMER,ALLDAYS,MORN,1.791345035
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SUMMER,ALLDAYS,MID,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SUMMER,ALLDAYS,AFTERNOON,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SUMMER,ALLDAYS,EVENING,2.419887153
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,MONSOON,ALLDAYS,NIGHT,2.51416847
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,MONSOON,ALLDAYS,EARLY,1.508501082
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,MONSOON,ALLDAYS,MORN,1.791345035
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,MONSOON,ALLDAYS,MID,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,MONSOON,ALLDAYS,AFTERNOON,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,MONSOON,ALLDAYS,EVENING,2.419887153
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,AUTUMN,ALLDAYS,NIGHT,2.51416847
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,AUTUMN,ALLDAYS,EARLY,1.508501082
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,AUTUMN,ALLDAYS,MORN,1.791345035
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,AUTUMN,ALLDAYS,MID,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,AUTUMN,ALLDAYS,AFTERNOON,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,AUTUMN,ALLDAYS,EVENING,2.419887153
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,WINTER,ALLDAYS,NIGHT,2.51416847
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,WINTER,ALLDAYS,EARLY,1.508501082
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,WINTER,ALLDAYS,MORN,1.791345035
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,WINTER,ALLDAYS,MID,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,WINTER,ALLDAYS,AFTERNOON,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,WINTER,ALLDAYS,EVENING,2.419887153
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SPRING,ALLDAYS,NIGHT,2.51416847
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SPRING,ALLDAYS,EARLY,1.508501082
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SPRING,ALLDAYS,MORN,1.791345035
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SPRING,ALLDAYS,MID,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SPRING,ALLDAYS,AFTERNOON,1.885626353
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,BR,2020,SPRING,ALLDAYS,EVENING,2.419887153
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SUMMER,ALLDAYS,NIGHT,0.834453995
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SUMMER,ALLDAYS,EARLY,0.500672397
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SUMMER,ALLDAYS,MORN,0.594548471
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SUMMER,ALLDAYS,MID,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SUMMER,ALLDAYS,AFTERNOON,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SUMMER,ALLDAYS,EVENING,0.80316197
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,MONSOON,ALLDAYS,NIGHT,0.834453995
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,MONSOON,ALLDAYS,EARLY,0.500672397
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,MONSOON,ALLDAYS,MORN,0.594548471
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,MONSOON,ALLDAYS,MID,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,MONSOON,ALLDAYS,AFTERNOON,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,MONSOON,ALLDAYS,EVENING,0.80316197
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,AUTUMN,ALLDAYS,NIGHT,0.834453995
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,AUTUMN,ALLDAYS,EARLY,0.500672397
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,AUTUMN,ALLDAYS,MORN,0.594548471
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,AUTUMN,ALLDAYS,MID,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,AUTUMN,ALLDAYS,AFTERNOON,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,AUTUMN,ALLDAYS,EVENING,0.80316197
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,WINTER,ALLDAYS,NIGHT,0.834453995
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,WINTER,ALLDAYS,EARLY,0.500672397
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,WINTER,ALLDAYS,MORN,0.594548471
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,WINTER,ALLDAYS,MID,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,WINTER,ALLDAYS,AFTERNOON,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,WINTER,ALLDAYS,EVENING,0.80316197
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SPRING,ALLDAYS,NIGHT,0.834453995
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SPRING,ALLDAYS,EARLY,0.500672397
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SPRING,ALLDAYS,MORN,0.594548471
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SPRING,ALLDAYS,MID,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SPRING,ALLDAYS,AFTERNOON,0.625840496
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,JH,2020,SPRING,ALLDAYS,EVENING,0.80316197
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SUMMER,ALLDAYS,NIGHT,1.813188206
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SUMMER,ALLDAYS,EARLY,1.087912924
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SUMMER,ALLDAYS,MORN,1.291896597
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SUMMER,ALLDAYS,MID,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SUMMER,ALLDAYS,AFTERNOON,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SUMMER,ALLDAYS,EVENING,1.745193649
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,MONSOON,ALLDAYS,NIGHT,1.813188206
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,MONSOON,ALLDAYS,EARLY,1.087912924
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,MONSOON,ALLDAYS,MORN,1.291896597
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,MONSOON,ALLDAYS,MID,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,MONSOON,ALLDAYS,AFTERNOON,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,MONSOON,ALLDAYS,EVENING,1.745193649
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,AUTUMN,ALLDAYS,NIGHT,1.813188206
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,AUTUMN,ALLDAYS,EARLY,1.087912924
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,AUTUMN,ALLDAYS,MORN,1.291896597
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,AUTUMN,ALLDAYS,MID,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,AUTUMN,ALLDAYS,AFTERNOON,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,AUTUMN,ALLDAYS,EVENING,1.745193649
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,WINTER,ALLDAYS,NIGHT,1.813188206
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,WINTER,ALLDAYS,EARLY,1.087912924
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,WINTER,ALLDAYS,MORN,1.291896597
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,WINTER,ALLDAYS,MID,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,WINTER,ALLDAYS,AFTERNOON,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,WINTER,ALLDAYS,EVENING,1.745193649
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SPRING,ALLDAYS,NIGHT,1.813188206
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SPRING,ALLDAYS,EARLY,1.087912924
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SPRING,ALLDAYS,MORN,1.291896597
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SPRING,ALLDAYS,MID,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SPRING,ALLDAYS,AFTERNOON,1.359891155
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,OD,2020,SPRING,ALLDAYS,EVENING,1.745193649
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SUMMER,ALLDAYS,NIGHT,6.269813456
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SUMMER,ALLDAYS,EARLY,3.761888073
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SUMMER,ALLDAYS,MORN,4.467242087
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SUMMER,ALLDAYS,MID,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SUMMER,ALLDAYS,AFTERNOON,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SUMMER,ALLDAYS,EVENING,6.034695451
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,MONSOON,ALLDAYS,NIGHT,6.269813456
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,MONSOON,ALLDAYS,EARLY,3.761888073
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,MONSOON,ALLDAYS,MORN,4.467242087
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,MONSOON,ALLDAYS,MID,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,MONSOON,ALLDAYS,AFTERNOON,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,MONSOON,ALLDAYS,EVENING,6.034695451
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,AUTUMN,ALLDAYS,NIGHT,6.269813456
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,AUTUMN,ALLDAYS,EARLY,3.761888073
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,AUTUMN,ALLDAYS,MORN,4.467242087
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,AUTUMN,ALLDAYS,MID,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,AUTUMN,ALLDAYS,AFTERNOON,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,AUTUMN,ALLDAYS,EVENING,6.034695451
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,WINTER,ALLDAYS,NIGHT,6.269813456
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,WINTER,ALLDAYS,EARLY,3.761888073
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,WINTER,ALLDAYS,MORN,4.467242087
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,WINTER,ALLDAYS,MID,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,WINTER,ALLDAYS,AFTERNOON,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,WINTER,ALLDAYS,EVENING,6.034695451
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SPRING,ALLDAYS,NIGHT,6.269813456
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SPRING,ALLDAYS,EARLY,3.761888073
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SPRING,ALLDAYS,MORN,4.467242087
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SPRING,ALLDAYS,MID,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SPRING,ALLDAYS,AFTERNOON,4.702360092
OTHER_ALL,ELECTRICITY,ALL,INDIA,ER,WB,2020,SPRING,ALLDAYS,EVENING,6.034695451
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SUMMER,ALLDAYS,NIGHT,1.128132976
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SUMMER,ALLDAYS,EARLY,0.676879786
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SUMMER,ALLDAYS,MORN,0.803794746
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SUMMER,ALLDAYS,MID,0.846099732
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SUMMER,ALLDAYS,AFTERNOON,0.846099732
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,SUMMER,ALLDAYS,EVENING,1.08582799
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,MONSOON,ALLDAYS,NIGHT,1.128132976
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,MONSOON,ALLDAYS,EARLY,0.676879786
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,MONSOON,ALLDAYS,MORN,0.803794746
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,MONSOON,ALLDAYS,MID,0.846099732
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,MONSOON,ALLDAYS,AFTERNOON,0.846099732
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,MONSOON,ALLDAYS,EVENING,1.08582799
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,AUTUMN,ALLDAYS,NIGHT,1.128132976
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,AUTUMN,ALLDAYS,EARLY,0.676879786
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,AUTUMN,ALLDAYS,MORN,0.803794746
OTHER_ALL,ELECTRICITY,ALL,INDIA,NER,AS,2020,AUTUMN,ALLDAYS,MID,0.846099732
