ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,NumInstances
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2041,3.664133843
LIGHT_ELEC,URBAN,INDIA,WR,MP,2024,2.747292971
LIGHT_ELEC,URBAN,INDIA,WR,MP,2025,2.791218083
LIGHT_ELEC,URBAN,INDIA,WR,MP,2026,2.823921848
LIGHT_ELEC,URBAN,INDIA,WR,MP,2027,2.857008791
LIGHT_ELEC,URBAN,INDIA,WR,MP,2028,2.890483403
LIGHT_ELEC,URBAN,INDIA,WR,MP,2029,2.924350226
LIGHT_ELEC,URBAN,INDIA,WR,MP,2030,2.958613855
LIGHT_ELEC,URBAN,INDIA,WR,MP,2031,2.993278939
LIGHT_ELEC,URBAN,INDIA,WR,MP,2032,3.028350183
LIGHT_ELEC,URBAN,INDIA,WR,MP,2033,3.063832344
LIGHT_ELEC,URBAN,INDIA,WR,MP,2034,3.099730238
LIGHT_ELEC,URBAN,INDIA,WR,MP,2035,3.136048736
LIGHT_ELEC,URBAN,INDIA,WR,MP,2036,3.172792765
LIGHT_ELEC,URBAN,INDIA,WR,MP,2037,3.209967312
LIGHT_ELEC,URBAN,INDIA,WR,MP,2038,3.24757742
LIGHT_ELEC,URBAN,INDIA,WR,MP,2039,3.285628194
LIGHT_ELEC,URBAN,INDIA,WR,MP,2040,3.324124795
LIGHT_ELEC,URBAN,INDIA,WR,MP,2041,3.363072449
LIGHT_ELEC,URBAN,INDIA,WR,MH,2024,3.039030247
LIGHT_ELEC,URBAN,INDIA,WR,MH,2025,3.077546634
LIGHT_ELEC,URBAN,INDIA,WR,MH,2026,3.10613399
LIGHT_ELEC,URBAN,INDIA,WR,MH,2027,3.134986895
LIGHT_ELEC,URBAN,INDIA,WR,MH,2028,3.164107815
LIGHT_ELEC,URBAN,INDIA,WR,MH,2029,3.19349924
LIGHT_ELEC,URBAN,INDIA,WR,MH,2030,3.223163681
LIGHT_ELEC,URBAN,INDIA,WR,MH,2031,3.253103676
LIGHT_ELEC,URBAN,INDIA,WR,MH,2032,3.283321784
LIGHT_ELEC,URBAN,INDIA,WR,MH,2033,3.313820588
LIGHT_ELEC,URBAN,INDIA,WR,MH,2034,3.344602695
LIGHT_ELEC,URBAN,INDIA,WR,MH,2035,3.375670738
LIGHT_ELEC,URBAN,INDIA,WR,MH,2036,3.407027372
LIGHT_ELEC,URBAN,INDIA,WR,MH,2037,3.438675278
LIGHT_ELEC,URBAN,INDIA,WR,MH,2038,3.470617162
LIGHT_ELEC,URBAN,INDIA,WR,MH,2039,3.502855754
LIGHT_ELEC,URBAN,INDIA,WR,MH,2040,3.535393811
LIGHT_ELEC,URBAN,INDIA,WR,MH,2041,3.568234114
LIGHT_ELEC,URBAN,INDIA,WR,GA,2024,2.828294037
LIGHT_ELEC,URBAN,INDIA,WR,GA,2025,2.8554214
LIGHT_ELEC,URBAN,INDIA,WR,GA,2026,2.8754971
LIGHT_ELEC,URBAN,INDIA,WR,GA,2027,2.895713946
LIGHT_ELEC,URBAN,INDIA,WR,GA,2028,2.916072932
LIGHT_ELEC,URBAN,INDIA,WR,GA,2029,2.936575056
LIGHT_ELEC,URBAN,INDIA,WR,GA,2030,2.957221326
LIGHT_ELEC,URBAN,INDIA,WR,GA,2031,2.978012753
LIGHT_ELEC,URBAN,INDIA,WR,GA,2032,2.99895036
LIGHT_ELEC,URBAN,INDIA,WR,GA,2033,3.020035173
LIGHT_ELEC,URBAN,INDIA,WR,GA,2034,3.041268228
LIGHT_ELEC,URBAN,INDIA,WR,GA,2035,3.062650567
LIGHT_ELEC,URBAN,INDIA,WR,GA,2036,3.084183239
LIGHT_ELEC,URBAN,INDIA,WR,GA,2037,3.105867302
LIGHT_ELEC,URBAN,INDIA,WR,GA,2038,3.12770382
LIGHT_ELEC,URBAN,INDIA,WR,GA,2039,3.149693864
LIGHT_ELEC,URBAN,INDIA,WR,GA,2040,3.171838514
LIGHT_ELEC,URBAN,INDIA,WR,GA,2041,3.194138858
LIGHT_ELEC,URBAN,INDIA,NER,AS,2024,3.10565126
LIGHT_ELEC,URBAN,INDIA,NER,AS,2025,3.19585527
LIGHT_ELEC,URBAN,INDIA,NER,AS,2026,3.26384005
LIGHT_ELEC,URBAN,INDIA,NER,AS,2027,3.333271057
LIGHT_ELEC,URBAN,INDIA,NER,AS,2028,3.404179055
LIGHT_ELEC,URBAN,INDIA,NER,AS,2029,3.476595465
LIGHT_ELEC,URBAN,INDIA,NER,AS,2030,3.550552375
LIGHT_ELEC,URBAN,INDIA,NER,AS,2031,3.626082555
LIGHT_ELEC,URBAN,INDIA,NER,AS,2032,3.703219473
LIGHT_ELEC,URBAN,INDIA,NER,AS,2033,3.781997309
LIGHT_ELEC,URBAN,INDIA,NER,AS,2034,3.862450969
LIGHT_ELEC,URBAN,INDIA,NER,AS,2035,3.944616105
LIGHT_ELEC,URBAN,INDIA,NER,AS,2036,4.028529122
LIGHT_ELEC,URBAN,INDIA,NER,AS,2037,4.114227204
LIGHT_ELEC,URBAN,INDIA,NER,AS,2038,4.201748324
LIGHT_ELEC,URBAN,INDIA,NER,AS,2039,4.291131263
LIGHT_ELEC,URBAN,INDIA,NER,AS,2040,4.382415627
LIGHT_ELEC,URBAN,INDIA,NER,AS,2041,4.475641865
LIGHT_ELEC,URBAN,INDIA,NER,NE,2024,2.711843444
LIGHT_ELEC,URBAN,INDIA,NER,NE,2025,2.741859483
LIGHT_ELEC,URBAN,INDIA,NER,NE,2026,2.764104016
LIGHT_ELEC,URBAN,INDIA,NER,NE,2027,2.786529018
LIGHT_ELEC,URBAN,INDIA,NER,NE,2028,2.809135953
LIGHT_ELEC,URBAN,INDIA,NER,NE,2029,2.831926297
LIGHT_ELEC,URBAN,INDIA,NER,NE,2030,2.854901537
LIGHT_ELEC,URBAN,INDIA,NER,NE,2031,2.878063173
LIGHT_ELEC,URBAN,INDIA,NER,NE,2032,2.901412719
LIGHT_ELEC,URBAN,INDIA,NER,NE,2033,2.924951698
LIGHT_ELEC,URBAN,INDIA,NER,NE,2034,2.948681647
LIGHT_ELEC,URBAN,INDIA,NER,NE,2035,2.972604116
LIGHT_ELEC,URBAN,INDIA,NER,NE,2036,2.996720666
LIGHT_ELEC,URBAN,INDIA,NER,NE,2037,3.021032873
LIGHT_ELEC,URBAN,INDIA,NER,NE,2038,3.045542322
LIGHT_ELEC,URBAN,INDIA,NER,NE,2039,3.070250616
LIGHT_ELEC,URBAN,INDIA,NER,NE,2040,3.095159366
LIGHT_ELEC,URBAN,INDIA,NER,NE,2041,3.120270199
LIGHT_ELEC,URBAN,INDIA,SR,AP,2024,3.122002794
LIGHT_ELEC,URBAN,INDIA,SR,AP,2025,3.233381574
LIGHT_ELEC,URBAN,INDIA,SR,AP,2026,3.317842322
LIGHT_ELEC,URBAN,INDIA,SR,AP,2027,3.404509312
LIGHT_ELEC,URBAN,INDIA,SR,AP,2028,3.493440172
LIGHT_ELEC,URBAN,INDIA,SR,AP,2029,3.584694038
LIGHT_ELEC,URBAN,INDIA,SR,AP,2030,3.678331592
LIGHT_ELEC,URBAN,INDIA,SR,AP,2031,3.774415098
LIGHT_ELEC,URBAN,INDIA,SR,AP,2032,3.873008449
LIGHT_ELEC,URBAN,INDIA,SR,AP,2033,3.974177205
LIGHT_ELEC,URBAN,INDIA,SR,AP,2034,4.07798864
LIGHT_ELEC,URBAN,INDIA,SR,AP,2035,4.184511785
LIGHT_ELEC,URBAN,INDIA,SR,AP,2036,4.293817472
LIGHT_ELEC,URBAN,INDIA,SR,AP,2037,4.405978388
LIGHT_ELEC,URBAN,INDIA,SR,AP,2038,4.521069114
LIGHT_ELEC,URBAN,INDIA,SR,AP,2039,4.639166181
LIGHT_ELEC,URBAN,INDIA,SR,AP,2040,4.760348119
LIGHT_ELEC,URBAN,INDIA,SR,AP,2041,4.884695511
LIGHT_ELEC,URBAN,INDIA,SR,KA,2024,3.238034632
LIGHT_ELEC,URBAN,INDIA,SR,KA,2025,3.365783048
LIGHT_ELEC,URBAN,INDIA,SR,KA,2026,3.462994975
LIGHT_ELEC,URBAN,INDIA,SR,KA,2027,3.563014618
LIGHT_ELEC,URBAN,INDIA,SR,KA,2028,3.665923068
LIGHT_ELEC,URBAN,INDIA,SR,KA,2029,3.771803763
LIGHT_ELEC,URBAN,INDIA,SR,KA,2030,3.880742548
LIGHT_ELEC,URBAN,INDIA,SR,KA,2031,3.992827747
LIGHT_ELEC,URBAN,INDIA,SR,KA,2032,4.108150237
LIGHT_ELEC,URBAN,INDIA,SR,KA,2033,4.226803518
LIGHT_ELEC,URBAN,INDIA,SR,KA,2034,4.348883793
