ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,UsagePenetration
INDIA,NR,HR,URBAN,2027,0.171168717
INDIA,NR,HR,URBAN,2028,0.142184284
INDIA,NR,HR,URBAN,2029,0.112708177
INDIA,NR,HR,URBAN,2030,0.082964644
INDIA,NR,HR,URBAN,2031,0.055393153
INDIA,NR,HR,URBAN,2032,0.022580037
INDIA,NR,HR,URBAN,2033,0
INDIA,NR,HR,URBAN,2034,0
INDIA,NR,HR,URBAN,2035,0
INDIA,NR,HR,URBAN,2036,0
INDIA,NR,HR,URBAN,2037,0
INDIA,NR,HR,URBAN,2038,0
INDIA,NR,HR,URBAN,2039,0
INDIA,NR,HR,URBAN,2040,0
INDIA,NR,HR,URBAN,2041,0
INDIA,NR,JK,RURAL,2022,0.580680961
INDIA,NR,JK,RURAL,2023,0.617734541
INDIA,NR,JK,RURAL,2024,0.644095804
INDIA,NR,JK,RURAL,2025,0.674678829
INDIA,NR,JK,RURAL,2026,0.706103649
INDIA,NR,JK,RURAL,2027,0.738091649
INDIA,NR,JK,RURAL,2028,0.770818196
INDIA,NR,JK,RURAL,2029,0.800211407
INDIA,NR,JK,RURAL,2030,0.830372335
INDIA,NR,JK,RURAL,2031,0.844893543
INDIA,NR,JK,RURAL,2032,0.842625578
INDIA,NR,JK,RURAL,2033,0.839601502
INDIA,NR,JK,RURAL,2034,0.835592647
INDIA,NR,JK,RURAL,2035,0.830255905
INDIA,NR,JK,RURAL,2036,0.8238981
INDIA,NR,JK,RURAL,2037,0.816319974
INDIA,NR,JK,RURAL,2038,0.807283107
INDIA,NR,JK,RURAL,2039,0.796388562
INDIA,NR,JK,RURAL,2040,0.783162659
INDIA,NR,JK,RURAL,2041,0.769089563
INDIA,NR,JK,URBAN,2022,0.567761998
INDIA,NR,JK,URBAN,2023,0.553493368
INDIA,NR,JK,URBAN,2024,0.542051544
INDIA,NR,JK,URBAN,2025,0.530676351
INDIA,NR,JK,URBAN,2026,0.521512284
INDIA,NR,JK,URBAN,2027,0.513516363
INDIA,NR,JK,URBAN,2028,0.506976854
INDIA,NR,JK,URBAN,2029,0.491863194
INDIA,NR,JK,URBAN,2030,0.468321883
INDIA,NR,JK,URBAN,2031,0.443669667
INDIA,NR,JK,URBAN,2032,0.417506317
INDIA,NR,JK,URBAN,2033,0.389813917
INDIA,NR,JK,URBAN,2034,0.360790411
INDIA,NR,JK,URBAN,2035,0.330414988
INDIA,NR,JK,URBAN,2036,0.298488984
INDIA,NR,JK,URBAN,2037,0.265072501
INDIA,NR,JK,URBAN,2038,0.23026835
INDIA,NR,JK,URBAN,2039,0.201130911
INDIA,NR,JK,URBAN,2040,0.170915835
INDIA,NR,JK,URBAN,2041,0.139584484
INDIA,NR,PB,RURAL,2022,0.310294212
INDIA,NR,PB,RURAL,2023,0.284987788
INDIA,NR,PB,RURAL,2024,0.253513059
