EnergyService,EnergyCarrier,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,SPRING,ALLDAYS,MID,2.41391271
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,SPRING,ALLDAYS,AFTERNOON,2.41391271
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,SPRING,ALLDAYS,EVENING,2.41391271
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SUMMER,ALLDAYS,NIGHT,1.317010473
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SUMMER,ALLDAYS,EARLY,0.592654713
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SUMMER,ALLDAYS,MORN,0.740818391
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SUMMER,ALLDAYS,MID,0.740818391
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SUMMER,ALLDAYS,AFTERNOON,0.740818391
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,SUMMER,ALLDAYS,EVENING,0.740818391
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,MONSOON,ALLDAYS,NIGHT,1.426761346
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,MONSOON,ALLDAYS,EARLY,0.625579975
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,MONSOON,ALLDAYS,MORN,0.781974968
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,MONSOON,ALLDAYS,MID,0.781974968
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,MONSOON,ALLDAYS,AFTERNOON,0.781974968
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,MONSOON,ALLDAYS,EVENING,0.78471874
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,AUTUMN,ALLDAYS,NIGHT,1.426761346
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,AUTUMN,ALLDAYS,EARLY,0.625579975
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,AUTUMN,ALLDAYS,MORN,0.781974968
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,AUTUMN,ALLDAYS,MID,0.781974968
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,AUTUMN,ALLDAYS,AFTERNOON,0.781974968
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,AUTUMN,ALLDAYS,EVENING,0.78471874
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,WINTER,ALLDAYS,NIGHT,1.536512218
IND_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2020,WINTER,ALLDAYS,EARLY,0.658505236
