ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q1,INDIA,SR,AP,2026,0.005801253
RURAL,Q2,INDIA,SR,AP,2026,0.00634914
RURAL,Q3,INDIA,SR,AP,2026,0.006523807
RURAL,Q4,INDIA,SR,AP,2026,0.00656604
RURAL,Q5,INDIA,SR,AP,2026,0.006649037
URBAN,Q1,INDIA,SR,AP,2026,0.015539811
URBAN,Q2,INDIA,SR,AP,2026,0.015970482
URBAN,Q3,INDIA,SR,AP,2026,0.016069793
URBAN,Q4,INDIA,SR,AP,2026,0.016069793
URBAN,Q5,INDIA,SR,AP,2026,0.016069793
RURAL,Q1,INDIA,SR,AP,2027,0.007710014
RURAL,Q2,INDIA,SR,AP,2027,0.008308525
RURAL,Q3,INDIA,SR,AP,2027,0.008398982
RURAL,Q4,INDIA,SR,AP,2027,0.008398982
RURAL,Q5,INDIA,SR,AP,2027,0.008398982
URBAN,Q1,INDIA,SR,AP,2027,0.018302845
URBAN,Q2,INDIA,SR,AP,2027,0.018743109
URBAN,Q3,INDIA,SR,AP,2027,0.018822729
URBAN,Q4,INDIA,SR,AP,2027,0.018822729
URBAN,Q5,INDIA,SR,AP,2027,0.018822729
RURAL,Q1,INDIA,SR,AP,2028,0.010220878
RURAL,Q2,INDIA,SR,AP,2028,0.010598832
RURAL,Q3,INDIA,SR,AP,2028,0.010598832
RURAL,Q4,INDIA,SR,AP,2028,0.010598832
RURAL,Q5,INDIA,SR,AP,2028,0.010598832
URBAN,Q1,INDIA,SR,AP,2028,0.021507361
URBAN,Q2,INDIA,SR,AP,2028,0.021958243
URBAN,Q3,INDIA,SR,AP,2028,0.022015704
URBAN,Q4,INDIA,SR,AP,2028,0.022015704
URBAN,Q5,INDIA,SR,AP,2028,0.022015704
RURAL,Q1,INDIA,SR,AP,2029,0.013401764
RURAL,Q2,INDIA,SR,AP,2029,0.013401764
RURAL,Q3,INDIA,SR,AP,2029,0.013401764
RURAL,Q4,INDIA,SR,AP,2029,0.013401764
RURAL,Q5,INDIA,SR,AP,2029,0.013401764
URBAN,Q1,INDIA,SR,AP,2029,0.025199748
URBAN,Q2,INDIA,SR,AP,2029,0.025661733
URBAN,Q3,INDIA,SR,AP,2029,0.025694365
URBAN,Q4,INDIA,SR,AP,2029,0.025694365
URBAN,Q5,INDIA,SR,AP,2029,0.025694365
RURAL,Q1,INDIA,SR,AP,2030,0.016971137
RURAL,Q2,INDIA,SR,AP,2030,0.016971137
RURAL,Q3,INDIA,SR,AP,2030,0.016971137
RURAL,Q4,INDIA,SR,AP,2030,0.016971137
RURAL,Q5,INDIA,SR,AP,2030,0.016971137
URBAN,Q1,INDIA,SR,AP,2030,0.029411972
URBAN,Q2,INDIA,SR,AP,2030,0.029886339
URBAN,Q3,INDIA,SR,AP,2030,0.029890822
URBAN,Q4,INDIA,SR,AP,2030,0.029890822
URBAN,Q5,INDIA,SR,AP,2030,0.029890822
RURAL,Q1,INDIA,SR,AP,2031,0.021513692
RURAL,Q2,INDIA,SR,AP,2031,0.021513692
RURAL,Q3,INDIA,SR,AP,2031,0.021513692
RURAL,Q4,INDIA,SR,AP,2031,0.021513692
RURAL,Q5,INDIA,SR,AP,2031,0.021513692
URBAN,Q1,INDIA,SR,AP,2031,0.03415744
URBAN,Q2,INDIA,SR,AP,2031,0.034617857
URBAN,Q3,INDIA,SR,AP,2031,0.034617857
URBAN,Q4,INDIA,SR,AP,2031,0.034617857
URBAN,Q5,INDIA,SR,AP,2031,0.034617857
RURAL,Q1,INDIA,WR,CG,2021,0.001321832
RURAL,Q2,INDIA,WR,CG,2021,0.0015328
RURAL,Q3,INDIA,WR,CG,2021,0.001555129
RURAL,Q4,INDIA,WR,CG,2021,0.002388515
RURAL,Q5,INDIA,WR,CG,2021,0.00296791
URBAN,Q1,INDIA,WR,CG,2021,0.000938925
URBAN,Q2,INDIA,WR,CG,2021,0.001533803
URBAN,Q3,INDIA,WR,CG,2021,0.001718096
URBAN,Q4,INDIA,WR,CG,2021,0.001892882
URBAN,Q5,INDIA,WR,CG,2021,0.00200455
RURAL,Q1,INDIA,WR,CG,2022,0.00132283
RURAL,Q2,INDIA,WR,CG,2022,0.001536288
RURAL,Q3,INDIA,WR,CG,2022,0.001562256
RURAL,Q4,INDIA,WR,CG,2022,0.002400658
RURAL,Q5,INDIA,WR,CG,2022,0.003011597
URBAN,Q1,INDIA,WR,CG,2022,0.001094897
URBAN,Q2,INDIA,WR,CG,2022,0.001790985
URBAN,Q3,INDIA,WR,CG,2022,0.002009714
URBAN,Q4,INDIA,WR,CG,2022,0.002199461
URBAN,Q5,INDIA,WR,CG,2022,0.002304096
RURAL,Q1,INDIA,WR,CG,2023,0.001348092
RURAL,Q2,INDIA,WR,CG,2023,0.001567714
RURAL,Q3,INDIA,WR,CG,2023,0.00159738
RURAL,Q4,INDIA,WR,CG,2023,0.002455609
RURAL,Q5,INDIA,WR,CG,2023,0.003105072
URBAN,Q1,INDIA,WR,CG,2023,0.001283694
URBAN,Q2,INDIA,WR,CG,2023,0.002101495
URBAN,Q3,INDIA,WR,CG,2023,0.002360592
URBAN,Q4,INDIA,WR,CG,2023,0.002569155
URBAN,Q5,INDIA,WR,CG,2023,0.002668668
RURAL,Q1,INDIA,WR,CG,2024,0.001394195
RURAL,Q2,INDIA,WR,CG,2024,0.001623933
RURAL,Q3,INDIA,WR,CG,2024,0.001658679
RURAL,Q4,INDIA,WR,CG,2024,0.002551161
RURAL,Q5,INDIA,WR,CG,2024,0.003256785
URBAN,Q1,INDIA,WR,CG,2024,0.001519439
URBAN,Q2,INDIA,WR,CG,2024,0.00248891
URBAN,Q3,INDIA,WR,CG,2024,0.002797865
URBAN,Q4,INDIA,WR,CG,2024,0.003024727
URBAN,Q5,INDIA,WR,CG,2024,0.003111901
RURAL,Q1,INDIA,WR,CG,2025,0.001458282
RURAL,Q2,INDIA,WR,CG,2025,0.001701428
RURAL,Q3,INDIA,WR,CG,2025,0.001742226
RURAL,Q4,INDIA,WR,CG,2025,0.002681012
RURAL,Q5,INDIA,WR,CG,2025,0.003455045
URBAN,Q1,INDIA,WR,CG,2025,0.001807854
URBAN,Q2,INDIA,WR,CG,2025,0.002961922
URBAN,Q3,INDIA,WR,CG,2025,0.003330454
URBAN,Q4,INDIA,WR,CG,2025,0.003576786
URBAN,Q5,INDIA,WR,CG,2025,0.003644501
RURAL,Q1,INDIA,WR,CG,2026,0.001539496
RURAL,Q2,INDIA,WR,CG,2026,0.001799306
RURAL,Q3,INDIA,WR,CG,2026,0.001847285
RURAL,Q4,INDIA,WR,CG,2026,0.002844112
RURAL,Q5,INDIA,WR,CG,2026,0.003699901
URBAN,Q1,INDIA,WR,CG,2026,0.002160485
URBAN,Q2,INDIA,WR,CG,2026,0.003539059
URBAN,Q3,INDIA,WR,CG,2026,0.003978552
URBAN,Q4,INDIA,WR,CG,2026,0.00424491
URBAN,Q5,INDIA,WR,CG,2026,0.004280222
RURAL,Q1,INDIA,WR,CG,2027,0.001621812
RURAL,Q2,INDIA,WR,CG,2027,0.001898841
RURAL,Q3,INDIA,WR,CG,2027,0.001954857
RURAL,Q4,INDIA,WR,CG,2027,0.00301116
RURAL,Q5,INDIA,WR,CG,2027,0.003953949
URBAN,Q1,INDIA,WR,CG,2027,0.002590592
URBAN,Q2,INDIA,WR,CG,2027,0.004241205
URBAN,Q3,INDIA,WR,CG,2027,0.004765063
