ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q2,INDIA,ER,OD,2030,0.023723756
RURAL,Q3,INDIA,ER,OD,2030,0.031413434
RURAL,Q4,INDIA,ER,OD,2030,0.04013678
RURAL,Q5,INDIA,ER,OD,2030,0.062654001
URBAN,Q1,INDIA,ER,OD,2030,0.121706827
URBAN,Q2,INDIA,ER,OD,2030,0.183539756
URBAN,Q3,INDIA,ER,OD,2030,0.242876092
URBAN,Q4,INDIA,ER,OD,2030,0.319272372
URBAN,Q5,INDIA,ER,OD,2030,0.47757976
RURAL,Q1,INDIA,ER,OD,2031,0.022431399
RURAL,Q2,INDIA,ER,OD,2031,0.031339823
RURAL,Q3,INDIA,ER,OD,2031,0.041510842
RURAL,Q4,INDIA,ER,OD,2031,0.052816266
RURAL,Q5,INDIA,ER,OD,2031,0.081458409
URBAN,Q1,INDIA,ER,OD,2031,0.136889356
URBAN,Q2,INDIA,ER,OD,2031,0.204765665
URBAN,Q3,INDIA,ER,OD,2031,0.268591223
URBAN,Q4,INDIA,ER,OD,2031,0.349921426
URBAN,Q5,INDIA,ER,OD,2031,0.51581048
RURAL,Q1,INDIA,ER,WB,2021,0.002647611
RURAL,Q2,INDIA,ER,WB,2021,0.00401613
RURAL,Q3,INDIA,ER,WB,2021,0.005398408
RURAL,Q4,INDIA,ER,WB,2021,0.00745156
RURAL,Q5,INDIA,ER,WB,2021,0.014631278
URBAN,Q1,INDIA,ER,WB,2021,0.011997209
URBAN,Q2,INDIA,ER,WB,2021,0.023548574
URBAN,Q3,INDIA,ER,WB,2021,0.039414924
URBAN,Q4,INDIA,ER,WB,2021,0.062650701
URBAN,Q5,INDIA,ER,WB,2021,0.168500943
RURAL,Q1,INDIA,ER,WB,2022,0.002772164
RURAL,Q2,INDIA,ER,WB,2022,0.004210914
RURAL,Q3,INDIA,ER,WB,2022,0.005679371
RURAL,Q4,INDIA,ER,WB,2022,0.007837906
RURAL,Q5,INDIA,ER,WB,2022,0.015379761
URBAN,Q1,INDIA,ER,WB,2022,0.012553879
URBAN,Q2,INDIA,ER,WB,2022,0.024734199
URBAN,Q3,INDIA,ER,WB,2022,0.041553822
URBAN,Q4,INDIA,ER,WB,2022,0.065938969
URBAN,Q5,INDIA,ER,WB,2022,0.177136562
RURAL,Q1,INDIA,ER,WB,2023,0.002875761
RURAL,Q2,INDIA,ER,WB,2023,0.004373127
RURAL,Q3,INDIA,ER,WB,2023,0.005914086
RURAL,Q4,INDIA,ER,WB,2023,0.008160546
RURAL,Q5,INDIA,ER,WB,2023,0.016004072
URBAN,Q1,INDIA,ER,WB,2023,0.013016367
URBAN,Q2,INDIA,ER,WB,2023,0.025721996
URBAN,Q3,INDIA,ER,WB,2023,0.043339873
URBAN,Q4,INDIA,ER,WB,2023,0.068675562
URBAN,Q5,INDIA,ER,WB,2023,0.184242891
RURAL,Q1,INDIA,ER,WB,2024,0.003005155
RURAL,Q2,INDIA,ER,WB,2024,0.004575941
RURAL,Q3,INDIA,ER,WB,2024,0.006233892
RURAL,Q4,INDIA,ER,WB,2024,0.008600137
RURAL,Q5,INDIA,ER,WB,2024,0.016854589
URBAN,Q1,INDIA,ER,WB,2024,0.013593362
URBAN,Q2,INDIA,ER,WB,2024,0.02695692
URBAN,Q3,INDIA,ER,WB,2024,0.045693134
