ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration,
RURAL,Q2,INDIA,NR,PB,2022,0.592391169,
RURAL,Q3,INDIA,ER,JH,2022,0.715501584,
RURAL,Q3,INDIA,NR,PB,2022,0.527567708,
RURAL,Q4,INDIA,ER,JH,2022,0.752805222,
RURAL,Q4,INDIA,NR,PB,2022,0.428455676,
RURAL,Q5,INDIA,ER,JH,2022,0.80578051,
RURAL,Q5,INDIA,NR,PB,2022,0.256643582,
URBAN,Q1,INDIA,ER,JH,2022,0.803271055,
URBAN,Q1,INDIA,NR,PB,2022,0.480384915,
URBAN,Q2,INDIA,ER,JH,2022,0.820175154,
URBAN,Q2,INDIA,NR,PB,2022,0.365270087,
URBAN,Q3,INDIA,ER,JH,2022,0.796972009,
URBAN,Q3,INDIA,NR,PB,2022,0.279793681,
URBAN,Q4,INDIA,ER,JH,2022,0.742020978,
URBAN,Q4,INDIA,NR,PB,2022,0.218362497,
URBAN,Q5,INDIA,ER,JH,2022,0.571998112,
URBAN,Q5,INDIA,NR,PB,2022,0.097868003,
RURAL,Q1,INDIA,ER,JH,2023,0.617855075,
RURAL,Q1,INDIA,NR,PB,2023,0.669804811,
RURAL,Q2,INDIA,ER,JH,2023,0.67866502,
RURAL,Q2,INDIA,NR,PB,2023,0.576675059,
RURAL,Q3,INDIA,ER,JH,2023,0.721910794,
RURAL,Q3,INDIA,NR,PB,2023,0.511217942,
RURAL,Q4,INDIA,ER,JH,2023,0.757886581,
RURAL,Q4,INDIA,NR,PB,2023,0.411936026,
RURAL,Q5,INDIA,ER,JH,2023,0.807405387,
RURAL,Q5,INDIA,NR,PB,2023,0.243623114,
URBAN,Q1,INDIA,ER,JH,2023,0.805778774,
URBAN,Q1,INDIA,NR,PB,2023,0.465349589,
URBAN,Q2,INDIA,ER,JH,2023,0.819529797,
URBAN,Q2,INDIA,NR,PB,2023,0.353984412,
URBAN,Q3,INDIA,ER,JH,2023,0.793281103,
URBAN,Q3,INDIA,NR,PB,2023,0.269425901,
URBAN,Q4,INDIA,ER,JH,2023,0.735365781,
URBAN,Q4,INDIA,NR,PB,2023,0.210491289,
URBAN,Q5,INDIA,ER,JH,2023,0.561305591,
URBAN,Q5,INDIA,NR,PB,2023,0.093797116,
RURAL,Q1,INDIA,ER,JH,2024,0.626853853,
RURAL,Q1,INDIA,NR,PB,2024,0.654175454,
RURAL,Q2,INDIA,ER,JH,2024,0.686702423,
RURAL,Q2,INDIA,NR,PB,2024,0.557981538,
RURAL,Q3,INDIA,ER,JH,2024,0.729151172,
RURAL,Q3,INDIA,NR,PB,2024,0.492004002,
RURAL,Q4,INDIA,ER,JH,2024,0.763548992,
RURAL,Q4,INDIA,NR,PB,2024,0.392848361,
RURAL,Q5,INDIA,ER,JH,2024,0.808883441,
RURAL,Q5,INDIA,NR,PB,2024,0.228985412,
URBAN,Q1,INDIA,ER,JH,2024,0.80847188,
URBAN,Q1,INDIA,NR,PB,2024,0.447817126,
URBAN,Q2,INDIA,ER,JH,2024,0.81849421,
URBAN,Q2,INDIA,NR,PB,2024,0.340982025,
URBAN,Q3,INDIA,ER,JH,2024,0.788620578,
URBAN,Q3,INDIA,NR,PB,2024,0.257613213,
URBAN,Q4,INDIA,ER,JH,2024,0.727249006,
URBAN,Q4,INDIA,NR,PB,2024,0.201552461,
URBAN,Q5,INDIA,ER,JH,2024,0.548662477,
URBAN,Q5,INDIA,NR,PB,2024,0.089230614,
RURAL,Q1,INDIA,ER,JH,2025,0.635484929,
RURAL,Q1,INDIA,NR,PB,2025,0.638367902,
RURAL,Q2,INDIA,ER,JH,2025,0.694336027,
RURAL,Q2,INDIA,NR,PB,2025,0.539452163,
RURAL,Q3,INDIA,ER,JH,2025,0.735941829,
RURAL,Q3,INDIA,NR,PB,2025,0.473198991,
RURAL,Q4,INDIA,ER,JH,2025,0.76877644,
RURAL,Q4,INDIA,NR,PB,2025,0.374496132,
RURAL,Q5,INDIA,ER,JH,2025,0.809883851,
RURAL,Q5,INDIA,NR,PB,2025,0.215304825,
URBAN,Q1,INDIA,ER,JH,2025,0.810846927,
URBAN,Q1,INDIA,NR,PB,2025,0.430794946,
URBAN,Q2,INDIA,ER,JH,2025,0.817191088,
URBAN,Q2,INDIA,NR,PB,2025,0.328515949,
URBAN,Q3,INDIA,ER,JH,2025,0.783717726,
URBAN,Q3,INDIA,NR,PB,2025,0.246418012,
URBAN,Q4,INDIA,ER,JH,2025,0.718991996,
URBAN,Q4,INDIA,NR,PB,2025,0.193109883,
URBAN,Q5,INDIA,ER,JH,2025,0.536208382,
URBAN,Q5,INDIA,NR,PB,2025,0.084971814,
RURAL,Q1,INDIA,ER,JH,2026,0.64383945,
RURAL,Q1,INDIA,NR,PB,2026,0.622293108,
RURAL,Q2,INDIA,ER,JH,2026,0.701651715,
RURAL,Q2,INDIA,NR,PB,2026,0.520976657,
RURAL,Q3,INDIA,ER,JH,2026,0.742364535,
RURAL,Q3,INDIA,NR,PB,2026,0.454676379,
RURAL,Q4,INDIA,ER,JH,2026,0.773637481,
RURAL,Q4,INDIA,NR,PB,2026,0.356728106,
RURAL,Q5,INDIA,ER,JH,2026,0.810439948,
RURAL,Q5,INDIA,NR,PB,2026,0.202411099,
URBAN,Q1,INDIA,ER,JH,2026,0.81294228,
URBAN,Q1,INDIA,NR,PB,2026,0.414147505,
URBAN,Q2,INDIA,ER,JH,2026,0.815622841,
URBAN,Q2,INDIA,NR,PB,2026,0.31645924,
URBAN,Q3,INDIA,ER,JH,2026,0.77854297,
URBAN,Q3,INDIA,NR,PB,2026,0.23571149,
URBAN,Q4,INDIA,ER,JH,2026,0.710535369,
URBAN,Q4,INDIA,NR,PB,2026,0.185059002,
URBAN,Q5,INDIA,ER,JH,2026,0.523841211,
URBAN,Q5,INDIA,NR,PB,2026,0.080958717,
RURAL,Q1,INDIA,ER,JH,2027,0.651887147,
RURAL,Q1,INDIA,NR,PB,2027,0.606077281,
RURAL,Q2,INDIA,ER,JH,2027,0.708627477,
RURAL,Q2,INDIA,NR,PB,2027,0.502695029,
RURAL,Q3,INDIA,ER,JH,2027,0.748404593,
RURAL,Q3,INDIA,NR,PB,2027,0.436563046,
RURAL,Q4,INDIA,ER,JH,2027,0.77812569,
RURAL,Q4,INDIA,NR,PB,2027,0.339640363,
RURAL,Q5,INDIA,ER,JH,2027,0.810568249,
RURAL,Q5,INDIA,NR,PB,2027,0.190323875,
URBAN,Q1,INDIA,ER,JH,2027,0.814761232,
URBAN,Q1,INDIA,NR,PB,2027,0.397970753,
URBAN,Q2,INDIA,ER,JH,2027,0.813808287,
URBAN,Q2,INDIA,NR,PB,2027,0.304858269,
URBAN,Q3,INDIA,ER,JH,2027,0.773133389,
URBAN,Q3,INDIA,NR,PB,2027,0.225521711,
URBAN,Q4,INDIA,ER,JH,2027,0.701933381,
URBAN,Q4,INDIA,NR,PB,2027,0.177415049,
URBAN,Q5,INDIA,ER,JH,2027,0.511631004,
URBAN,Q5,INDIA,NR,PB,2027,0.077191165,
RURAL,Q1,INDIA,ER,JH,2028,0.659763,
RURAL,Q1,INDIA,NR,PB,2028,0.589507013,
RURAL,Q2,INDIA,ER,JH,2028,0.715383289,
RURAL,Q2,INDIA,NR,PB,2028,0.48436624,
RURAL,Q3,INDIA,ER,JH,2028,0.754168708,
RURAL,Q3,INDIA,NR,PB,2028,0.418609473,
RURAL,Q4,INDIA,ER,JH,2028,0.782323371,
RURAL,Q4,INDIA,NR,PB,2028,0.322976571,
RURAL,Q5,INDIA,ER,JH,2028,0.810281385,
RURAL,Q5,INDIA,NR,PB,2028,0.17882062,
URBAN,Q1,INDIA,ER,JH,2028,0.816341029,
URBAN,Q1,INDIA,NR,PB,2028,0.3820257,
URBAN,Q2,INDIA,ER,JH,2028,0.811724278,
URBAN,Q2,INDIA,NR,PB,2028,0.293521291,
URBAN,Q3,INDIA,ER,JH,2028,0.767409022,
URBAN,Q3,INDIA,NR,PB,2028,0.215669934,
URBAN,Q4,INDIA,ER,JH,2028,0.6930575,
URBAN,Q4,INDIA,NR,PB,2028,0.170038865,
URBAN,Q5,INDIA,ER,JH,2028,0.499392467,
URBAN,Q5,INDIA,NR,PB,2028,0.073594369,
RURAL,Q1,INDIA,ER,JH,2029,0.66746242,
RURAL,Q1,INDIA,NR,PB,2029,0.572631324,
RURAL,Q2,INDIA,ER,JH,2029,0.721916406,
RURAL,Q2,INDIA,NR,PB,2029,0.466050202,
RURAL,Q3,INDIA,ER,JH,2029,0.759655288,
RURAL,Q3,INDIA,NR,PB,2029,0.40086766,
RURAL,Q4,INDIA,ER,JH,2029,0.78623011,
RURAL,Q4,INDIA,NR,PB,2029,0.306769766,
RURAL,Q5,INDIA,ER,JH,2029,0.809579409,
RURAL,Q5,INDIA,NR,PB,2029,0.167892088,
URBAN,Q1,INDIA,ER,JH,2029,0.817682168,
URBAN,Q1,INDIA,NR,PB,2029,0.366345816,
URBAN,Q2,INDIA,ER,JH,2029,0.809371468,
URBAN,Q2,INDIA,NR,PB,2029,0.282456391,
URBAN,Q3,INDIA,ER,JH,2029,0.761373325,
URBAN,Q3,INDIA,NR,PB,2029,0.206155596,
URBAN,Q4,INDIA,ER,JH,2029,0.683917455,
URBAN,Q4,INDIA,NR,PB,2029,0.162926181,
URBAN,Q5,INDIA,ER,JH,2029,0.487144354,
URBAN,Q5,INDIA,NR,PB,2029,0.070161556,
RURAL,Q1,INDIA,ER,JH,2030,0.674981153,
RURAL,Q1,INDIA,NR,PB,2030,0.555501203,
RURAL,Q2,INDIA,ER,JH,2030,0.728224404,
RURAL,Q2,INDIA,NR,PB,2030,0.447805543,
RURAL,Q3,INDIA,ER,JH,2030,0.764863028,
RURAL,Q3,INDIA,NR,PB,2030,0.383386399,
RURAL,Q4,INDIA,ER,JH,2030,0.789845657,
RURAL,Q4,INDIA,NR,PB,2030,0.291048075,
RURAL,Q5,INDIA,ER,JH,2030,0.808462469,
RURAL,Q5,INDIA,NR,PB,2030,0.157526469,
URBAN,Q1,INDIA,ER,JH,2030,0.818785165,
URBAN,Q1,INDIA,NR,PB,2030,0.3509618,
URBAN,Q2,INDIA,ER,JH,2030,0.806750618,
URBAN,Q2,INDIA,NR,PB,2030,0.271670326,
URBAN,Q3,INDIA,ER,JH,2030,0.755030231,
URBAN,Q3,INDIA,NR,PB,2030,0.196976962,
URBAN,Q4,INDIA,ER,JH,2030,0.674523668,
URBAN,Q4,INDIA,NR,PB,2030,0.156072279,
URBAN,Q5,INDIA,ER,JH,2030,0.474905167,
URBAN,Q5,INDIA,NR,PB,2030,0.066886106,
RURAL,Q1,INDIA,ER,JH,2031,0.682315282,
RURAL,Q1,INDIA,NR,PB,2031,0.538169147,
RURAL,Q2,INDIA,ER,JH,2031,0.734305157,
RURAL,Q2,INDIA,NR,PB,2031,0.42968899,
RURAL,Q3,INDIA,ER,JH,2031,0.769790887,
RURAL,Q3,INDIA,NR,PB,2031,0.366210877,
RURAL,Q4,INDIA,ER,JH,2031,0.793169905,
RURAL,Q4,INDIA,NR,PB,2031,0.275834755,
RURAL,Q5,INDIA,ER,JH,2031,0.80693084,
RURAL,Q5,INDIA,NR,PB,2031,0.147709775,
URBAN,Q1,INDIA,ER,JH,2031,0.819650544,
URBAN,Q1,INDIA,NR,PB,2031,0.335901439,
URBAN,Q2,INDIA,ER,JH,2031,0.803862604,
URBAN,Q2,INDIA,NR,PB,2031,0.261168571,
URBAN,Q3,INDIA,ER,JH,2031,0.748384175,
URBAN,Q3,INDIA,NR,PB,2031,0.188131232,
URBAN,Q4,INDIA,ER,JH,2031,0.664887248,
URBAN,Q4,INDIA,NR,PB,2031,0.149472048,
URBAN,Q5,INDIA,ER,JH,2031,0.462693069,
URBAN,Q5,INDIA,NR,PB,2031,0.063761563,
RURAL,Q1,INDIA,ER,OD,2021,0.729736112,
RURAL,Q1,INDIA,NR,UK,2021,0.519050003,
RURAL,Q2,INDIA,ER,OD,2021,0.770799671,
RURAL,Q2,INDIA,NR,UK,2021,0.572492015,
RURAL,Q3,INDIA,ER,OD,2021,0.790892491,
RURAL,Q3,INDIA,NR,UK,2021,0.603171098,
RURAL,Q4,INDIA,ER,OD,2021,0.801951544,
RURAL,Q4,INDIA,NR,UK,2021,0.620842227,
RURAL,Q5,INDIA,ER,OD,2021,0.790781308,
RURAL,Q5,INDIA,NR,UK,2021,0.577702272,
URBAN,Q1,INDIA,ER,OD,2021,0.80492532,
URBAN,Q1,INDIA,NR,UK,2021,0.640995699,
URBAN,Q2,INDIA,ER,OD,2021,0.759127041,
URBAN,Q2,INDIA,NR,UK,2021,0.625781606,
URBAN,Q3,INDIA,ER,OD,2021,0.69163324,
URBAN,Q3,INDIA,NR,UK,2021,0.56885337,
URBAN,Q4,INDIA,ER,OD,2021,0.587045708,
URBAN,Q4,INDIA,NR,UK,2021,0.483679542,
URBAN,Q5,INDIA,ER,OD,2021,0.329671506,
URBAN,Q5,INDIA,NR,UK,2021,0.235244699,
RURAL,Q1,INDIA,ER,OD,2022,0.738584331,
RURAL,Q1,INDIA,NR,UK,2022,0.52575569,
RURAL,Q2,INDIA,ER,OD,2022,0.776490687,
RURAL,Q2,INDIA,NR,UK,2022,0.577805104,
RURAL,Q3,INDIA,ER,OD,2022,0.79448408,
RURAL,Q3,INDIA,NR,UK,2022,0.606943055,
RURAL,Q4,INDIA,ER,OD,2022,0.803005218,
RURAL,Q4,INDIA,NR,UK,2022,0.621999896,
RURAL,Q5,INDIA,ER,OD,2022,0.787226411,
RURAL,Q5,INDIA,NR,UK,2022,0.570118843,
URBAN,Q1,INDIA,ER,OD,2022,0.800853038,
URBAN,Q1,INDIA,NR,UK,2022,0.641333111,
URBAN,Q2,INDIA,ER,OD,2022,0.749634927,
URBAN,Q2,INDIA,NR,UK,2022,0.622970268,
URBAN,Q3,INDIA,ER,OD,2022,0.678356919,
URBAN,Q3,INDIA,NR,UK,2022,0.562243382,
URBAN,Q4,INDIA,ER,OD,2022,0.570263204,
URBAN,Q4,INDIA,NR,UK,2022,0.474733998,
URBAN,Q5,INDIA,ER,OD,2022,0.30834478,
URBAN,Q5,INDIA,NR,UK,2022,0.223718826,
RURAL,Q1,INDIA,ER,OD,2023,0.745756931,
RURAL,Q1,INDIA,NR,UK,2023,0.531424006,
RURAL,Q2,INDIA,ER,OD,2023,0.780952799,
RURAL,Q2,INDIA,NR,UK,2023,0.582189849,
RURAL,Q3,INDIA,ER,OD,2023,0.797094372,
RURAL,Q3,INDIA,NR,UK,2023,0.609899718,
RURAL,Q4,INDIA,ER,OD,2023,0.803456122,
RURAL,Q4,INDIA,NR,UK,2023,0.622666813,
RURAL,Q5,INDIA,ER,OD,2023,0.783826729,
RURAL,Q5,INDIA,NR,UK,2023,0.563142727,
URBAN,Q1,INDIA,ER,OD,2023,0.796754706,
URBAN,Q1,INDIA,NR,UK,2023,0.641443445,
URBAN,Q2,INDIA,ER,OD,2023,0.740893678,
URBAN,Q2,INDIA,NR,UK,2023,0.620360097,
URBAN,Q3,INDIA,ER,OD,2023,0.666493314,
URBAN,Q3,INDIA,NR,UK,2023,0.55634198,
URBAN,Q4,INDIA,ER,OD,2023,0.555612572,
URBAN,Q4,INDIA,NR,UK,2023,0.466909507,
URBAN,Q5,INDIA,ER,OD,2023,0.290623314,
URBAN,Q5,INDIA,NR,UK,2023,0.214046175,
RURAL,Q1,INDIA,ER,OD,2024,0.75340251,
RURAL,Q1,INDIA,NR,UK,2024,0.537655742,
RURAL,Q2,INDIA,ER,OD,2024,0.785532821,
RURAL,Q2,INDIA,NR,UK,2024,0.586887437,
RURAL,Q3,INDIA,ER,OD,2024,0.799520324,
RURAL,Q3,INDIA,NR,UK,2024,0.612882541,
RURAL,Q4,INDIA,ER,OD,2024,0.803457945,
RURAL,Q4,INDIA,NR,UK,2024,0.62304414,
RURAL,Q5,INDIA,ER,OD,2024,0.779582136,
RURAL,Q5,INDIA,NR,UK,2024,0.554852386,
URBAN,Q1,INDIA,ER,OD,2024,0.791438936,
URBAN,Q1,INDIA,NR,UK,2024,0.641366013,
URBAN,Q2,INDIA,ER,OD,2024,0.730342799,
URBAN,Q2,INDIA,NR,UK,2024,0.617222619,
URBAN,Q3,INDIA,ER,OD,2024,0.652560175,
URBAN,Q3,INDIA,NR,UK,2024,0.549498656,
URBAN,Q4,INDIA,ER,OD,2024,0.538790017,
URBAN,Q4,INDIA,NR,UK,2024,0.458012254,
URBAN,Q5,INDIA,ER,OD,2024,0.271298016,
URBAN,Q5,INDIA,NR,UK,2024,0.20350797,
RURAL,Q1,INDIA,ER,OD,2025,0.760400113,
RURAL,Q1,INDIA,NR,UK,2025,0.543611949,
RURAL,Q2,INDIA,ER,OD,2025,0.789530951,
RURAL,Q2,INDIA,NR,UK,2025,0.591246897,
RURAL,Q3,INDIA,ER,OD,2025,0.801348112,
RURAL,Q3,INDIA,NR,UK,2025,0.615449556,
RURAL,Q4,INDIA,ER,OD,2025,0.80293127,
RURAL,Q4,INDIA,NR,UK,2025,0.623027975,
RURAL,Q5,INDIA,ER,OD,2025,0.77501491,
RURAL,Q5,INDIA,NR,UK,2025,0.546278734,
URBAN,Q1,INDIA,ER,OD,2025,0.785526497,
URBAN,Q1,INDIA,NR,UK,2025,0.641081858,
URBAN,Q2,INDIA,ER,OD,2025,0.719332856,
URBAN,Q2,INDIA,NR,UK,2025,0.613940958,
URBAN,Q3,INDIA,ER,OD,2025,0.638409486,
URBAN,Q3,INDIA,NR,UK,2025,0.54258398,
URBAN,Q4,INDIA,ER,OD,2025,0.522098141,
URBAN,Q4,INDIA,NR,UK,2025,0.449198582,
URBAN,Q5,INDIA,ER,OD,2025,0.253129156,
URBAN,Q5,INDIA,NR,UK,2025,0.193518355,
RURAL,Q1,INDIA,ER,OD,2026,0.766823123,
RURAL,Q1,INDIA,NR,UK,2026,0.54933951,
RURAL,Q2,INDIA,ER,OD,2026,0.792998707,
RURAL,Q2,INDIA,NR,UK,2026,0.595307198,
RURAL,Q3,INDIA,ER,OD,2026,0.802614102,
RURAL,Q3,INDIA,NR,UK,2026,0.617631239,
RURAL,Q4,INDIA,ER,OD,2026,0.801892888,
RURAL,Q4,INDIA,NR,UK,2026,0.622633697,
RURAL,Q5,INDIA,ER,OD,2026,0.770106461,
RURAL,Q5,INDIA,NR,UK,2026,0.537395779,
URBAN,Q1,INDIA,ER,OD,2026,0.778999923,
URBAN,Q1,INDIA,NR,UK,2026,0.640597711,
URBAN,Q2,INDIA,ER,OD,2026,0.707818526,
URBAN,Q2,INDIA,NR,UK,2026,0.610500807,
URBAN,Q3,INDIA,ER,OD,2026,0.62397864,
URBAN,Q3,INDIA,NR,UK,2026,0.53556137,
URBAN,Q4,INDIA,ER,OD,2026,0.50545575,
URBAN,Q4,INDIA,NR,UK,2026,0.440414943,
URBAN,Q5,INDIA,ER,OD,2026,0.235963339,
URBAN,Q5,INDIA,NR,UK,2026,0.183986974,
RURAL,Q1,INDIA,ER,OD,2027,0.772664919,
RURAL,Q1,INDIA,NR,UK,2027,0.554821418,
RURAL,Q2,INDIA,ER,OD,2027,0.79594055,
RURAL,Q2,INDIA,NR,UK,2027,0.599060161,
RURAL,Q3,INDIA,ER,OD,2027,0.803331565,
RURAL,Q3,INDIA,NR,UK,2027,0.619429738,
RURAL,Q4,INDIA,ER,OD,2027,0.80036302,
RURAL,Q4,INDIA,NR,UK,2027,0.621875574,
RURAL,Q5,INDIA,ER,OD,2027,0.764887855,
RURAL,Q5,INDIA,NR,UK,2027,0.528266037,
URBAN,Q1,INDIA,ER,OD,2027,0.77190549,
URBAN,Q1,INDIA,NR,UK,2027,0.639922439,
URBAN,Q2,INDIA,ER,OD,2027,0.6958758,
URBAN,Q2,INDIA,NR,UK,2027,0.606921996,
URBAN,Q3,INDIA,ER,OD,2027,0.609360968,
URBAN,Q3,INDIA,NR,UK,2027,0.528466778,
URBAN,Q4,INDIA,ER,OD,2027,0.488964254,
URBAN,Q4,INDIA,NR,UK,2027,0.431700631,
URBAN,Q5,INDIA,ER,OD,2027,0.21984124,
URBAN,Q5,INDIA,NR,UK,2027,0.174929402,
RURAL,Q1,INDIA,ER,OD,2028,0.778009577,
RURAL,Q1,INDIA,NR,UK,2028,0.560124987,
RURAL,Q2,INDIA,ER,OD,2028,0.798403655,
RURAL,Q2,INDIA,NR,UK,2028,0.602553877,
RURAL,Q3,INDIA,ER,OD,2028,0.803519111,
RURAL,Q3,INDIA,NR,UK,2028,0.620871802,
RURAL,Q4,INDIA,ER,OD,2028,0.798330598,
RURAL,Q4,INDIA,NR,UK,2028,0.620752207,
RURAL,Q5,INDIA,ER,OD,2028,0.75929955,
RURAL,Q5,INDIA,NR,UK,2028,0.518805323,
URBAN,Q1,INDIA,ER,OD,2028,0.764166069,
URBAN,Q1,INDIA,NR,UK,2028,0.639052075,
URBAN,Q2,INDIA,ER,OD,2028,0.68337901,
URBAN,Q2,INDIA,NR,UK,2028,0.603165991,
URBAN,Q3,INDIA,ER,OD,2028,0.594405121,
URBAN,Q3,INDIA,NR,UK,2028,0.521222783,
URBAN,Q4,INDIA,ER,OD,2028,0.472450464,
URBAN,Q4,INDIA,NR,UK,2028,0.422957197,
URBAN,Q5,INDIA,ER,OD,2028,0.20454095,
URBAN,Q5,INDIA,NR,UK,2028,0.166222954,
RURAL,Q1,INDIA,ER,OD,2029,0.782853663,
RURAL,Q1,INDIA,NR,UK,2029,0.56524463,
RURAL,Q2,INDIA,ER,OD,2029,0.800386384,
RURAL,Q2,INDIA,NR,UK,2029,0.605784151,
RURAL,Q3,INDIA,ER,OD,2029,0.803175269,
RURAL,Q3,INDIA,NR,UK,2029,0.621955147,
RURAL,Q4,INDIA,ER,OD,2029,0.79579519,
RURAL,Q4,INDIA,NR,UK,2029,0.619265439,
RURAL,Q5,INDIA,ER,OD,2029,0.753345078,
RURAL,Q5,INDIA,NR,UK,2029,0.509039058,
URBAN,Q1,INDIA,ER,OD,2029,0.755787801,
URBAN,Q1,INDIA,NR,UK,2029,0.637987672,
URBAN,Q2,INDIA,ER,OD,2029,0.67035304,
URBAN,Q2,INDIA,NR,UK,2029,0.599236628,
URBAN,Q3,INDIA,ER,OD,2029,0.579149251,
URBAN,Q3,INDIA,NR,UK,2029,0.51383939,
URBAN,Q4,INDIA,ER,OD,2029,0.455959281,
URBAN,Q4,INDIA,NR,UK,2029,0.414196093,
URBAN,Q5,INDIA,ER,OD,2029,0.190062459,
URBAN,Q5,INDIA,NR,UK,2029,0.157864722,
RURAL,Q1,INDIA,ER,OD,2030,0.787194171,
RURAL,Q1,INDIA,NR,UK,2030,0.570174981,
RURAL,Q2,INDIA,ER,OD,2030,0.80188724,
RURAL,Q2,INDIA,NR,UK,2030,0.608747132,
RURAL,Q3,INDIA,ER,OD,2030,0.802298731,
RURAL,Q3,INDIA,NR,UK,2030,0.62267807,
RURAL,Q4,INDIA,ER,OD,2030,0.792756695,
RURAL,Q4,INDIA,NR,UK,2030,0.617417742,
RURAL,Q5,INDIA,ER,OD,2030,0.747028562,
RURAL,Q5,INDIA,NR,UK,2030,0.49899339,
URBAN,Q1,INDIA,ER,OD,2030,0.746778683,
URBAN,Q1,INDIA,NR,UK,2030,0.636730455,
URBAN,Q2,INDIA,ER,OD,2030,0.656825604,
URBAN,Q2,INDIA,NR,UK,2030,0.595137918,
URBAN,Q3,INDIA,ER,OD,2030,0.563633165,
URBAN,Q3,INDIA,NR,UK,2030,0.506326742,
URBAN,Q4,INDIA,ER,OD,2030,0.439534568,
URBAN,Q4,INDIA,NR,UK,2030,0.405428526,
URBAN,Q5,INDIA,ER,OD,2030,0.176398688,
URBAN,Q5,INDIA,NR,UK,2030,0.149850522,
RURAL,Q1,INDIA,ER,OD,2031,0.791028455,
RURAL,Q1,INDIA,NR,UK,2031,0.574910901,
RURAL,Q2,INDIA,ER,OD,2031,0.802904854,
RURAL,Q2,INDIA,NR,UK,2031,0.611439323,
RURAL,Q3,INDIA,ER,OD,2031,0.80088839,
RURAL,Q3,INDIA,NR,UK,2031,0.623039453,
RURAL,Q4,INDIA,ER,OD,2031,0.789215405,
RURAL,Q4,INDIA,NR,UK,2031,0.615212217,
RURAL,Q5,INDIA,ER,OD,2031,0.740354752,
RURAL,Q5,INDIA,NR,UK,2031,0.488695056,
URBAN,Q1,INDIA,ER,OD,2031,0.737148751,
URBAN,Q1,INDIA,NR,UK,2031,0.635281819,
URBAN,Q2,INDIA,ER,OD,2031,0.642827209,
URBAN,Q2,INDIA,NR,UK,2031,0.590874046,
URBAN,Q3,INDIA,ER,OD,2031,0.547898033,
URBAN,Q3,INDIA,NR,UK,2031,0.498695086,
URBAN,Q4,INDIA,ER,OD,2031,0.423218778,
URBAN,Q4,INDIA,NR,UK,2031,0.396665425,
URBAN,Q5,INDIA,ER,OD,2031,0.16353641,
URBAN,Q5,INDIA,NR,UK,2031,0.14217504,
RURAL,Q1,INDIA,ER,WB,2021,0.718540592,
RURAL,Q1,INDIA,NR,HR,2021,0.697822868,
RURAL,Q2,INDIA,ER,WB,2021,0.781176803,
RURAL,Q2,INDIA,NR,HR,2021,0.567146374,
RURAL,Q3,INDIA,ER,WB,2021,0.817766485,
RURAL,Q3,INDIA,NR,HR,2021,0.493112481,
RURAL,Q4,INDIA,ER,WB,2021,0.850068692,
RURAL,Q4,INDIA,NR,HR,2021,0.40089734,
RURAL,Q5,INDIA,ER,WB,2021,0.892932668,
RURAL,Q5,INDIA,NR,HR,2021,0.306817076,
URBAN,Q1,INDIA,ER,WB,2021,0.884021592,
URBAN,Q1,INDIA,NR,HR,2021,0.421720317,
URBAN,Q2,INDIA,ER,WB,2021,0.908061093,
URBAN,Q2,INDIA,NR,HR,2021,0.260942864,
URBAN,Q3,INDIA,ER,WB,2021,0.904944076,
URBAN,Q3,INDIA,NR,HR,2021,0.185363821,
URBAN,Q4,INDIA,ER,WB,2021,0.883278947,
URBAN,Q4,INDIA,NR,HR,2021,0.111732828,
URBAN,Q5,INDIA,ER,WB,2021,0.743118817,
URBAN,Q5,INDIA,NR,HR,2021,0.031919598,
RURAL,Q1,INDIA,ER,WB,2022,0.726062293,
RURAL,Q1,INDIA,NR,HR,2022,0.682133345,
RURAL,Q2,INDIA,ER,WB,2022,0.787483228,
RURAL,Q2,INDIA,NR,HR,2022,0.545347162,
RURAL,Q3,INDIA,ER,WB,2022,0.823372666,
RURAL,Q3,INDIA,NR,HR,2022,0.470289173,
RURAL,Q4,INDIA,ER,WB,2022,0.854427221,
RURAL,Q4,INDIA,NR,HR,2022,0.378454155,
RURAL,Q5,INDIA,ER,WB,2022,0.894809278,
RURAL,Q5,INDIA,NR,HR,2022,0.293739936,
URBAN,Q1,INDIA,ER,WB,2022,0.886607908,
URBAN,Q1,INDIA,NR,HR,2022,0.400118597,
URBAN,Q2,INDIA,ER,WB,2022,0.908598996,
URBAN,Q2,INDIA,NR,HR,2022,0.24176543,
URBAN,Q3,INDIA,ER,WB,2022,0.903460455,
URBAN,Q3,INDIA,NR,HR,2022,0.169981204,
URBAN,Q4,INDIA,ER,WB,2022,0.879568175,
URBAN,Q4,INDIA,NR,HR,2022,0.100618582,
URBAN,Q5,INDIA,ER,WB,2022,0.730934018,
URBAN,Q5,INDIA,NR,HR,2022,0.027920052,
RURAL,Q1,INDIA,ER,WB,2023,0.731960262,
RURAL,Q1,INDIA,NR,HR,2023,0.667781318,
RURAL,Q2,INDIA,ER,WB,2023,0.792394251,
RURAL,Q2,INDIA,NR,HR,2023,0.525903619,
RURAL,Q3,INDIA,ER,WB,2023,0.827706866,
RURAL,Q3,INDIA,NR,HR,2023,0.450227642,
RURAL,Q4,INDIA,ER,WB,2023,0.857769645,
RURAL,Q4,INDIA,NR,HR,2023,0.359075802,
