InstYear,EnergyConvTech,Year,ModelGeography,SubGeography1,ConvEff
2028,EG_OCGT,2029,INDIA,NR,0.280701628
2028,EG_OCGT,2029,INDIA,ER,0.280701628
2028,EG_OCGT,2029,INDIA,WR,0.280701628
2028,EG_OCGT,2029,INDIA,SR,0.280701628
2028,EG_OCGT,2029,INDIA,NER,0.280701628
2028,EG_OCGT,2030,INDIA,NR,0.280701628
2028,EG_OCGT,2030,INDIA,ER,0.280701628
2028,EG_OCGT,2030,INDIA,WR,0.280701628
2028,EG_OCGT,2030,INDIA,SR,0.280701628
2028,EG_OCGT,2030,INDIA,NER,0.280701628
2028,EG_OCGT,2031,INDIA,NR,0.280701628
2028,EG_OCGT,2031,INDIA,ER,0.280701628
2028,EG_OCGT,2031,INDIA,WR,0.280701628
2028,EG_OCGT,2031,INDIA,SR,0.280701628
2028,EG_OCGT,2031,INDIA,NER,0.280701628
2029,EG_OCGT,2029,INDIA,NR,0.280701628
2029,EG_OCGT,2029,INDIA,ER,0.280701628
2029,EG_OCGT,2029,INDIA,WR,0.280701628
2029,EG_OCGT,2029,INDIA,SR,0.280701628
2029,EG_OCGT,2029,INDIA,NER,0.280701628
2029,EG_OCGT,2030,INDIA,NR,0.280701628
2029,EG_OCGT,2030,INDIA,ER,0.280701628
2029,EG_OCGT,2030,INDIA,WR,0.280701628
2029,EG_OCGT,2030,INDIA,SR,0.280701628
2029,EG_OCGT,2030,INDIA,NER,0.280701628
2029,EG_OCGT,2031,INDIA,NR,0.280701628
2029,EG_OCGT,2031,INDIA,ER,0.280701628
2029,EG_OCGT,2031,INDIA,WR,0.280701628
2029,EG_OCGT,2031,INDIA,SR,0.280701628
2029,EG_OCGT,2031,INDIA,NER,0.280701628
2030,EG_OCGT,2030,INDIA,NR,0.280701628
2030,EG_OCGT,2030,INDIA,ER,0.280701628
2030,EG_OCGT,2030,INDIA,WR,0.280701628
2030,EG_OCGT,2030,INDIA,SR,0.280701628
2030,EG_OCGT,2030,INDIA,NER,0.280701628
2030,EG_OCGT,2031,INDIA,NR,0.280701628
2030,EG_OCGT,2031,INDIA,ER,0.280701628
2030,EG_OCGT,2031,INDIA,WR,0.280701628
2030,EG_OCGT,2031,INDIA,SR,0.280701628
2030,EG_OCGT,2031,INDIA,NER,0.280701628
2031,EG_OCGT,2031,INDIA,NR,0.280701628
2031,EG_OCGT,2031,INDIA,ER,0.280701628
2031,EG_OCGT,2031,INDIA,WR,0.280701628
2031,EG_OCGT,2031,INDIA,SR,0.280701628
2031,EG_OCGT,2031,INDIA,NER,0.280701628
