ModelGeography,EnergyService,EfficiencyLevelName,Year,ServiceTech,EnergyCarrier,SpecificEnergyConsumption
INDIA,CEMENT,AVERAGE,2038,PSC_Norm,THERMAL_COAL,0.394444291
INDIA,CEMENT,AVERAGE,2038,PSC_CCUS,THERMAL_COAL,0.394444291
INDIA,CEMENT,AVERAGE,2038,CC_Norm,THERMAL_COAL,0.467485372
INDIA,CEMENT,AVERAGE,2038,LC3_Norm,THERMAL_COAL,0.575816325
INDIA,CEMENT,AVERAGE,2039,OPC_Norm,THERMAL_COAL,1.086144326
INDIA,CEMENT,AVERAGE,2039,OPC_CCUS,THERMAL_COAL,1.086144326
INDIA,CEMENT,AVERAGE,2039,PPC_Norm,THERMAL_COAL,0.701120062
INDIA,CEMENT,AVERAGE,2039,PPC_CCUS,THERMAL_COAL,0.701120062
INDIA,CEMENT,AVERAGE,2039,PSC_Norm,THERMAL_COAL,0.388710857
INDIA,CEMENT,AVERAGE,2039,PSC_CCUS,THERMAL_COAL,0.388710857
INDIA,CEMENT,AVERAGE,2039,CC_Norm,THERMAL_COAL,0.461834778
INDIA,CEMENT,AVERAGE,2039,LC3_Norm,THERMAL_COAL,0.571654908
INDIA,CEMENT,AVERAGE,2040,OPC_Norm,THERMAL_COAL,1.077895447
INDIA,CEMENT,AVERAGE,2040,OPC_CCUS,THERMAL_COAL,1.077895447
INDIA,CEMENT,AVERAGE,2040,PPC_Norm,THERMAL_COAL,0.693956392
INDIA,CEMENT,AVERAGE,2040,PPC_CCUS,THERMAL_COAL,0.693956392
INDIA,CEMENT,AVERAGE,2040,PSC_Norm,THERMAL_COAL,0.382918902
INDIA,CEMENT,AVERAGE,2040,PSC_CCUS,THERMAL_COAL,0.382918902
INDIA,CEMENT,AVERAGE,2040,CC_Norm,THERMAL_COAL,0.456083519
INDIA,CEMENT,AVERAGE,2040,LC3_Norm,THERMAL_COAL,0.567313393
INDIA,CEMENT,AVERAGE,2041,OPC_Norm,THERMAL_COAL,1.069282135
INDIA,CEMENT,AVERAGE,2041,OPC_CCUS,THERMAL_COAL,1.069282135
INDIA,CEMENT,AVERAGE,2041,PPC_Norm,THERMAL_COAL,0.686591687
INDIA,CEMENT,AVERAGE,2041,PPC_CCUS,THERMAL_COAL,0.686591687
INDIA,CEMENT,AVERAGE,2041,PSC_Norm,THERMAL_COAL,0.377062648
INDIA,CEMENT,AVERAGE,2041,PSC_CCUS,THERMAL_COAL,0.377062648
INDIA,CEMENT,AVERAGE,2041,CC_Norm,THERMAL_COAL,0.450224057
INDIA,CEMENT,AVERAGE,2041,LC3_Norm,THERMAL_COAL,0.562780071
INDIA,CEMENT,AVERAGE,2022,OPC_Norm,ELECTRICITY,65.14557545
INDIA,CEMENT,AVERAGE,2022,OPC_CCUS,ELECTRICITY,532.3616407
INDIA,CEMENT,AVERAGE,2022,PPC_Norm,ELECTRICITY,47.78573913
INDIA,CEMENT,AVERAGE,2022,PPC_CCUS,ELECTRICITY,364.0247597
INDIA,CEMENT,AVERAGE,2022,PSC_Norm,ELECTRICITY,48.96377817
INDIA,CEMENT,AVERAGE,2022,PSC_CCUS,ELECTRICITY,238.5511139
INDIA,CEMENT,AVERAGE,2022,CC_Norm,ELECTRICITY,46.01864489
INDIA,CEMENT,AVERAGE,2022,LC3_Norm,ELECTRICITY,48.49767129
INDIA,CEMENT,AVERAGE,2023,OPC_Norm,ELECTRICITY,64.71079447
INDIA,CEMENT,AVERAGE,2023,OPC_CCUS,ELECTRICITY,531.7114095
INDIA,CEMENT,AVERAGE,2023,PPC_Norm,ELECTRICITY,47.78573913
INDIA,CEMENT,AVERAGE,2023,PPC_CCUS,ELECTRICITY,362.6743491
INDIA,CEMENT,AVERAGE,2023,PSC_Norm,ELECTRICITY,48.5770478
INDIA,CEMENT,AVERAGE,2023,PSC_CCUS,ELECTRICITY,236.6819191
INDIA,CEMENT,AVERAGE,2023,CC_Norm,ELECTRICITY,45.66302669
INDIA,CEMENT,AVERAGE,2023,LC3_Norm,ELECTRICITY,48.188189
INDIA,CEMENT,AVERAGE,2024,OPC_Norm,ELECTRICITY,64.10875043
INDIA,CEMENT,AVERAGE,2024,OPC_CCUS,ELECTRICITY,531.0694142
INDIA,CEMENT,AVERAGE,2024,PPC_Norm,ELECTRICITY,47.69824748
INDIA,CEMENT,AVERAGE,2024,PPC_CCUS,ELECTRICITY,361.3334883
INDIA,CEMENT,AVERAGE,2024,PSC_Norm,ELECTRICITY,48.12554912
INDIA,CEMENT,AVERAGE,2024,PSC_CCUS,ELECTRICITY,234.8296777
INDIA,CEMENT,AVERAGE,2024,CC_Norm,ELECTRICITY,45.23247293
INDIA,CEMENT,AVERAGE,2024,LC3_Norm,ELECTRICITY,47.79113063
INDIA,CEMENT,AVERAGE,2025,OPC_Norm,ELECTRICITY,63.50711949
INDIA,CEMENT,AVERAGE,2025,OPC_CCUS,ELECTRICITY,530.435957
INDIA,CEMENT,AVERAGE,2025,PPC_Norm,ELECTRICITY,47.30557031
INDIA,CEMENT,AVERAGE,2025,PPC_CCUS,ELECTRICITY,360.0023301
INDIA,CEMENT,AVERAGE,2025,PSC_Norm,ELECTRICITY,47.67730911
INDIA,CEMENT,AVERAGE,2025,PSC_CCUS,ELECTRICITY,232.9943491
INDIA,CEMENT,AVERAGE,2025,CC_Norm,ELECTRICITY,44.80447702
INDIA,CEMENT,AVERAGE,2025,LC3_Norm,ELECTRICITY,47.3947442
INDIA,CEMENT,AVERAGE,2026,OPC_Norm,ELECTRICITY,62.90586675
INDIA,CEMENT,AVERAGE,2026,OPC_CCUS,ELECTRICITY,529.8113589
INDIA,CEMENT,AVERAGE,2026,PPC_Norm,ELECTRICITY,46.82730451
INDIA,CEMENT,AVERAGE,2026,PPC_CCUS,ELECTRICITY,358.6810378
INDIA,CEMENT,AVERAGE,2026,PSC_Norm,ELECTRICITY,47.2323011
INDIA,CEMENT,AVERAGE,2026,PSC_CCUS,ELECTRICITY,231.175898
INDIA,CEMENT,AVERAGE,2026,CC_Norm,ELECTRICITY,44.3790162
INDIA,CEMENT,AVERAGE,2026,LC3_Norm,ELECTRICITY,46.99900877
INDIA,CEMENT,AVERAGE,2027,OPC_Norm,ELECTRICITY,62.30495713
INDIA,CEMENT,AVERAGE,2027,OPC_CCUS,ELECTRICITY,529.1959613
INDIA,CEMENT,AVERAGE,2027,PPC_Norm,ELECTRICITY,46.35091692
INDIA,CEMENT,AVERAGE,2027,PPC_CCUS,ELECTRICITY,357.3697862
INDIA,CEMENT,AVERAGE,2027,PSC_Norm,ELECTRICITY,46.79049864
INDIA,CEMENT,AVERAGE,2027,PSC_CCUS,ELECTRICITY,229.3742947
INDIA,CEMENT,AVERAGE,2027,CC_Norm,ELECTRICITY,43.95606783
INDIA,CEMENT,AVERAGE,2027,LC3_Norm,ELECTRICITY,46.60390332
INDIA,CEMENT,AVERAGE,2028,OPC_Norm,ELECTRICITY,61.70435538
INDIA,CEMENT,AVERAGE,2028,OPC_CCUS,ELECTRICITY,528.5901266
INDIA,CEMENT,AVERAGE,2028,PPC_Norm,ELECTRICITY,45.87638276
INDIA,CEMENT,AVERAGE,2028,PPC_CCUS,ELECTRICITY,356.0687618
INDIA,CEMENT,AVERAGE,2028,PSC_Norm,ELECTRICITY,46.35187548
INDIA,CEMENT,AVERAGE,2028,PSC_CCUS,ELECTRICITY,227.5895156
INDIA,CEMENT,AVERAGE,2028,CC_Norm,ELECTRICITY,43.5356094
INDIA,CEMENT,AVERAGE,2028,LC3_Norm,ELECTRICITY,46.20940674
INDIA,CEMENT,AVERAGE,2029,OPC_Norm,ELECTRICITY,61.10402605
INDIA,CEMENT,AVERAGE,2029,OPC_CCUS,ELECTRICITY,527.99424
INDIA,CEMENT,AVERAGE,2029,PPC_Norm,ELECTRICITY,45.40367736
INDIA,CEMENT,AVERAGE,2029,PPC_CCUS,ELECTRICITY,354.778164
INDIA,CEMENT,AVERAGE,2029,PSC_Norm,ELECTRICITY,45.91640555
INDIA,CEMENT,AVERAGE,2029,PSC_CCUS,ELECTRICITY,225.8215429
INDIA,CEMENT,AVERAGE,2029,CC_Norm,ELECTRICITY,43.11761858
INDIA,CEMENT,AVERAGE,2029,LC3_Norm,ELECTRICITY,45.81549786
INDIA,CEMENT,AVERAGE,2030,OPC_Norm,ELECTRICITY,60.50393349
INDIA,CEMENT,AVERAGE,2030,OPC_CCUS,ELECTRICITY,527.4087104
INDIA,CEMENT,AVERAGE,2030,PPC_Norm,ELECTRICITY,44.93277606
INDIA,CEMENT,AVERAGE,2030,PPC_CCUS,ELECTRICITY,353.4982054
INDIA,CEMENT,AVERAGE,2030,PSC_Norm,ELECTRICITY,45.48406302
INDIA,CEMENT,AVERAGE,2030,PSC_CCUS,ELECTRICITY,224.0703653
INDIA,CEMENT,AVERAGE,2030,CC_Norm,ELECTRICITY,42.70207313
INDIA,CEMENT,AVERAGE,2030,LC3_Norm,ELECTRICITY,45.42215539
INDIA,CEMENT,AVERAGE,2031,OPC_Norm,ELECTRICITY,59.90404186
INDIA,CEMENT,AVERAGE,2031,OPC_CCUS,ELECTRICITY,526.8339723
INDIA,CEMENT,AVERAGE,2031,PPC_Norm,ELECTRICITY,44.46365431
INDIA,CEMENT,AVERAGE,2031,PPC_CCUS,ELECTRICITY,352.2291125
INDIA,CEMENT,AVERAGE,2031,PSC_Norm,ELECTRICITY,45.05482221
INDIA,CEMENT,AVERAGE,2031,PSC_CCUS,ELECTRICITY,222.3359783
INDIA,CEMENT,AVERAGE,2031,CC_Norm,ELECTRICITY,42.28895098
INDIA,CEMENT,AVERAGE,2031,LC3_Norm,ELECTRICITY,45.02935797
INDIA,CEMENT,AVERAGE,2032,OPC_Norm,ELECTRICITY,59.30431513
INDIA,CEMENT,AVERAGE,2032,OPC_CCUS,ELECTRICITY,526.2704869
INDIA,CEMENT,AVERAGE,2032,PPC_Norm,ELECTRICITY,43.99628758
INDIA,CEMENT,AVERAGE,2032,PPC_CCUS,ELECTRICITY,350.9711271
INDIA,CEMENT,AVERAGE,2032,PSC_Norm,ELECTRICITY,44.62865768
INDIA,CEMENT,AVERAGE,2032,PSC_CCUS,ELECTRICITY,220.6183841
INDIA,CEMENT,AVERAGE,2032,CC_Norm,ELECTRICITY,41.87823019
INDIA,CEMENT,AVERAGE,2032,LC3_Norm,ELECTRICITY,44.63708415
INDIA,CEMENT,AVERAGE,2033,OPC_Norm,ELECTRICITY,58.70471704
INDIA,CEMENT,AVERAGE,2033,OPC_CCUS,ELECTRICITY,525.7187439
INDIA,CEMENT,AVERAGE,2033,PPC_Norm,ELECTRICITY,43.53065143
INDIA,CEMENT,AVERAGE,2033,PPC_CCUS,ELECTRICITY,349.7245064
INDIA,CEMENT,AVERAGE,2033,PSC_Norm,ELECTRICITY,44.20554416
INDIA,CEMENT,AVERAGE,2033,PSC_CCUS,ELECTRICITY,218.9175922
INDIA,CEMENT,AVERAGE,2033,CC_Norm,ELECTRICITY,41.46988895
INDIA,CEMENT,AVERAGE,2033,LC3_Norm,ELECTRICITY,44.24531237
INDIA,CEMENT,AVERAGE,2034,OPC_Norm,ELECTRICITY,58.10521116
INDIA,CEMENT,AVERAGE,2034,OPC_CCUS,ELECTRICITY,525.1792635
INDIA,CEMENT,AVERAGE,2034,PPC_Norm,ELECTRICITY,43.06672145
INDIA,CEMENT,AVERAGE,2034,PPC_CCUS,ELECTRICITY,348.4895244
INDIA,CEMENT,AVERAGE,2034,PSC_Norm,ELECTRICITY,43.78545658
INDIA,CEMENT,AVERAGE,2034,PSC_CCUS,ELECTRICITY,217.2336198
INDIA,CEMENT,AVERAGE,2034,CC_Norm,ELECTRICITY,41.06390558
INDIA,CEMENT,AVERAGE,2034,LC3_Norm,ELECTRICITY,43.854021
INDIA,CEMENT,AVERAGE,2035,OPC_Norm,ELECTRICITY,57.50576081
INDIA,CEMENT,AVERAGE,2035,OPC_CCUS,ELECTRICITY,507.6298262
INDIA,CEMENT,AVERAGE,2035,PPC_Norm,ELECTRICITY,42.60447329
INDIA,CEMENT,AVERAGE,2035,PPC_CCUS,ELECTRICITY,336.1611193
INDIA,CEMENT,AVERAGE,2035,PSC_Norm,ELECTRICITY,43.36837005
INDIA,CEMENT,AVERAGE,2035,PSC_CCUS,ELECTRICITY,209.2916142
INDIA,CEMENT,AVERAGE,2035,CC_Norm,ELECTRICITY,40.66025854
INDIA,CEMENT,AVERAGE,2035,LC3_Norm,ELECTRICITY,43.4631883
INDIA,CEMENT,AVERAGE,2036,OPC_Norm,ELECTRICITY,56.90632913
INDIA,CEMENT,AVERAGE,2036,OPC_CCUS,ELECTRICITY,506.9221744
INDIA,CEMENT,AVERAGE,2036,PPC_Norm,ELECTRICITY,42.14388268
INDIA,CEMENT,AVERAGE,2036,PPC_CCUS,ELECTRICITY,334.8531789
INDIA,CEMENT,AVERAGE,2036,PSC_Norm,ELECTRICITY,42.95425991
INDIA,CEMENT,AVERAGE,2036,PSC_CCUS,ELECTRICITY,207.6164311
INDIA,CEMENT,AVERAGE,2036,CC_Norm,ELECTRICITY,40.25892642
INDIA,CEMENT,AVERAGE,2036,LC3_Norm,ELECTRICITY,43.07279242
INDIA,CEMENT,AVERAGE,2037,OPC_Norm,ELECTRICITY,56.30687903
INDIA,CEMENT,AVERAGE,2037,OPC_CCUS,ELECTRICITY,506.2263259
INDIA,CEMENT,AVERAGE,2037,PPC_Norm,ELECTRICITY,41.68492536
INDIA,CEMENT,AVERAGE,2037,PPC_CCUS,ELECTRICITY,333.5569593
INDIA,CEMENT,AVERAGE,2037,PSC_Norm,ELECTRICITY,42.54310163
INDIA,CEMENT,AVERAGE,2037,PSC_CCUS,ELECTRICITY,205.9580687
INDIA,CEMENT,AVERAGE,2037,CC_Norm,ELECTRICITY,39.85988795
INDIA,CEMENT,AVERAGE,2037,LC3_Norm,ELECTRICITY,42.68281144
INDIA,CEMENT,AVERAGE,2038,OPC_Norm,ELECTRICITY,55.7073732
INDIA,CEMENT,AVERAGE,2038,OPC_CCUS,ELECTRICITY,505.5429158
INDIA,CEMENT,AVERAGE,2038,PPC_Norm,ELECTRICITY,41.22757716
INDIA,CEMENT,AVERAGE,2038,PPC_CCUS,ELECTRICITY,332.2728037
INDIA,CEMENT,AVERAGE,2038,PSC_Norm,ELECTRICITY,42.13487092
INDIA,CEMENT,AVERAGE,2038,PSC_CCUS,ELECTRICITY,204.3165778
INDIA,CEMENT,AVERAGE,2038,CC_Norm,ELECTRICITY,39.46312196
INDIA,CEMENT,AVERAGE,2038,LC3_Norm,ELECTRICITY,42.2932233
INDIA,CEMENT,AVERAGE,2039,OPC_Norm,ELECTRICITY,55.10777409
INDIA,CEMENT,AVERAGE,2039,OPC_CCUS,ELECTRICITY,504.8726195
INDIA,CEMENT,AVERAGE,2039,PPC_Norm,ELECTRICITY,40.77181394
INDIA,CEMENT,AVERAGE,2039,PPC_CCUS,ELECTRICITY,331.0010775
INDIA,CEMENT,AVERAGE,2039,PSC_Norm,ELECTRICITY,41.72954364
INDIA,CEMENT,AVERAGE,2039,PSC_CCUS,ELECTRICITY,202.6920185
INDIA,CEMENT,AVERAGE,2039,CC_Norm,ELECTRICITY,39.06860745
INDIA,CEMENT,AVERAGE,2039,LC3_Norm,ELECTRICITY,41.90400586
INDIA,CEMENT,AVERAGE,2040,OPC_Norm,ELECTRICITY,54.50804394
INDIA,CEMENT,AVERAGE,2040,OPC_CCUS,ELECTRICITY,504.2161554
INDIA,CEMENT,AVERAGE,2040,PPC_Norm,ELECTRICITY,40.31761162
INDIA,CEMENT,AVERAGE,2040,PPC_CCUS,ELECTRICITY,329.7421689
INDIA,CEMENT,AVERAGE,2040,PSC_Norm,ELECTRICITY,41.32709586
INDIA,CEMENT,AVERAGE,2040,PSC_CCUS,ELECTRICITY,201.0844609
INDIA,CEMENT,AVERAGE,2040,CC_Norm,ELECTRICITY,38.6763235
INDIA,CEMENT,AVERAGE,2040,LC3_Norm,ELECTRICITY,41.51513687
INDIA,CEMENT,AVERAGE,2041,OPC_Norm,ELECTRICITY,53.90814477
INDIA,CEMENT,AVERAGE,2041,OPC_CCUS,ELECTRICITY,503.5742871
INDIA,CEMENT,AVERAGE,2041,PPC_Norm,ELECTRICITY,39.86494614
INDIA,CEMENT,AVERAGE,2041,PPC_CCUS,ELECTRICITY,328.4964912
INDIA,CEMENT,AVERAGE,2041,PSC_Norm,ELECTRICITY,40.92750382
INDIA,CEMENT,AVERAGE,2041,PSC_CCUS,ELECTRICITY,199.4939856
INDIA,CEMENT,AVERAGE,2041,CC_Norm,ELECTRICITY,38.28624935
INDIA,CEMENT,AVERAGE,2041,LC3_Norm,ELECTRICITY,41.12659397
INDIA,CEMENT,AVERAGE,2022,OPC_Norm,PETCOKE,1.622033201
INDIA,CEMENT,AVERAGE,2022,OPC_CCUS,PETCOKE,1.622033201
INDIA,CEMENT,AVERAGE,2022,PPC_Norm,PETCOKE,1.095223928
INDIA,CEMENT,AVERAGE,2022,PPC_CCUS,PETCOKE,1.095223928
INDIA,CEMENT,AVERAGE,2022,PSC_Norm,PETCOKE,0.658190024
INDIA,CEMENT,AVERAGE,2022,PSC_CCUS,PETCOKE,0.658190024
INDIA,CEMENT,AVERAGE,2022,CC_Norm,PETCOKE,0.749707529
INDIA,CEMENT,AVERAGE,2022,LC3_Norm,PETCOKE,0.853701684
INDIA,CEMENT,AVERAGE,2023,OPC_Norm,PETCOKE,1.615843893
INDIA,CEMENT,AVERAGE,2023,OPC_CCUS,PETCOKE,1.615843893
INDIA,CEMENT,AVERAGE,2023,PPC_Norm,PETCOKE,1.088161289
INDIA,CEMENT,AVERAGE,2023,PPC_CCUS,PETCOKE,1.088161289
INDIA,CEMENT,AVERAGE,2023,PSC_Norm,PETCOKE,0.650851621
INDIA,CEMENT,AVERAGE,2023,PSC_CCUS,PETCOKE,0.650851621
INDIA,CEMENT,AVERAGE,2023,CC_Norm,PETCOKE,0.74319055
INDIA,CEMENT,AVERAGE,2023,LC3_Norm,PETCOKE,0.850444154
INDIA,CEMENT,AVERAGE,2024,OPC_Norm,PETCOKE,1.609478737
INDIA,CEMENT,AVERAGE,2024,OPC_CCUS,PETCOKE,1.609478737
INDIA,CEMENT,AVERAGE,2024,PPC_Norm,PETCOKE,1.081010223
INDIA,CEMENT,AVERAGE,2024,PPC_CCUS,PETCOKE,1.081010223
INDIA,CEMENT,AVERAGE,2024,PSC_Norm,PETCOKE,0.643515286
INDIA,CEMENT,AVERAGE,2024,PSC_CCUS,PETCOKE,0.643515286
INDIA,CEMENT,AVERAGE,2024,CC_Norm,PETCOKE,0.736638929
INDIA,CEMENT,AVERAGE,2024,LC3_Norm,PETCOKE,0.847094072
INDIA,CEMENT,AVERAGE,2025,OPC_Norm,PETCOKE,1.602926839
INDIA,CEMENT,AVERAGE,2025,OPC_CCUS,PETCOKE,1.602926839
INDIA,CEMENT,AVERAGE,2025,PPC_Norm,PETCOKE,1.073764261
INDIA,CEMENT,AVERAGE,2025,PPC_CCUS,PETCOKE,1.073764261
INDIA,CEMENT,AVERAGE,2025,PSC_Norm,PETCOKE,0.636177578
INDIA,CEMENT,AVERAGE,2025,PSC_CCUS,PETCOKE,0.636177578
INDIA,CEMENT,AVERAGE,2025,CC_Norm,PETCOKE,0.730048593
INDIA,CEMENT,AVERAGE,2025,LC3_Norm,PETCOKE,0.843645705
INDIA,CEMENT,AVERAGE,2026,OPC_Norm,PETCOKE,1.596176621
INDIA,CEMENT,AVERAGE,2026,OPC_CCUS,PETCOKE,1.596176621
INDIA,CEMENT,AVERAGE,2026,PPC_Norm,PETCOKE,1.066416549
INDIA,CEMENT,AVERAGE,2026,PPC_CCUS,PETCOKE,1.066416549
INDIA,CEMENT,AVERAGE,2026,PSC_Norm,PETCOKE,0.628834901
INDIA,CEMENT,AVERAGE,2026,PSC_CCUS,PETCOKE,0.628834901
INDIA,CEMENT,AVERAGE,2026,CC_Norm,PETCOKE,0.723415247
INDIA,CEMENT,AVERAGE,2026,LC3_Norm,PETCOKE,0.840092958
INDIA,CEMENT,AVERAGE,2027,OPC_Norm,PETCOKE,1.589215769
INDIA,CEMENT,AVERAGE,2027,OPC_CCUS,PETCOKE,1.589215769
INDIA,CEMENT,AVERAGE,2027,PPC_Norm,PETCOKE,1.058959822
INDIA,CEMENT,AVERAGE,2027,PPC_CCUS,PETCOKE,1.058959822
INDIA,CEMENT,AVERAGE,2027,PSC_Norm,PETCOKE,0.621483484
INDIA,CEMENT,AVERAGE,2027,PSC_CCUS,PETCOKE,0.621483484
INDIA,CEMENT,AVERAGE,2027,CC_Norm,PETCOKE,0.716734357
INDIA,CEMENT,AVERAGE,2027,LC3_Norm,PETCOKE,0.836429352
INDIA,CEMENT,AVERAGE,2028,OPC_Norm,PETCOKE,1.582031186
INDIA,CEMENT,AVERAGE,2028,OPC_CCUS,PETCOKE,1.582031186
INDIA,CEMENT,AVERAGE,2028,PPC_Norm,PETCOKE,1.051386374
INDIA,CEMENT,AVERAGE,2028,PPC_CCUS,PETCOKE,1.051386374
INDIA,CEMENT,AVERAGE,2028,PSC_Norm,PETCOKE,0.614119377
INDIA,CEMENT,AVERAGE,2028,PSC_CCUS,PETCOKE,0.614119377
INDIA,CEMENT,AVERAGE,2028,CC_Norm,PETCOKE,0.710001135
INDIA,CEMENT,AVERAGE,2028,LC3_Norm,PETCOKE,0.832647993
INDIA,CEMENT,AVERAGE,2029,OPC_Norm,PETCOKE,1.574608938
INDIA,CEMENT,AVERAGE,2029,OPC_CCUS,PETCOKE,1.574608938
INDIA,CEMENT,AVERAGE,2029,PPC_Norm,PETCOKE,1.04368803
INDIA,CEMENT,AVERAGE,2029,PPC_CCUS,PETCOKE,1.04368803
INDIA,CEMENT,AVERAGE,2029,PSC_Norm,PETCOKE,0.606738434
INDIA,CEMENT,AVERAGE,2029,PSC_CCUS,PETCOKE,0.606738434
INDIA,CEMENT,AVERAGE,2029,CC_Norm,PETCOKE,0.70321052
INDIA,CEMENT,AVERAGE,2029,LC3_Norm,PETCOKE,0.828741546
INDIA,CEMENT,AVERAGE,2030,OPC_Norm,PETCOKE,1.566934188
INDIA,CEMENT,AVERAGE,2030,OPC_CCUS,PETCOKE,1.566934188
INDIA,CEMENT,AVERAGE,2030,PPC_Norm,PETCOKE,1.035856113
INDIA,CEMENT,AVERAGE,2030,PPC_CCUS,PETCOKE,1.035856113
INDIA,CEMENT,AVERAGE,2030,PSC_Norm,PETCOKE,0.599336302
INDIA,CEMENT,AVERAGE,2030,PSC_CCUS,PETCOKE,0.599336302
INDIA,CEMENT,AVERAGE,2030,CC_Norm,PETCOKE,0.696357165
INDIA,CEMENT,AVERAGE,2030,LC3_Norm,PETCOKE,0.824702204
INDIA,CEMENT,AVERAGE,2031,OPC_Norm,PETCOKE,1.55899114
INDIA,CEMENT,AVERAGE,2031,OPC_CCUS,PETCOKE,1.55899114
INDIA,CEMENT,AVERAGE,2031,PPC_Norm,PETCOKE,1.027881408
INDIA,CEMENT,AVERAGE,2031,PPC_CCUS,PETCOKE,1.027881408
INDIA,CEMENT,AVERAGE,2031,PSC_Norm,PETCOKE,0.591908408
INDIA,CEMENT,AVERAGE,2031,PSC_CCUS,PETCOKE,0.591908408
INDIA,CEMENT,AVERAGE,2031,CC_Norm,PETCOKE,0.689435408
INDIA,CEMENT,AVERAGE,2031,LC3_Norm,PETCOKE,0.820521653
INDIA,CEMENT,AVERAGE,2032,OPC_Norm,PETCOKE,1.550762966
INDIA,CEMENT,AVERAGE,2032,OPC_CCUS,PETCOKE,1.550762966
INDIA,CEMENT,AVERAGE,2032,PPC_Norm,PETCOKE,1.019754127
INDIA,CEMENT,AVERAGE,2032,PPC_CCUS,PETCOKE,1.019754127
INDIA,CEMENT,AVERAGE,2032,PSC_Norm,PETCOKE,0.584449938
INDIA,CEMENT,AVERAGE,2032,PSC_CCUS,PETCOKE,0.584449938
INDIA,CEMENT,AVERAGE,2032,CC_Norm,PETCOKE,0.68243926
INDIA,CEMENT,AVERAGE,2032,LC3_Norm,PETCOKE,0.816191035
INDIA,CEMENT,AVERAGE,2033,OPC_Norm,PETCOKE,1.542231731
INDIA,CEMENT,AVERAGE,2033,OPC_CCUS,PETCOKE,1.542231731
INDIA,CEMENT,AVERAGE,2033,PPC_Norm,PETCOKE,1.011463863
INDIA,CEMENT,AVERAGE,2033,PPC_CCUS,PETCOKE,1.011463863
INDIA,CEMENT,AVERAGE,2033,PSC_Norm,PETCOKE,0.576955827
INDIA,CEMENT,AVERAGE,2033,PSC_CCUS,PETCOKE,0.576955827
INDIA,CEMENT,AVERAGE,2033,CC_Norm,PETCOKE,0.675362374
INDIA,CEMENT,AVERAGE,2033,LC3_Norm,PETCOKE,0.811700911
INDIA,CEMENT,AVERAGE,2034,OPC_Norm,PETCOKE,1.533378311
INDIA,CEMENT,AVERAGE,2034,OPC_CCUS,PETCOKE,1.533378311
INDIA,CEMENT,AVERAGE,2034,PPC_Norm,PETCOKE,1.002999553
INDIA,CEMENT,AVERAGE,2034,PPC_CCUS,PETCOKE,1.002999553
INDIA,CEMENT,AVERAGE,2034,PSC_Norm,PETCOKE,0.569420738
INDIA,CEMENT,AVERAGE,2034,PSC_CCUS,PETCOKE,0.569420738
INDIA,CEMENT,AVERAGE,2034,CC_Norm,PETCOKE,0.668198025
INDIA,CEMENT,AVERAGE,2034,LC3_Norm,PETCOKE,0.807041216
INDIA,CEMENT,AVERAGE,2035,OPC_Norm,PETCOKE,1.524182306
INDIA,CEMENT,AVERAGE,2035,OPC_CCUS,PETCOKE,1.524182306
INDIA,CEMENT,AVERAGE,2035,PPC_Norm,PETCOKE,0.994349423
INDIA,CEMENT,AVERAGE,2035,PPC_CCUS,PETCOKE,0.994349423
INDIA,CEMENT,AVERAGE,2035,PSC_Norm,PETCOKE,0.56183904
INDIA,CEMENT,AVERAGE,2035,PSC_CCUS,PETCOKE,0.56183904
INDIA,CEMENT,AVERAGE,2035,CC_Norm,PETCOKE,0.660939081
INDIA,CEMENT,AVERAGE,2035,LC3_Norm,PETCOKE,0.802201214
INDIA,CEMENT,AVERAGE,2036,OPC_Norm,PETCOKE,1.514621947
INDIA,CEMENT,AVERAGE,2036,OPC_CCUS,PETCOKE,1.514621947
INDIA,CEMENT,AVERAGE,2036,PPC_Norm,PETCOKE,0.985500938
INDIA,CEMENT,AVERAGE,2036,PPC_CCUS,PETCOKE,0.985500938
INDIA,CEMENT,AVERAGE,2036,PSC_Norm,PETCOKE,0.554204793
INDIA,CEMENT,AVERAGE,2036,PSC_CCUS,PETCOKE,0.554204793
INDIA,CEMENT,AVERAGE,2036,CC_Norm,PETCOKE,0.653577973
INDIA,CEMENT,AVERAGE,2036,LC3_Norm,PETCOKE,0.797169446
INDIA,CEMENT,AVERAGE,2037,OPC_Norm,PETCOKE,1.504673985
INDIA,CEMENT,AVERAGE,2037,OPC_CCUS,PETCOKE,1.504673985
INDIA,CEMENT,AVERAGE,2037,PPC_Norm,PETCOKE,0.97644075
INDIA,CEMENT,AVERAGE,2037,PPC_CCUS,PETCOKE,0.97644075
INDIA,CEMENT,AVERAGE,2037,PSC_Norm,PETCOKE,0.546511718
INDIA,CEMENT,AVERAGE,2037,PSC_CCUS,PETCOKE,0.546511718
INDIA,CEMENT,AVERAGE,2037,CC_Norm,PETCOKE,0.646106661
INDIA,CEMENT,AVERAGE,2037,LC3_Norm,PETCOKE,0.791933676
INDIA,CEMENT,AVERAGE,2038,OPC_Norm,PETCOKE,1.494313585
INDIA,CEMENT,AVERAGE,2038,OPC_CCUS,PETCOKE,1.494313585
INDIA,CEMENT,AVERAGE,2038,PPC_Norm,PETCOKE,0.967154629
INDIA,CEMENT,AVERAGE,2038,PPC_CCUS,PETCOKE,0.967154629
