Year,ModelGeography,SubGeography1,SubGeography2,EnergyDemand
2024,INDIA,WR,MH,1.9595925177418285
2024,INDIA,WR,GA,0.0
2024,INDIA,WR,UT,0.0
2024,INDIA,NR,DL,0.0012279295941278
2024,INDIA,NR,HR,0.030981390289856203
2024,INDIA,NR,HP,0.0014820975958987
2024,INDIA,NR,JK,0.0
2024,INDIA,NR,PB,1.1133305172104182
2024,INDIA,NR,RJ,0.055543059971832294
2024,INDIA,NR,UP,0.6743497981480576
2024,INDIA,NR,UK,0.0056240510944041
2024,INDIA,SR,AP,0.7680792937587323
2024,INDIA,SR,KA,0.3935120450637878
2024,INDIA,SR,KL,0.28210512268261984
2024,INDIA,SR,TN,0.33974725746110623
2024,INDIA,SR,TS,0.5426236957644713
2024,INDIA,NER,AS,0.1913140719843475
2024,INDIA,NER,NE,0.03665653962699351
2025,INDIA,ER,BR,1.7136282814619486
2025,INDIA,ER,JH,0.0554160147489741
2025,INDIA,ER,OD,0.036195958241728096
2025,INDIA,ER,WB,0.34311285597870134
2025,INDIA,WR,CG,0.0517765113396798
2025,INDIA,WR,GJ,0.9955730793607295
2025,INDIA,WR,MP,0.5245751775158839
2025,INDIA,WR,MH,1.9446671738370387
2025,INDIA,WR,GA,0.0
2025,INDIA,WR,UT,0.0
2025,INDIA,NR,DL,0.0012068977992410002
2025,INDIA,NR,HR,0.0311088867682349
2025,INDIA,NR,HP,0.0015285971326181999
2025,INDIA,NR,JK,0.0
2025,INDIA,NR,PB,1.1451776380787144
2025,INDIA,NR,RJ,0.056585647589718104
2025,INDIA,NR,UP,0.6503669740056893
2025,INDIA,NR,UK,0.0056935573991492
2025,INDIA,SR,AP,0.7571626837421357
2025,INDIA,SR,KA,0.3700814631115506
2025,INDIA,SR,KL,0.2767282171657588
2025,INDIA,SR,TN,0.3264110940845317
2025,INDIA,SR,TS,0.5349374072824878
2025,INDIA,NER,AS,0.1969753586856303
2025,INDIA,NER,NE,0.0357561321765328
2026,INDIA,ER,BR,1.6863825325765809
2026,INDIA,ER,JH,0.0554743861025567
2026,INDIA,ER,OD,0.034012877077566506
2026,INDIA,ER,WB,0.34210541310962117
2026,INDIA,WR,CG,0.0473981978370116
2026,INDIA,WR,GJ,0.9854395434085381
2026,INDIA,WR,MP,0.4976158491573613
2026,INDIA,WR,MH,1.9316029161001045
2026,INDIA,WR,GA,0.0
2026,INDIA,WR,UT,0.0
2026,INDIA,NR,DL,0.00118457063367
2026,INDIA,NR,HR,0.0311999280520478
2026,INDIA,NR,HP,0.0015757955100377998
2026,INDIA,NR,JK,0.0
2026,INDIA,NR,PB,1.1763762853668573
2026,INDIA,NR,RJ,0.0576110991150488
2026,INDIA,NR,UP,0.6303369341172573
2026,INDIA,NR,UK,0.0057680327373768004
2026,INDIA,SR,AP,0.7448898059399734
2026,INDIA,SR,KA,0.3606883622311305
2026,INDIA,SR,KL,0.27160863757626885
2026,INDIA,SR,TN,0.31312539033476366
2026,INDIA,SR,TS,0.5271721385651539
2026,INDIA,NER,AS,0.20295927058833835
2026,INDIA,NER,NE,0.0350005545742412
2027,INDIA,ER,BR,1.6482574898972693
2027,INDIA,ER,JH,0.05551854713764821
2027,INDIA,ER,OD,0.029386430794762903
2027,INDIA,ER,WB,0.3408243805988298
2027,INDIA,WR,CG,0.043204621141596504
2027,INDIA,WR,GJ,0.972655839525389
2027,INDIA,WR,MP,0.4688233095516656
2027,INDIA,WR,MH,1.9106539834657834
2027,INDIA,WR,GA,0.0
2027,INDIA,WR,UT,0.0
2027,INDIA,NR,DL,0.0011609119718349
2027,INDIA,NR,HR,0.031250230686479
2027,INDIA,NR,HP,0.0016247195745972
2027,INDIA,NR,JK,0.0
2027,INDIA,NR,PB,1.200820586718779
2027,INDIA,NR,RJ,0.05852139463350439
2027,INDIA,NR,UP,0.6085146333906946
2027,INDIA,NR,UK,0.0058453776310585
2027,INDIA,SR,AP,0.7227966521697503
2027,INDIA,SR,KA,0.35257275280932954
2027,INDIA,SR,KL,0.2654994409642649
2027,INDIA,SR,TN,0.2958899561981787
2027,INDIA,SR,TS,0.5176875046308951
2027,INDIA,NER,AS,0.2066413987110345
2027,INDIA,NER,NE,0.0341341307602017
2028,INDIA,ER,BR,1.6221861365841528
2028,INDIA,ER,JH,0.0555846941432211
2028,INDIA,ER,OD,0.029944589879068104
2028,INDIA,ER,WB,0.34105266706163545
2028,INDIA,WR,CG,0.039755401264076
2028,INDIA,WR,GJ,0.9618521018272496
2028,INDIA,WR,MP,0.4444638458518181
2028,INDIA,WR,MH,1.8925048870880326
2028,INDIA,WR,GA,0.0
2028,INDIA,WR,UT,0.0
2028,INDIA,NR,DL,0.0011358743998467
2028,INDIA,NR,HR,0.031251117407559904
2028,INDIA,NR,HP,0.0016739559394484999
2028,INDIA,NR,JK,0.0
2028,INDIA,NR,PB,1.2200842511367251
2028,INDIA,NR,RJ,0.059328341591490495
2028,INDIA,NR,UP,0.5896706393098168
2028,INDIA,NR,UK,0.0059257528204952
2028,INDIA,SR,AP,0.6966533794549143
2028,INDIA,SR,KA,0.3536563939379486
2028,INDIA,SR,KL,0.259612006890697
2028,INDIA,SR,TN,0.2801230677744474
2028,INDIA,SR,TS,0.5079905476683209
2028,INDIA,NER,AS,0.2106620710032238
2028,INDIA,NER,NE,0.0334088444545943
2029,INDIA,ER,BR,1.606540989244862
2029,INDIA,ER,JH,0.0560440295422436
2029,INDIA,ER,OD,0.0305248103848117
2029,INDIA,ER,WB,0.34229932492207504
2029,INDIA,WR,CG,0.03688789015523931
2029,INDIA,WR,GJ,0.9522224831632224
2029,INDIA,WR,MP,0.42315434470047336
2029,INDIA,WR,MH,1.8760591214428517
2029,INDIA,WR,GA,0.0
2029,INDIA,WR,UT,0.0
2029,INDIA,NR,DL,0.0011094179195357
2029,INDIA,NR,HR,0.0311968811363314
2029,INDIA,NR,HP,0.0017232899910506
2029,INDIA,NR,JK,0.0
2029,INDIA,NR,PB,1.2256218067221358
2029,INDIA,NR,RJ,0.0596510126744874
2029,INDIA,NR,UP,0.572876474865219
2029,INDIA,NR,UK,0.0060069718953294
2029,INDIA,SR,AP,0.6699790140199379
2029,INDIA,SR,KA,0.3525237222656241
2029,INDIA,SR,KL,0.2535764489586007
2029,INDIA,SR,TN,0.266059114080048
2029,INDIA,SR,TS,0.4972302675060724
2029,INDIA,NER,AS,0.21488997975893698
2029,INDIA,NER,NE,0.0328053024818144
2030,INDIA,ER,BR,1.5992781953255881
2030,INDIA,ER,JH,0.05681974789406179
2030,INDIA,ER,OD,0.0310631698616406
2030,INDIA,ER,WB,0.3443433528267244
2030,INDIA,WR,CG,0.0344499858481349
2030,INDIA,WR,GJ,0.9431260811512753
2030,INDIA,WR,MP,0.40434632434940687
2030,INDIA,WR,MH,1.8602867207559601
2030,INDIA,WR,GA,0.0
2030,INDIA,WR,UT,0.0
2030,INDIA,NR,DL,0.0010814910860705998
2030,INDIA,NR,HR,0.031079274362874
2030,INDIA,NR,HP,0.0017724471950057998
2030,INDIA,NR,JK,0.0
2030,INDIA,NR,PB,1.2285228066260907
2030,INDIA,NR,RJ,0.059557393605396
2030,INDIA,NR,UP,0.556866802803486
2030,INDIA,NR,UK,0.0060818858650669005
2030,INDIA,SR,AP,0.644435356935965
2030,INDIA,SR,KA,0.3487062454051179
2030,INDIA,SR,KL,0.24685182524679067
2030,INDIA,SR,TN,0.2534005910925398
2030,INDIA,SR,TS,0.48191969796460543
2030,INDIA,NER,AS,0.21918922220712198
2030,INDIA,NER,NE,0.0322943954829613
2031,INDIA,ER,BR,1.5990872101877127
2031,INDIA,ER,JH,0.057857876833344805
2031,INDIA,ER,OD,0.0316110153074338
2031,INDIA,ER,WB,0.34424451499603365
2031,INDIA,WR,CG,0.0323802160912262
2031,INDIA,WR,GJ,0.9340689048656536
2031,INDIA,WR,MP,0.3874250664128474
2031,INDIA,WR,MH,1.8443219474946142
2031,INDIA,WR,GA,0.001137655149104
2031,INDIA,WR,UT,0.0024809771671249
2031,INDIA,NR,DL,0.0010520492174688999
2031,INDIA,NR,HR,0.0308905010757338
2031,INDIA,NR,HP,0.0018211387553807
2031,INDIA,NR,JK,0.0
2031,INDIA,NR,PB,1.2299400128036924
2031,INDIA,NR,RJ,0.059072109854683204
2031,INDIA,NR,UP,0.5404490330484637
2031,INDIA,NR,UK,0.0061236946906251
2031,INDIA,SR,AP,0.6194419445389859
2031,INDIA,SR,KA,0.3389326414726749
2031,INDIA,SR,KL,0.23851763392143618
2031,INDIA,SR,TN,0.2416815191216237
2031,INDIA,SR,TS,0.4655904445489571
2031,INDIA,NER,AS,0.22342794099248453
2031,INDIA,NER,NE,0.0318575835399972
