EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandEnergy,TotalEnergyDemand
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NR,126.9552213066171,11679.880360208774
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,SR,113.66505516218265,10457.185074920804
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NER,4.858890291036214,447.0179067753317
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,ER,72.99900617421723,6715.908568027985
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,WR,141.64792349991853,13031.608961992504
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NR,140.38788692618283,12915.68559720882
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,SR,122.51297929016405,11271.194094695093
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NER,6.066973940248608,558.1616025028719
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,71.66985505019487,6593.626664617928
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,138.91990824036708,12780.631558113771
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,139.02645543185264,12790.433899730442
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,118.19101561157716,10873.573436265098
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,5.699305677048848,524.336122288494
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,ER,106.06305054900253,9757.800650508232
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,WR,160.976548208637,14809.842435194605
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,212.16605356627784,19519.276928097563
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,139.96596118865426,12876.868429356193
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NER,10.161011151656863,934.8130259524314
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,ER,127.3367951576017,11714.985154499356
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,WR,215.45140586979002,19821.529340020683
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NR,226.99250805778797,20883.310741316494
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,SR,165.48586500134485,15224.699580123726
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NER,8.472209969856173,779.4433172267679
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,ER,50.755472313866605,3096.083811145863
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,WR,122.17939669417154,7452.943198344464
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NR,100.85323372654713,6152.047257319375
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,SR,105.26443827963504,6421.130735057738
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NER,3.1816992670621866,194.0836552907934
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,ER,68.94730877058362,4205.7858350056
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,WR,155.62710308756215,9493.253288341291
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,NR,132.06486267366827,8055.956623093764
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,SR,134.91474267104041,8229.799302933465
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,NER,4.6541142493070025,283.90096920772714
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,ER,74.32610066031167,4533.892140279012
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,WR,171.57029304565208,10465.787875784777
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,NR,155.86805926507384,9507.951615169504
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,SR,153.3195926990263,9352.495154640603
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,NER,5.805047396527502,354.1078911881776
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,70.72977907168958,4314.516523373064
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,163.9681714948107,10002.058461183453
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,149.27014495329462,9105.478842150971
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,144.13001009624764,8791.930615871106
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,4.980825285964583,303.8303424438396
