EnergyService,EnergyCarrier,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H18,2.876315841
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H19,2.760488658
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H20,2.580149143
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H21,2.360629414
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H22,2.482235712
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H23,2.684266608
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H00,1.824349361
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H01,1.834397727
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H02,1.783390281
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H03,1.764952215
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H04,1.748125223
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H05,1.911508295
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H06,1.580036833
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H07,1.227594363
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H08,1.588687101
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H09,2.168505551
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H10,2.248548871
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H11,2.25321662
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H12,2.333721493
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H13,2.25010434
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H14,2.226687377
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H15,2.577391914
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H16,2.520969384
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H17,2.839170308
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H18,3.074784383
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H19,2.805561601
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H20,2.445258008
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H21,2.023703283
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H22,1.813993621
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S08Nov,ALLDAYS,H23,1.900321077
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H00,2.011914255
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H01,1.960601607
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H02,1.899853418
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S09Dec,ALLDAYS,H03,1.88346411
