EnergyConvTech,ModelGeography,SubGeography1,SubGeography2,Year,MaxCapacity,MinCapacity
EG_OCGT,INDIA,SR,TN,2023,0.129300041,0
EG_OCGT,INDIA,SR,TN,2024,0.129300041,0
EG_OCGT,INDIA,SR,TN,2025,0.129300041,0
EG_OCGT,INDIA,SR,TN,2026,0.129300041,0
EG_OCGT,INDIA,SR,TN,2027,0.129300041,0
EG_OCGT,INDIA,SR,TN,2028,0.129300041,0
EG_OCGT,INDIA,SR,TN,2029,0.129300041,0
EG_OCGT,INDIA,SR,TN,2030,0.129300041,0
EG_OCGT,INDIA,SR,TN,2031,0.129300041,0
EG_OCGT,INDIA,SR,TS,2021,0,0
EG_OCGT,INDIA,SR,TS,2022,0,0
EG_OCGT,INDIA,SR,TS,2023,9.76102E-05,0
EG_OCGT,INDIA,SR,TS,2024,9.76102E-05,0
EG_OCGT,INDIA,SR,TS,2025,9.76102E-05,0
EG_OCGT,INDIA,SR,TS,2026,9.76102E-05,0
EG_OCGT,INDIA,SR,TS,2027,9.76102E-05,0
EG_OCGT,INDIA,SR,TS,2028,9.76102E-05,0
EG_OCGT,INDIA,SR,TS,2029,9.76102E-05,0
EG_OCGT,INDIA,SR,TS,2030,9.76102E-05,0
EG_OCGT,INDIA,SR,TS,2031,9.76102E-05,0
EG_OCGT,INDIA,NR,UP,2021,0,0
EG_OCGT,INDIA,NR,UP,2022,0,0
EG_OCGT,INDIA,NR,UP,2023,0.176758903,0
EG_OCGT,INDIA,NR,UP,2024,0.176758903,0
EG_OCGT,INDIA,NR,UP,2025,0.176758903,0
EG_OCGT,INDIA,NR,UP,2026,0.176758903,0
EG_OCGT,INDIA,NR,UP,2027,0.176758903,0
EG_OCGT,INDIA,NR,UP,2028,0.176758903,0
EG_OCGT,INDIA,NR,UP,2029,0.176758903,0
EG_OCGT,INDIA,NR,UP,2030,0.176758903,0
EG_OCGT,INDIA,NR,UP,2031,0.176758903,0
EG_OCGT,INDIA,NR,UK,2021,0,0
EG_OCGT,INDIA,NR,UK,2022,0,0
EG_OCGT,INDIA,NR,UK,2023,0.044889957,0
EG_OCGT,INDIA,NR,UK,2024,0.044889957,0
EG_OCGT,INDIA,NR,UK,2025,0.044889957,0
EG_OCGT,INDIA,NR,UK,2026,0.044889957,0
EG_OCGT,INDIA,NR,UK,2027,0.044889957,0
EG_OCGT,INDIA,NR,UK,2028,0.044889957,0
EG_OCGT,INDIA,NR,UK,2029,0.044889957,0
EG_OCGT,INDIA,NR,UK,2030,0.044889957,0
EG_OCGT,INDIA,NR,UK,2031,0.044889957,0
EG_OCGT,INDIA,ER,WB,2021,0,0
EG_OCGT,INDIA,ER,WB,2022,0,0
EG_OCGT,INDIA,ER,WB,2023,0.030437595,0
EG_OCGT,INDIA,ER,WB,2024,0.030437595,0
EG_OCGT,INDIA,ER,WB,2025,0.030437595,0
EG_OCGT,INDIA,ER,WB,2026,0.030437595,0
EG_OCGT,INDIA,ER,WB,2027,0.030437595,0
EG_OCGT,INDIA,ER,WB,2028,0.030437595,0
EG_OCGT,INDIA,ER,WB,2029,0.030437595,0
EG_OCGT,INDIA,ER,WB,2030,0.030437595,0
EG_OCGT,INDIA,ER,WB,2031,0.030437595,0
EG_OCGT,INDIA,WR,UT,2021,0,0
EG_OCGT,INDIA,WR,UT,2022,0,0
EG_OCGT,INDIA,WR,UT,2023,0.006676538,0
EG_OCGT,INDIA,WR,UT,2024,0.006676538,0
EG_OCGT,INDIA,WR,UT,2025,0.006676538,0
EG_OCGT,INDIA,WR,UT,2026,0.006676538,0
EG_OCGT,INDIA,WR,UT,2027,0.006676538,0
EG_OCGT,INDIA,WR,UT,2028,0.006676538,0
EG_OCGT,INDIA,WR,UT,2029,0.006676538,0
EG_OCGT,INDIA,WR,UT,2030,0.006676538,0
EG_OCGT,INDIA,WR,UT,2031,0.006676538,0
EG_OCGT,INDIA,NR,DL,2021,0,0
EG_OCGT,INDIA,NR,DL,2022,0,0
EG_OCGT,INDIA,NR,DL,2023,0.215562376,0
EG_OCGT,INDIA,NR,DL,2024,0.215562376,0
EG_OCGT,INDIA,NR,DL,2025,0.215562376,0
EG_OCGT,INDIA,NR,DL,2026,0.215562376,0
EG_OCGT,INDIA,NR,DL,2027,0.215562376,0
EG_OCGT,INDIA,NR,DL,2028,0.215562376,0
EG_OCGT,INDIA,NR,DL,2029,0.215562376,0
EG_OCGT,INDIA,NR,DL,2030,0.215562376,0
EG_OCGT,INDIA,NR,DL,2031,0.215562376,0
EG_SOLARPV,INDIA,SR,AP,2021,0.388308118,0.38648
EG_SOLARPV,INDIA,SR,AP,2022,0.875919747,0.871796
EG_SOLARPV,INDIA,SR,AP,2023,0.847714515,0.232694
EG_SOLARPV,INDIA,SR,AP,2024,1.13028602,0.30449
EG_SOLARPV,INDIA,SR,AP,2025,1.412857525,0
EG_SOLARPV,INDIA,SR,AP,2026,1.69542903,0
EG_SOLARPV,INDIA,SR,AP,2027,1.69542903,0
EG_SOLARPV,INDIA,SR,AP,2028,1.69542903,0
EG_SOLARPV,INDIA,SR,AP,2029,1.69542903,0
EG_SOLARPV,INDIA,SR,AP,2030,1.69542903,0
EG_SOLARPV,INDIA,SR,AP,2031,1.69542903,0
EG_SOLARPV,INDIA,NER,AS,2021,0.00176,0.00176
EG_SOLARPV,INDIA,NER,AS,2022,0.03,0.03
EG_SOLARPV,INDIA,NER,AS,2023,0.303448276,0
EG_SOLARPV,INDIA,NER,AS,2024,0.404597701,0
EG_SOLARPV,INDIA,NER,NE,2021,0.00121,0.00121
EG_SOLARPV,INDIA,NER,NE,2022,0,0
EG_SOLARPV,INDIA,NER,NE,2023,1.070449078,0
EG_SOLARPV,INDIA,NER,NE,2024,1.427265437,0
EG_SOLARPV,INDIA,NER,NE,2025,1.784081796,0
EG_SOLARPV,INDIA,NER,NE,2026,2.140898156,0
EG_SOLARPV,INDIA,NER,NE,2027,2.140898156,0
EG_SOLARPV,INDIA,NER,NE,2028,2.140898156,0
EG_SOLARPV,INDIA,NER,NE,2029,2.140898156,0
EG_SOLARPV,INDIA,NER,NE,2030,2.140898156,0
EG_SOLARPV,INDIA,NER,NE,2031,2.140898156,0
EG_SOLARPV,INDIA,NER,AS,2025,0.505747126,0
EG_SOLARPV,INDIA,NER,AS,2026,0.606896552,0
EG_SOLARPV,INDIA,NER,AS,2027,0.606896552,0
EG_SOLARPV,INDIA,NER,AS,2028,0.606896552,0
EG_SOLARPV,INDIA,NER,AS,2029,0.606896552,0
EG_SOLARPV,INDIA,NER,AS,2030,0.606896552,0
EG_SOLARPV,INDIA,NER,AS,2031,0.606896552,0
EG_SOLARPV,INDIA,ER,BR,2021,0.00794,0.00794
EG_SOLARPV,INDIA,ER,BR,2022,0.005,0.005
EG_SOLARPV,INDIA,ER,BR,2023,0.246992783,0
EG_SOLARPV,INDIA,ER,BR,2024,0.32932371,0
EG_SOLARPV,INDIA,ER,BR,2025,0.411654638,0
EG_SOLARPV,INDIA,ER,BR,2026,0.493985565,0
EG_SOLARPV,INDIA,ER,BR,2027,0.493985565,0
EG_SOLARPV,INDIA,ER,BR,2028,0.493985565,0
EG_SOLARPV,INDIA,ER,BR,2029,0.493985565,0
EG_SOLARPV,INDIA,ER,BR,2030,0.493985565,0
EG_SOLARPV,INDIA,ER,BR,2031,0.493985565,0
EG_SOLARPV,INDIA,WR,CG,2021,0.02113,0.02113
EG_SOLARPV,INDIA,WR,CG,2022,0,0
EG_SOLARPV,INDIA,WR,CG,2023,0.402906977,0
EG_SOLARPV,INDIA,WR,CG,2024,0.537209302,0
EG_SOLARPV,INDIA,WR,CG,2025,0.671511628,0
EG_SOLARPV,INDIA,WR,CG,2026,0.805813953,0
EG_SOLARPV,INDIA,WR,CG,2027,0.805813953,0
EG_SOLARPV,INDIA,WR,CG,2028,0.805813953,0
EG_SOLARPV,INDIA,WR,CG,2029,0.805813953,0
EG_SOLARPV,INDIA,WR,CG,2030,0.805813953,0
EG_SOLARPV,INDIA,WR,CG,2031,0.805813953,0
EG_SOLARPV,INDIA,WR,GA,2021,0.00266,0.00266
EG_SOLARPV,INDIA,WR,GA,2022,0,0
EG_SOLARPV,INDIA,WR,GA,2023,0.019406576,0
EG_SOLARPV,INDIA,WR,GA,2024,0.025875434,0
EG_SOLARPV,INDIA,WR,GA,2025,0.032344293,0
EG_SOLARPV,INDIA,WR,GA,2026,0.038813152,0
EG_SOLARPV,INDIA,WR,GA,2027,0.038813152,0
EG_SOLARPV,INDIA,WR,GA,2028,0.038813152,0
EG_SOLARPV,INDIA,WR,GA,2029,0.038813152,0
EG_SOLARPV,INDIA,WR,GA,2030,0.038813152,0
EG_SOLARPV,INDIA,WR,GA,2031,0.038813152,0
EG_SOLARPV,INDIA,WR,GJ,2021,1.139508787,1.11993
EG_SOLARPV,INDIA,WR,GJ,2022,0.682934021,0.6712
EG_SOLARPV,INDIA,WR,GJ,2023,1.024401031,1.0068
EG_SOLARPV,INDIA,WR,GJ,2024,1.707335051,1.678
EG_SOLARPV,INDIA,WR,GJ,2025,1.314721999,0
EG_SOLARPV,INDIA,WR,GJ,2026,1.577666399,0
EG_SOLARPV,INDIA,WR,GJ,2027,1.577666399,0
EG_SOLARPV,INDIA,WR,GJ,2028,1.577666399,0
EG_SOLARPV,INDIA,WR,GJ,2029,1.577666399,0
EG_SOLARPV,INDIA,WR,GJ,2030,1.577666399,0
EG_SOLARPV,INDIA,WR,GJ,2031,1.577666399,0
EG_SOLARPV,INDIA,NR,HR,2021,0.15569,0.15569
EG_SOLARPV,INDIA,NR,HR,2022,0.0702,0.0702
EG_SOLARPV,INDIA,NR,HR,2023,0.1053,0.1053
EG_SOLARPV,INDIA,NR,HR,2024,0.1755,0.1755
EG_SOLARPV,INDIA,NR,HR,2025,0.167602245,0
EG_SOLARPV,INDIA,NR,HR,2026,0.201122694,0
EG_SOLARPV,INDIA,NR,HR,2027,0.201122694,0
EG_SOLARPV,INDIA,NR,HR,2028,0.201122694,0
EG_SOLARPV,INDIA,NR,HR,2029,0.201122694,0
EG_SOLARPV,INDIA,NR,HR,2030,0.201122694,0
EG_SOLARPV,INDIA,NR,HR,2031,0.201122694,0
EG_SOLARPV,INDIA,NR,HP,2021,0.0098,0.0098
EG_SOLARPV,INDIA,NR,HP,2022,0,0
EG_SOLARPV,INDIA,NR,HP,2023,0.746271051,0
EG_SOLARPV,INDIA,NR,HP,2024,0.995028067,0
EG_SOLARPV,INDIA,NR,HP,2025,1.243785084,0
EG_SOLARPV,INDIA,NR,HP,2026,1.492542101,0
EG_SOLARPV,INDIA,NR,HP,2027,1.492542101,0
EG_SOLARPV,INDIA,NR,HP,2028,1.492542101,0
EG_SOLARPV,INDIA,NR,HP,2029,1.492542101,0
EG_SOLARPV,INDIA,NR,HP,2030,1.492542101,0
EG_SOLARPV,INDIA,NR,HP,2031,1.492542101,0
EG_SOLARPV,INDIA,NR,JK,2021,0.00143,0.00143
EG_SOLARPV,INDIA,NR,JK,2022,0,0
EG_SOLARPV,INDIA,NR,JK,2023,2.448977546,0
EG_SOLARPV,INDIA,NR,JK,2024,3.265303395,0
EG_SOLARPV,INDIA,NR,JK,2025,4.081629244,0
EG_SOLARPV,INDIA,NR,JK,2026,4.897955092,0
EG_SOLARPV,INDIA,NR,JK,2027,4.897955092,0
EG_SOLARPV,INDIA,NR,JK,2028,4.897955092,0
EG_SOLARPV,INDIA,NR,JK,2029,4.897955092,0
EG_SOLARPV,INDIA,NR,JK,2030,4.897955092,0
EG_SOLARPV,INDIA,NR,JK,2031,4.897955092,0
EG_SOLARPV,INDIA,ER,JH,2021,0.01023,0.01023
EG_SOLARPV,INDIA,ER,JH,2022,0.01,0.01
EG_SOLARPV,INDIA,ER,JH,2023,0.400922213,0.015
EG_SOLARPV,INDIA,ER,JH,2024,0.534562951,0.025
EG_SOLARPV,INDIA,ER,JH,2025,0.668203689,0
EG_SOLARPV,INDIA,ER,JH,2026,0.801844427,0
EG_SOLARPV,INDIA,ER,JH,2027,0.801844427,0
EG_SOLARPV,INDIA,ER,JH,2028,0.801844427,0
EG_SOLARPV,INDIA,ER,JH,2029,0.801844427,0
EG_SOLARPV,INDIA,ER,JH,2030,0.801844427,0
EG_SOLARPV,INDIA,ER,JH,2031,0.801844427,0
EG_SOLARPV,INDIA,SR,KA,2021,0.071614852,0.06892
EG_SOLARPV,INDIA,SR,KA,2022,0.115978236,0.111614
EG_SOLARPV,INDIA,SR,KA,2023,0.544707298,0.167421
EG_SOLARPV,INDIA,SR,KA,2024,0.726276397,0.279035
EG_SOLARPV,INDIA,SR,KA,2025,0.907845496,0
EG_SOLARPV,INDIA,SR,KA,2026,1.089414595,0
EG_SOLARPV,INDIA,SR,KA,2027,1.089414595,0
EG_SOLARPV,INDIA,SR,KA,2028,1.089414595,0
EG_SOLARPV,INDIA,SR,KA,2029,1.089414595,0
EG_SOLARPV,INDIA,SR,KA,2030,1.089414595,0
EG_SOLARPV,INDIA,SR,KA,2031,1.089414595,0
EG_SOLARPV,INDIA,SR,KL,2021,0.118712579,0.11477
EG_SOLARPV,INDIA,SR,KL,2022,0.044890877,0.0434
EG_SOLARPV,INDIA,SR,KL,2023,0.134743384,0.0651
EG_SOLARPV,INDIA,SR,KL,2024,0.179657845,0.1085
EG_SOLARPV,INDIA,SR,KL,2025,0.224572307,0
EG_SOLARPV,INDIA,SR,KL,2026,0.269486768,0
EG_SOLARPV,INDIA,SR,KL,2027,0.269486768,0
EG_SOLARPV,INDIA,SR,KL,2028,0.269486768,0
EG_SOLARPV,INDIA,SR,KL,2029,0.269486768,0
EG_SOLARPV,INDIA,SR,KL,2030,0.269486768,0
EG_SOLARPV,INDIA,SR,KL,2031,0.269486768,0
EG_SOLARPV,INDIA,WR,MP,2021,0.205371869,0.20476
EG_SOLARPV,INDIA,WR,MP,2022,0.149954764,0.149508
EG_SOLARPV,INDIA,WR,MP,2023,1.35978348,0.036762
EG_SOLARPV,INDIA,WR,MP,2024,1.81304464,0.06127
EG_SOLARPV,INDIA,WR,MP,2025,2.266305801,0
EG_SOLARPV,INDIA,WR,MP,2026,2.719566961,0
EG_SOLARPV,INDIA,WR,MP,2027,2.719566961,0
EG_SOLARPV,INDIA,WR,MP,2028,2.719566961,0
EG_SOLARPV,INDIA,WR,MP,2029,2.719566961,0
EG_SOLARPV,INDIA,WR,MP,2030,2.719566961,0
EG_SOLARPV,INDIA,WR,MP,2031,2.719566961,0
EG_SOLARPV,INDIA,WR,MH,2021,0.521812847,0.48817
EG_SOLARPV,INDIA,WR,MH,2022,0.597780725,0.55924
EG_SOLARPV,INDIA,WR,MH,2023,1.418444266,0.83886
EG_SOLARPV,INDIA,WR,MH,2024,1.891259022,1.3981
EG_SOLARPV,INDIA,WR,MH,2025,2.364073777,0
EG_SOLARPV,INDIA,WR,MH,2026,2.836888532,0
EG_SOLARPV,INDIA,WR,MH,2027,2.836888532,0
EG_SOLARPV,INDIA,WR,MH,2028,2.836888532,0
EG_SOLARPV,INDIA,WR,MH,2029,2.836888532,0
EG_SOLARPV,INDIA,WR,MH,2030,2.836888532,0
EG_SOLARPV,INDIA,WR,MH,2031,2.836888532,0
EG_SOLARPV,INDIA,ER,OD,2021,0.00388,0.00388
EG_SOLARPV,INDIA,ER,OD,2022,0.023032,0.023032
EG_SOLARPV,INDIA,ER,OD,2023,0.568524459,0.034548
EG_SOLARPV,INDIA,ER,OD,2024,0.758032612,0.05758
EG_SOLARPV,INDIA,ER,OD,2025,0.947540765,0
EG_SOLARPV,INDIA,ER,OD,2026,1.137048917,0
EG_SOLARPV,INDIA,ER,OD,2027,1.137048917,0
EG_SOLARPV,INDIA,ER,OD,2028,1.137048917,0
EG_SOLARPV,INDIA,ER,OD,2029,1.137048917,0
EG_SOLARPV,INDIA,ER,OD,2030,1.137048917,0
EG_SOLARPV,INDIA,ER,OD,2031,1.137048917,0
EG_SOLARPV,INDIA,NR,PB,2021,0,0
EG_SOLARPV,INDIA,NR,PB,2022,0.022,0.022
EG_SOLARPV,INDIA,NR,PB,2023,0.061968725,0.033
EG_SOLARPV,INDIA,NR,PB,2024,0.082624967,0.055
EG_SOLARPV,INDIA,NR,PB,2025,0.103281208,0
EG_SOLARPV,INDIA,NR,PB,2026,0.12393745,0
EG_SOLARPV,INDIA,NR,PB,2027,0.12393745,0
EG_SOLARPV,INDIA,NR,PB,2028,0.12393745,0
EG_SOLARPV,INDIA,NR,PB,2029,0.12393745,0
EG_SOLARPV,INDIA,NR,PB,2030,0.12393745,0
EG_SOLARPV,INDIA,NR,PB,2031,0.12393745,0
EG_SOLARPV,INDIA,NR,RJ,2021,0.353301047,0.33467
EG_SOLARPV,INDIA,NR,RJ,2022,5.367659194,5.0846
EG_SOLARPV,INDIA,NR,RJ,2023,8.61627219,8.1619
EG_SOLARPV,INDIA,NR,RJ,2024,10.38409701,9.8365
EG_SOLARPV,INDIA,NR,RJ,2025,5.230586742,0
EG_SOLARPV,INDIA,NR,RJ,2026,6.27670409,0
EG_SOLARPV,INDIA,NR,RJ,2027,6.27670409,0
EG_SOLARPV,INDIA,NR,RJ,2028,6.27670409,0
EG_SOLARPV,INDIA,NR,RJ,2029,6.27670409,0
EG_SOLARPV,INDIA,NR,RJ,2030,6.27670409,0
EG_SOLARPV,INDIA,NR,RJ,2031,6.27670409,0
EG_SOLARPV,INDIA,SR,TN,2021,0.501036652,0.4876
EG_SOLARPV,INDIA,SR,TN,2022,0.393143197,0.3826
EG_SOLARPV,INDIA,SR,TN,2023,0.389675221,0.1989
EG_SOLARPV,INDIA,SR,TN,2024,0.519566961,0.3315
EG_SOLARPV,INDIA,SR,TN,2025,0.649458701,0
EG_SOLARPV,INDIA,SR,TN,2026,0.779350441,0
EG_SOLARPV,INDIA,SR,TN,2027,0.779350441,0
EG_SOLARPV,INDIA,SR,TN,2028,0.779350441,0
EG_SOLARPV,INDIA,SR,TN,2029,0.779350441,0
EG_SOLARPV,INDIA,SR,TN,2030,0.779350441,0
EG_SOLARPV,INDIA,SR,TN,2031,0.779350441,0
EG_SOLARPV,INDIA,SR,TS,2021,0.455816232,0.31561
EG_SOLARPV,INDIA,SR,TS,2022,0.039860993,0.0276
EG_SOLARPV,INDIA,SR,TS,2023,0.450100241,0.0414
EG_SOLARPV,INDIA,SR,TS,2024,0.600133654,0.069
EG_SOLARPV,INDIA,SR,TS,2025,0.750167068,0
EG_SOLARPV,INDIA,SR,TS,2026,0.900200481,0
EG_SOLARPV,INDIA,SR,TS,2027,0.900200481,0
EG_SOLARPV,INDIA,SR,TS,2028,0.900200481,0
EG_SOLARPV,INDIA,SR,TS,2029,0.900200481,0
EG_SOLARPV,INDIA,SR,TS,2030,0.900200481,0
EG_SOLARPV,INDIA,SR,TS,2031,0.900200481,0
EG_SOLARPV,INDIA,NR,UP,2021,0.5724,0.5724
EG_SOLARPV,INDIA,NR,UP,2022,0.289,0.289
EG_SOLARPV,INDIA,NR,UP,2023,0.5335,0.5335
EG_SOLARPV,INDIA,NR,UP,2024,0.7225,0.7225
EG_SOLARPV,INDIA,NR,UP,2025,0.839113873,0
EG_SOLARPV,INDIA,NR,UP,2026,1.006936648,0
EG_SOLARPV,INDIA,NR,UP,2027,1.006936648,0
EG_SOLARPV,INDIA,NR,UP,2028,1.006936648,0
EG_SOLARPV,INDIA,NR,UP,2029,1.006936648,0
EG_SOLARPV,INDIA,NR,UP,2030,1.006936648,0
EG_SOLARPV,INDIA,NR,UP,2031,1.006936648,0
EG_SOLARPV,INDIA,NR,UK,2021,0.03751,0.03751
EG_SOLARPV,INDIA,NR,UK,2022,0,0
EG_SOLARPV,INDIA,NR,UK,2023,0.370489174,0
EG_SOLARPV,INDIA,NR,UK,2024,0.493985565,0
EG_SOLARPV,INDIA,NR,UK,2025,0.617481957,0
EG_SOLARPV,INDIA,NR,UK,2026,0.740978348,0
EG_SOLARPV,INDIA,NR,UK,2027,0.740978348,0
EG_SOLARPV,INDIA,NR,UK,2028,0.740978348,0
EG_SOLARPV,INDIA,NR,UK,2029,0.740978348,0
EG_SOLARPV,INDIA,NR,UK,2030,0.740978348,0
EG_SOLARPV,INDIA,NR,UK,2031,0.740978348,0
EG_SOLARPV,INDIA,ER,WB,2021,0.03538,0.03538
EG_SOLARPV,INDIA,ER,WB,2022,0.006108,0.006108
EG_SOLARPV,INDIA,ER,WB,2023,0.138051323,0.009162
EG_SOLARPV,INDIA,ER,WB,2024,0.184068431,0.01527
EG_SOLARPV,INDIA,ER,WB,2025,0.230085539,0
EG_SOLARPV,INDIA,ER,WB,2026,0.276102646,0
EG_SOLARPV,INDIA,ER,WB,2027,0.276102646,0
EG_SOLARPV,INDIA,ER,WB,2028,0.276102646,0
EG_SOLARPV,INDIA,ER,WB,2029,0.276102646,0
EG_SOLARPV,INDIA,ER,WB,2030,0.276102646,0
EG_SOLARPV,INDIA,ER,WB,2031,0.276102646,0
EG_SOLARPV,INDIA,WR,UT,2021,0.02912,0.02912
EG_SOLARPV,INDIA,WR,UT,2022,0,0
EG_SOLARPV,INDIA,WR,UT,2023,0,0
EG_SOLARPV,INDIA,WR,UT,2024,0,0
EG_SOLARPV,INDIA,WR,UT,2025,0,0
EG_SOLARPV,INDIA,WR,UT,2026,0,0
EG_SOLARPV,INDIA,WR,UT,2027,0,0
EG_SOLARPV,INDIA,WR,UT,2028,0,0
EG_SOLARPV,INDIA,WR,UT,2029,0,0
EG_SOLARPV,INDIA,WR,UT,2030,0,0
EG_SOLARPV,INDIA,WR,UT,2031,0,0
EG_SOLARPV,INDIA,NR,DL,2021,0.02781,0.02781
EG_SOLARPV,INDIA,NR,DL,2022,0.003,0.003
EG_SOLARPV,INDIA,NR,DL,2023,0.0452085,0
EG_SOLARPV,INDIA,NR,DL,2024,0.060278001,0
EG_SOLARPV,INDIA,NR,DL,2025,0.075347501,0
EG_SOLARPV,INDIA,NR,DL,2026,0.090417001,0
EG_SOLARPV,INDIA,NR,DL,2027,0.090417001,0
EG_SOLARPV,INDIA,NR,DL,2028,0.090417001,0
EG_SOLARPV,INDIA,NR,DL,2029,0.090417001,0
EG_SOLARPV,INDIA,NR,DL,2030,0.090417001,0
EG_SOLARPV,INDIA,NR,DL,2031,0.090417001,0
EG_WIND,INDIA,SR,AP,2021,0.004221931,0.0042
EG_WIND,INDIA,SR,AP,2022,0,0
EG_WIND,INDIA,SR,AP,2023,0,0
EG_WIND,INDIA,SR,AP,2024,0.712156278,0
EG_WIND,INDIA,SR,AP,2025,1.186927129,0
EG_WIND,INDIA,SR,AP,2026,1.661697981,0
EG_WIND,INDIA,SR,AP,2027,1.661697981,0
EG_WIND,INDIA,SR,AP,2028,1.661697981,0
EG_WIND,INDIA,SR,AP,2029,1.661697981,0
EG_WIND,INDIA,SR,AP,2030,1.661697981,0
EG_WIND,INDIA,SR,AP,2031,1.661697981,0
EG_WIND,INDIA,NER,AS,2021,0,0
EG_WIND,INDIA,NER,AS,2022,0,0
EG_WIND,INDIA,NER,AS,2023,0,0
EG_WIND,INDIA,NER,AS,2024,0.002338804,0
EG_WIND,INDIA,NER,NE,2021,0,0
EG_WIND,INDIA,NER,NE,2022,0,0
EG_WIND,INDIA,NER,NE,2023,0,0
EG_WIND,INDIA,NER,NE,2024,0.002614517,0
EG_WIND,INDIA,NER,NE,2025,0.004357528,0
EG_WIND,INDIA,NER,NE,2026,0.006100539,0
EG_WIND,INDIA,NER,NE,2027,0.006100539,0
EG_WIND,INDIA,NER,NE,2028,0.006100539,0
EG_WIND,INDIA,NER,NE,2029,0.006100539,0
EG_WIND,INDIA,NER,NE,2030,0.006100539,0
EG_WIND,INDIA,NER,NE,2031,0.006100539,0
EG_WIND,INDIA,NER,AS,2025,0.003898006,0
EG_WIND,INDIA,NER,AS,2026,0.005457209,0
EG_WIND,INDIA,NER,AS,2027,0.005457209,0
EG_WIND,INDIA,NER,AS,2028,0.005457209,0
EG_WIND,INDIA,NER,AS,2029,0.005457209,0
EG_WIND,INDIA,NER,AS,2030,0.005457209,0
EG_WIND,INDIA,NER,AS,2031,0.005457209,0
EG_WIND,INDIA,ER,BR,2021,0,0
EG_WIND,INDIA,ER,BR,2022,0,0
EG_WIND,INDIA,ER,BR,2023,0,0
EG_WIND,INDIA,ER,BR,2024,0.034701765,0
EG_WIND,INDIA,ER,BR,2025,0.057836275,0
EG_WIND,INDIA,ER,BR,2026,0.080970785,0
EG_WIND,INDIA,ER,BR,2027,0.080970785,0
EG_WIND,INDIA,ER,BR,2028,0.080970785,0
EG_WIND,INDIA,ER,BR,2029,0.080970785,0
EG_WIND,INDIA,ER,BR,2030,0.080970785,0
EG_WIND,INDIA,ER,BR,2031,0.080970785,0
EG_WIND,INDIA,WR,CG,2021,0,0
EG_WIND,INDIA,WR,CG,2022,0,0
EG_WIND,INDIA,WR,CG,2023,0,0
EG_WIND,INDIA,WR,CG,2024,0.003308552,0
EG_WIND,INDIA,WR,CG,2025,0.005514253,0
EG_WIND,INDIA,WR,CG,2026,0.007719954,0
EG_WIND,INDIA,WR,CG,2027,0.007719954,0
EG_WIND,INDIA,WR,CG,2028,0.007719954,0
EG_WIND,INDIA,WR,CG,2029,0.007719954,0
EG_WIND,INDIA,WR,CG,2030,0.007719954,0
EG_WIND,INDIA,WR,CG,2031,0.007719954,0
EG_WIND,INDIA,WR,GA,2021,0,0
EG_WIND,INDIA,WR,GA,2022,0,0
EG_WIND,INDIA,WR,GA,2023,0,0
EG_WIND,INDIA,WR,GA,2024,7.60587E-05,0
EG_WIND,INDIA,WR,GA,2025,0.000126764,0
EG_WIND,INDIA,WR,GA,2026,0.00017747,0
EG_WIND,INDIA,WR,GA,2027,0.00017747,0
EG_WIND,INDIA,WR,GA,2028,0.00017747,0
EG_WIND,INDIA,WR,GA,2029,0.00017747,0
EG_WIND,INDIA,WR,GA,2030,0.00017747,0
EG_WIND,INDIA,WR,GA,2031,0.00017747,0
EG_WIND,INDIA,WR,GJ,2021,0.929915545,0.7649
EG_WIND,INDIA,WR,GJ,2022,2.420965643,1.99136
EG_WIND,INDIA,WR,GJ,2023,2.09798138,1.72569
EG_WIND,INDIA,WR,GJ,2024,2.42195,2.42195
EG_WIND,INDIA,WR,GJ,2025,2.258942295,0
EG_WIND,INDIA,WR,GJ,2026,3.162519213,0
EG_WIND,INDIA,WR,GJ,2027,3.162519213,0
EG_WIND,INDIA,WR,GJ,2028,3.162519213,0
EG_WIND,INDIA,WR,GJ,2029,3.162519213,0
EG_WIND,INDIA,WR,GJ,2030,3.162519213,0
EG_WIND,INDIA,WR,GJ,2031,3.162519213,0
EG_WIND,INDIA,NR,HR,2021,0,0
EG_WIND,INDIA,NR,HR,2022,0,0
EG_WIND,INDIA,NR,HR,2023,0,0
EG_WIND,INDIA,NR,HR,2024,0.003983572,0
EG_WIND,INDIA,NR,HR,2025,0.006639287,0
EG_WIND,INDIA,NR,HR,2026,0.009295002,0
EG_WIND,INDIA,NR,HR,2027,0.009295002,0
EG_WIND,INDIA,NR,HR,2028,0.009295002,0
EG_WIND,INDIA,NR,HR,2029,0.009295002,0
EG_WIND,INDIA,NR,HR,2030,0.009295002,0
EG_WIND,INDIA,NR,HR,2031,0.009295002,0
EG_WIND,INDIA,NR,HP,2021,0,0
EG_WIND,INDIA,NR,HP,2022,0,0
EG_WIND,INDIA,NR,HP,2023,0,0
EG_WIND,INDIA,NR,HP,2024,0.001435607,0
EG_WIND,INDIA,NR,HP,2025,0.002392679,0
EG_WIND,INDIA,NR,HP,2026,0.00334975,0
EG_WIND,INDIA,NR,HP,2027,0.00334975,0
EG_WIND,INDIA,NR,HP,2028,0.00334975,0
EG_WIND,INDIA,NR,HP,2029,0.00334975,0
EG_WIND,INDIA,NR,HP,2030,0.00334975,0
EG_WIND,INDIA,NR,HP,2031,0.00334975,0
