Year,ModelGeography,SubGeography1,SubGeography2,EnergyDemand
2025,INDIA,NR,JK,14.616197703411885
2025,INDIA,NR,PB,35.40178177582913
2025,INDIA,NR,RJ,60.01991937742833
2025,INDIA,NR,UP,163.87310353309425
2025,INDIA,NR,UK,11.469491187219955
2025,INDIA,SR,AP,66.11798551320467
2025,INDIA,SR,KA,81.9314212057414
2025,INDIA,SR,KL,30.301417968405065
2025,INDIA,SR,TN,99.34070078230815
2025,INDIA,SR,TS,47.67598067299772
2025,INDIA,NER,AS,30.338016184748128
2025,INDIA,NER,NE,12.597154285131454
2026,INDIA,ER,BR,80.71950875072397
2026,INDIA,ER,JH,18.552790192233953
2026,INDIA,ER,OD,22.951593841444268
2026,INDIA,ER,WB,64.50968605989236
2026,INDIA,WR,CG,17.227407584286826
2026,INDIA,WR,GJ,58.54156916021956
2026,INDIA,WR,MP,63.82838751610086
2026,INDIA,WR,MH,141.07804985926902
2026,INDIA,WR,GA,2.242699248544508
2026,INDIA,WR,UT,3.8955016168560186
2026,INDIA,NR,DL,21.44028047232618
2026,INDIA,NR,HR,30.852868544421415
2026,INDIA,NR,HP,5.936208483819646
2026,INDIA,NR,JK,14.942157477864628
2026,INDIA,NR,PB,35.958265390191464
2026,INDIA,NR,RJ,62.58963988587265
2026,INDIA,NR,UP,168.78067861340975
2026,INDIA,NR,UK,11.736160809836374
2026,INDIA,SR,AP,67.60135364534213
2026,INDIA,SR,KA,83.86474010908898
2026,INDIA,SR,KL,30.896471893551013
2026,INDIA,SR,TN,100.45759994741778
2026,INDIA,SR,TS,48.55089234532235
2026,INDIA,NER,AS,31.738062167424047
2026,INDIA,NER,NE,12.96895245635175
2027,INDIA,ER,BR,82.6098619846983
2027,INDIA,ER,JH,19.232506308891786
2027,INDIA,ER,OD,23.73879984092217
2027,INDIA,ER,WB,66.34173337313794
2027,INDIA,WR,CG,17.56783150848439
2027,INDIA,WR,GJ,60.071689535282864
2027,INDIA,WR,MP,65.88268033016605
2027,INDIA,WR,MH,143.90144995367734
2027,INDIA,WR,GA,2.2438912233817025
2027,INDIA,WR,UT,3.89154803638326
2027,INDIA,NR,DL,21.263704320653773
2027,INDIA,NR,HR,31.78355159719595
2027,INDIA,NR,HP,6.145301248553633
2027,INDIA,NR,JK,15.251437679979116
2027,INDIA,NR,PB,36.46007593108274
2027,INDIA,NR,RJ,65.15879897673463
2027,INDIA,NR,UP,173.4974959442713
2027,INDIA,NR,UK,12.002611575728592
2027,INDIA,SR,AP,68.72773283791021
2027,INDIA,SR,KA,85.58748933287757
2027,INDIA,SR,KL,31.415086973373715
2027,INDIA,SR,TN,100.96535800798368
2027,INDIA,SR,TS,49.31113508202205
2027,INDIA,NER,AS,33.12367923471353
2027,INDIA,NER,NE,13.338817468622059
2028,INDIA,ER,BR,84.54096049933008
2028,INDIA,ER,JH,19.934770161054782
2028,INDIA,ER,OD,24.54375834861272
2028,INDIA,ER,WB,68.2358671199885
2028,INDIA,WR,CG,17.898504855246248
2028,INDIA,WR,GJ,61.55669469921789
2028,INDIA,WR,MP,67.88889262240949
2028,INDIA,WR,MH,146.57816311347892
2028,INDIA,WR,GA,2.235475628134808
2028,INDIA,WR,UT,3.865643543679063
2028,INDIA,NR,DL,21.00218104606875
2028,INDIA,NR,HR,32.66593746771616
2028,INDIA,NR,HP,6.35124957487125
2028,INDIA,NR,JK,15.556473517400699
2028,INDIA,NR,PB,36.90546995221167
2028,INDIA,NR,RJ,67.70334657743136
2028,INDIA,NR,UP,177.96453862804972
2028,INDIA,NR,UK,12.270242613440304
2028,INDIA,SR,AP,69.13656385206961
2028,INDIA,SR,KA,86.87071469687366
2028,INDIA,SR,KL,31.84027707008274
2028,INDIA,SR,TN,101.30961276994873
2028,INDIA,SR,TS,49.95879840622803
2028,INDIA,NER,AS,34.49516947581969
2028,INDIA,NER,NE,13.708776750247708
2029,INDIA,ER,BR,86.48691485302706
2029,INDIA,ER,JH,20.659142555165953
2029,INDIA,ER,OD,25.375667532759874
2029,INDIA,ER,WB,70.150783200751
2029,INDIA,WR,CG,18.235079293621446
2029,INDIA,WR,GJ,62.987007322309964
2029,INDIA,WR,MP,69.81611580099526
2029,INDIA,WR,MH,149.08182749523326
2029,INDIA,WR,GA,2.2122579136820857
2029,INDIA,WR,UT,3.818117792157414
2029,INDIA,NR,DL,20.639047303001508
2029,INDIA,NR,HR,33.491694388963516
2029,INDIA,NR,HP,6.552630929378323
2029,INDIA,NR,JK,15.854375057135396
2029,INDIA,NR,PB,37.154118854659814
2029,INDIA,NR,RJ,70.17682417826583
2029,INDIA,NR,UP,182.05392527273196
2029,INDIA,NR,UK,12.537134296810075
2029,INDIA,SR,AP,69.20270253531011
2029,INDIA,SR,KA,87.94352000952912
2029,INDIA,SR,KL,32.13477281185555
2029,INDIA,SR,TN,101.27925228305897
2029,INDIA,SR,TS,50.42898163230652
2029,INDIA,NER,AS,35.84048905896543
2029,INDIA,NER,NE,14.077675205425336
2030,INDIA,ER,BR,88.4401617328354
2030,INDIA,ER,JH,21.40552894099935
2030,INDIA,ER,OD,26.23414658121709
2030,INDIA,ER,WB,72.08122875556624
2030,INDIA,WR,CG,18.577195304173017
2030,INDIA,WR,GJ,64.35473687142851
2030,INDIA,WR,MP,71.57555433940749
2030,INDIA,WR,MH,151.37268423528243
2030,INDIA,WR,GA,2.1655272361357487
2030,INDIA,WR,UT,3.7510031829236974
2030,INDIA,NR,DL,20.153923520208973
2030,INDIA,NR,HR,34.252488527911325
2030,INDIA,NR,HP,6.747856049957165
2030,INDIA,NR,JK,16.14079947734219
2030,INDIA,NR,PB,37.24895581446697
2030,INDIA,NR,RJ,72.49267060554212
2030,INDIA,NR,UP,185.62140657182803
2030,INDIA,NR,UK,12.796674966336315
2030,INDIA,SR,AP,68.6971419749577
2030,INDIA,SR,KA,88.07342786437725
2030,INDIA,SR,KL,32.22943820431619
2030,INDIA,SR,TN,101.11288169510499
2030,INDIA,SR,TS,50.554186446363445
2030,INDIA,NER,AS,37.14431333675589
2030,INDIA,NER,NE,14.444712640434169
2031,INDIA,ER,BR,90.43729486148699
2031,INDIA,ER,JH,22.173880083950564
2031,INDIA,ER,OD,27.10350376348584
2031,INDIA,ER,WB,73.46852004361062
2031,INDIA,WR,CG,18.91856116189664
2031,INDIA,WR,GJ,65.64857038106615
2031,INDIA,WR,MP,73.07035361534062
2031,INDIA,WR,MH,153.4210278739098
2031,INDIA,WR,GA,2.079337177523713
2031,INDIA,WR,UT,3.6576492377401313
2031,INDIA,NR,DL,19.521937151253624
2031,INDIA,NR,HR,34.94026123809268
2031,INDIA,NR,HP,6.935116248408891
2031,INDIA,NR,JK,16.40950384654024
2031,INDIA,NR,PB,37.21831226828002
2031,INDIA,NR,RJ,74.38689513814815
2031,INDIA,NR,UP,188.50625749189493
2031,INDIA,NR,UK,13.023084866508203
2031,INDIA,SR,AP,68.00231047407054
2031,INDIA,SR,KA,87.37886807728148
2031,INDIA,SR,KL,31.992296554646884
2031,INDIA,SR,TN,100.76343741655684
2031,INDIA,SR,TS,50.328766040486514
2031,INDIA,NER,AS,38.386762329267384
2031,INDIA,NER,NE,14.80877896568103
