EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandEnergy,TotalEnergyDemand
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,325.67880179965323,19866.406909778845
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NER,9.715918983032358,592.6710579649738
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,75.69940061279917,6964.344856377524
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,128.1830745224945,11792.842856069496
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,136.8036078272392,12585.931920106006
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,112.02753300642095,10306.533036590728
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,7.255886225558234,667.5415327513575
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,ER,76.37419641268636,7026.426069967145
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,WR,142.67389063799365,13125.997938695416
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NR,141.14787462364927,12985.604465375733
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,SR,121.42117310212858,11170.74792539583
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NER,6.914554418709877,636.1390065213087
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,ER,77.51297310834578,7131.193525967811
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,WR,146.96076695470694,13520.390559833038
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NR,150.1548844904749,13814.24937312369
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,SR,125.94970306318842,11587.372681813335
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NER,7.663679271033954,705.0584929351237
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,77.16497161048468,7099.177388164591
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,144.50241151630675,13294.221859500221
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,148.98546775680433,13706.663033625999
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,122.84216128319446,11301.47883805389
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,7.43528813995532,684.0465088758895
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,112.65706534745651,10364.450011965999
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,181.75274295838423,16721.25235217135
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,229.95884362096442,21156.213613128726
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,162.45268146775177,14945.646695033163
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NER,14.986882882243762,1378.793225166426
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,ER,177.9882823623881,16374.921977339705
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,WR,253.52774851200542,23324.552863104498
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NR,311.1602509693828,28626.743089183215
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,SR,221.18130905643307,20348.680433191843
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NER,12.820131391449694,1179.4520880133718
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,ER,60.91008357794163,3715.515098254439
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,WR,129.03612250488234,7871.2034727978225
