ModelGeography,SubGeography1,SubGeography2,NumHH,ConsumerType1,Year,UsagePenetration
INDIA,NR,UK,1204100,URBAN,2029,0.26171911
INDIA,NR,UK,1229334,URBAN,2030,0.203966178
INDIA,NR,UK,1254823,URBAN,2031,0.154211633
INDIA,NR,UK,1279547,URBAN,2032,0.101493299
INDIA,NR,UK,1304016,URBAN,2033,0.045615839
INDIA,NR,UK,1328741,URBAN,2034,0
INDIA,NR,UK,1353465,URBAN,2035,0
INDIA,NR,UK,1378444,URBAN,2036,0
INDIA,NR,UK,1403423,URBAN,2037,0
INDIA,NR,UK,1429848,URBAN,2038,0
INDIA,NR,UK,1456770,URBAN,2039,0
INDIA,NR,UK,1484198,URBAN,2040,0
INDIA,NR,UK,1512143,URBAN,2041,0
INDIA,NR,UP,36854254,RURAL,2024,0.653758143
INDIA,NR,UP,37649047,RURAL,2025,0.684757212
INDIA,NR,UP,38457403,RURAL,2026,0.709721001
INDIA,NR,UP,39225611,RURAL,2027,0.733459811
INDIA,NR,UP,39967495,RURAL,2028,0.707015486
INDIA,NR,UP,40720856,RURAL,2029,0.677977828
INDIA,NR,UP,41486072,RURAL,2030,0.646095225
INDIA,NR,UP,42262861,RURAL,2031,0.611092799
INDIA,NR,UP,43010399,RURAL,2032,0.572718078
INDIA,NR,UP,43739199,RURAL,2033,0.530637258
INDIA,NR,UP,44478837,RURAL,2034,0.484456456
INDIA,NR,UP,45228989,RURAL,2035,0.442225873
INDIA,NR,UP,45990262,RURAL,2036,0.396582027
INDIA,NR,UP,46763294,RURAL,2037,0.347253047
INDIA,NR,UP,47558643,RURAL,2038,0.294029215
INDIA,NR,UP,48367520,RURAL,2039,0.236541542
INDIA,NR,UP,49190155,RURAL,2040,0.186870026
INDIA,NR,UP,50026781,RURAL,2041,0.134032725
INDIA,NR,UP,13307559,URBAN,2024,0.418288205
INDIA,NR,UP,13705718,URBAN,2025,0.417436025
INDIA,NR,UP,14113684,URBAN,2026,0.391602495
INDIA,NR,UP,14512031,URBAN,2027,0.350737177
INDIA,NR,UP,14905826,URBAN,2028,0.300674824
INDIA,NR,UP,15309145,URBAN,2029,0.246808539
INDIA,NR,UP,15721943,URBAN,2030,0.200444176
INDIA,NR,UP,16144930,URBAN,2031,0.151277432
INDIA,NR,UP,16561992,URBAN,2032,0.099208829
INDIA,NR,UP,16977423,URBAN,2033,0.050946
INDIA,NR,UP,17402425,URBAN,2034,0.000146111
INDIA,NR,UP,17837200,URBAN,2035,0
INDIA,NR,UP,18281953,URBAN,2036,0
INDIA,NR,UP,18735784,URBAN,2037,0
INDIA,NR,UP,19206335,URBAN,2038,0
INDIA,NR,UP,19688703,URBAN,2039,0
INDIA,NR,UP,20183186,URBAN,2040,0
INDIA,NR,UP,20690089,URBAN,2041,0
INDIA,SR,AP,10375647,RURAL,2024,0.803284064
INDIA,SR,AP,10441168,RURAL,2025,0.801576343
INDIA,SR,AP,10505111,RURAL,2026,0.797322625
INDIA,SR,AP,10557162,RURAL,2027,0.778880169
INDIA,SR,AP,10599777,RURAL,2028,0.758805778
INDIA,SR,AP,10641133,RURAL,2029,0.736938366
INDIA,SR,AP,10680186,RURAL,2030,0.714952348
INDIA,SR,AP,10716849,RURAL,2031,0.691161078
INDIA,SR,AP,10742855,RURAL,2032,0.665461581
INDIA,SR,AP,10759875,RURAL,2033,0.637692174
INDIA,SR,AP,10774919,RURAL,2034,0.607654971
INDIA,SR,AP,10786863,RURAL,2035,0.575167203
INDIA,SR,AP,10796679,RURAL,2036,0.540035161
INDIA,SR,AP,10805029,RURAL,2037,0.502047661
INDIA,SR,AP,10819796,RURAL,2038,0.461060242
INDIA,SR,AP,10834583,RURAL,2039,0.424155754
INDIA,SR,AP,10849390,RURAL,2040,0.38478955
INDIA,SR,AP,10864218,RURAL,2041,0.342800072
INDIA,SR,AP,6540218,URBAN,2024,0.534268007
INDIA,SR,AP,6760385,URBAN,2025,0.502827841
INDIA,SR,AP,6986623,URBAN,2026,0.469454735
INDIA,SR,AP,7212135,URBAN,2027,0.440470893
INDIA,SR,AP,7438897,URBAN,2028,0.410391003
INDIA,SR,AP,7671486,URBAN,2029,0.379312035
INDIA,SR,AP,7910392,URBAN,2030,0.347423726
INDIA,SR,AP,8156128,URBAN,2031,0.308570123
INDIA,SR,AP,8401074,URBAN,2032,0.266580313
INDIA,SR,AP,8647339,URBAN,2033,0.22215031
INDIA,SR,AP,8899813,URBAN,2034,0.184499823
INDIA,SR,AP,9159019,URBAN,2035,0.145075074
INDIA,SR,AP,9424329,URBAN,2036,0.10379823
INDIA,SR,AP,9695475,URBAN,2037,0.060585169
INDIA,SR,AP,9978914,URBAN,2038,0.021082957
INDIA,SR,AP,10270639,URBAN,2039,0
INDIA,SR,AP,10570892,URBAN,2040,0
INDIA,SR,AP,10879923,URBAN,2041,0
INDIA,SR,KA,9364358,RURAL,2024,0.867188854
INDIA,SR,KA,9465446,RURAL,2025,0.892897128
INDIA,SR,KA,9566283,RURAL,2026,0.911600009
INDIA,SR,KA,9660347,RURAL,2027,0.904167628
INDIA,SR,KA,9748910,RURAL,2028,0.896130667
INDIA,SR,KA,9836783,RURAL,2029,0.887432541
INDIA,SR,KA,9924186,RURAL,2030,0.878019817
INDIA,SR,KA,10011348,RURAL,2031,0.867835191
INDIA,SR,KA,10091032,RURAL,2032,0.856836633
INDIA,SR,KA,10165161,RURAL,2033,0.844955051
INDIA,SR,KA,10238617,RURAL,2034,0.832104907
INDIA,SR,KA,10311357,RURAL,2035,0.81820839
INDIA,SR,KA,10382752,RURAL,2036,0.80318322
INDIA,SR,KA,10454215,RURAL,2037,0.786939631
INDIA,SR,KA,10529908,RURAL,2038,0.769420001
INDIA,SR,KA,10606149,RURAL,2039,0.750495375
INDIA,SR,KA,10682942,RURAL,2040,0.730054855
INDIA,SR,KA,10760291,RURAL,2041,0.70967717
INDIA,SR,KA,8645573,URBAN,2024,0.706581239
INDIA,SR,KA,8806523,URBAN,2025,0.694377842
INDIA,SR,KA,8969373,URBAN,2026,0.682647666
INDIA,SR,KA,9127265,URBAN,2027,0.671863448
INDIA,SR,KA,9282181,URBAN,2028,0.662646256
INDIA,SR,KA,9438984,URBAN,2029,0.647823162
INDIA,SR,KA,9597395,URBAN,2030,0.623019961
INDIA,SR,KA,9757131,URBAN,2031,0.596509415
INDIA,SR,KA,9912433,URBAN,2032,0.568228216
INDIA,SR,KA,10064723,URBAN,2033,0.538046694
INDIA,SR,KA,10218322,URBAN,2034,0.505799425
INDIA,SR,KA,10373526,URBAN,2035,0.471347325
INDIA,SR,KA,10530341,URBAN,2036,0.440679764
INDIA,SR,KA,10687612,URBAN,2037,0.408279864
INDIA,SR,KA,10851100,URBAN,2038,0.374128989
INDIA,SR,KA,11017088,URBAN,2039,0.338074962
INDIA,SR,KA,11185616,URBAN,2040,0.300013507
INDIA,SR,KA,11356722,URBAN,2041,0.259834949
INDIA,SR,KL,2263541,RURAL,2024,0.855730032
INDIA,SR,KL,2089636,RURAL,2025,0.855648828
INDIA,SR,KL,1917698,RURAL,2026,0.857770212
INDIA,SR,KL,1746425,RURAL,2027,0.859744964
INDIA,SR,KL,1577523,RURAL,2028,0.846310805
INDIA,SR,KL,1413024,RURAL,2029,0.83160966
INDIA,SR,KL,1252774,RURAL,2030,0.815523748
INDIA,SR,KL,1098307,RURAL,2031,0.79792507
INDIA,SR,KL,949493,RURAL,2032,0.778705465
INDIA,SR,KL,807631,RURAL,2033,0.757709746
INDIA,SR,KL,674055,RURAL,2034,0.734750526
INDIA,SR,KL,549556,RURAL,2035,0.711577455
INDIA,SR,KL,434353,RURAL,2036,0.686412747
INDIA,SR,KL,318022,RURAL,2037,0.659088273
INDIA,SR,KL,258670,RURAL,2038,0.629482114
INDIA,SR,KL,210395,RURAL,2039,0.597359808
INDIA,SR,KL,171129,RURAL,2040,0.562510496
INDIA,SR,KL,139192,RURAL,2041,0.524706042
INDIA,SR,KL,7396890,URBAN,2024,0.805693231
INDIA,SR,KL,7651537,URBAN,2025,0.795516794
INDIA,SR,KL,7903530,URBAN,2026,0.78321245
INDIA,SR,KL,8146297,URBAN,2027,0.770530828
INDIA,SR,KL,8380826,URBAN,2028,0.756970419
INDIA,SR,KL,8610038,URBAN,2029,0.739245491
INDIA,SR,KL,8833870,URBAN,2030,0.721714123
INDIA,SR,KL,9051428,URBAN,2031,0.703029421
INDIA,SR,KL,9254879,URBAN,2032,0.683150129
INDIA,SR,KL,9445458,URBAN,2033,0.661992402
INDIA,SR,KL,9627209,URBAN,2034,0.639449848
INDIA,SR,KL,9799473,URBAN,2035,0.615433206
INDIA,SR,KL,9961864,URBAN,2036,0.589850174
INDIA,SR,KL,10124988,URBAN,2037,0.562600991
INDIA,SR,KL,10315907,URBAN,2038,0.53363853
INDIA,SR,KL,10510426,URBAN,2039,0.502811069
INDIA,SR,KL,10708613,URBAN,2040,0.470000325
INDIA,SR,KL,10910537,URBAN,2041,0.44090071
INDIA,SR,TN,9844699,RURAL,2024,0.864806262
INDIA,SR,TN,9782382,RURAL,2025,0.859666765
INDIA,SR,TN,9719231,RURAL,2026,0.85444551
INDIA,SR,TN,9646482,RURAL,2027,0.849242055
INDIA,SR,TN,9566872,RURAL,2028,0.84418285
INDIA,SR,TN,9486152,RURAL,2029,0.839442864
INDIA,SR,TN,9405416,RURAL,2030,0.835269024
INDIA,SR,TN,9323294,RURAL,2031,0.831999588
INDIA,SR,TN,9233485,RURAL,2032,0.830099721
INDIA,SR,TN,9137631,RURAL,2033,0.830195755
INDIA,SR,TN,9041484,RURAL,2034,0.82336224
INDIA,SR,TN,8944496,RURAL,2035,0.80951385
INDIA,SR,TN,8847216,RURAL,2036,0.794599209
INDIA,SR,TN,8750192,RURAL,2037,0.778537852
INDIA,SR,TN,8658160,RURAL,2038,0.761278426
INDIA,SR,TN,8567096,RURAL,2039,0.742705689
INDIA,SR,TN,8476990,RURAL,2040,0.724258429
INDIA,SR,TN,8387831,RURAL,2041,0.704520472
INDIA,SR,TN,14120430,URBAN,2024,0.682495541
INDIA,SR,TN,14444233,URBAN,2025,0.662686721
INDIA,SR,TN,14774859,URBAN,2026,0.642054697
INDIA,SR,TN,15099101,URBAN,2027,0.620771424
INDIA,SR,TN,15420444,URBAN,2028,0.599041381
INDIA,SR,TN,15748129,URBAN,2029,0.56967057
INDIA,SR,TN,16081562,URBAN,2030,0.537433766
INDIA,SR,TN,16422263,URBAN,2031,0.502829
INDIA,SR,TN,16756280,URBAN,2032,0.465747248
INDIA,SR,TN,17087304,URBAN,2033,0.432622851
INDIA,SR,TN,17424369,URBAN,2034,0.397488317
INDIA,SR,TN,17767578,URBAN,2035,0.360223602
INDIA,SR,TN,18117033,URBAN,2036,0.320705674
INDIA,SR,TN,18471694,URBAN,2037,0.278801752
INDIA,SR,TN,18837315,URBAN,2038,0.23446151
INDIA,SR,TN,19210174,URBAN,2039,0.196872765
INDIA,SR,TN,19590412,URBAN,2040,0.157503736
INDIA,SR,TN,19978177,URBAN,2041,0.116271529
INDIA,SR,TS,5652108,RURAL,2024,0.595063629
INDIA,SR,TS,5628604,RURAL,2025,0.562635032
INDIA,SR,TS,5603251,RURAL,2026,0.527665504
INDIA,SR,TS,5572551,RURAL,2027,0.490022278
INDIA,SR,TS,5534967,RURAL,2028,0.456238283
INDIA,SR,TS,5495656,RURAL,2029,0.420269381
INDIA,SR,TS,5455182,RURAL,2030,0.38197731
INDIA,SR,TS,5413533,RURAL,2031,0.341216725
INDIA,SR,TS,5366829,RURAL,2032,0.297911265
INDIA,SR,TS,5313502,RURAL,2033,0.251884066
INDIA,SR,TS,5259157,RURAL,2034,0.202906247
INDIA,SR,TS,5203178,RURAL,2035,0.161214747
INDIA,SR,TS,5146152,RURAL,2036,0.117405428
INDIA,SR,TS,5088068,RURAL,2037,0.071374335
INDIA,SR,TS,5035759,RURAL,2038,0.029152108
INDIA,SR,TS,4983988,RURAL,2039,0
INDIA,SR,TS,4932749,RURAL,2040,0
INDIA,SR,TS,4882036,RURAL,2041,0
INDIA,SR,TS,6158216,URBAN,2024,0.24914996
INDIA,SR,TS,6369990,URBAN,2025,0.208093889
INDIA,SR,TS,6588210,URBAN,2026,0.175259808
INDIA,SR,TS,6805333,URBAN,2027,0.137117129
INDIA,SR,TS,7022980,URBAN,2028,0.095023127
INDIA,SR,TS,7246822,URBAN,2029,0.056451082
INDIA,SR,TS,7476282,URBAN,2030,0.01629386
INDIA,SR,TS,7711851,URBAN,2031,0
INDIA,SR,TS,7946166,URBAN,2032,0
INDIA,SR,TS,8181340,URBAN,2033,0
INDIA,SR,TS,8421922,URBAN,2034,0
INDIA,SR,TS,8668806,URBAN,2035,0
INDIA,SR,TS,8921345,URBAN,2036,0
INDIA,SR,TS,9179653,URBAN,2037,0
INDIA,SR,TS,9450125,URBAN,2038,0
INDIA,SR,TS,9728565,URBAN,2039,0
INDIA,SR,TS,10015210,URBAN,2040,0
INDIA,SR,TS,10310301,URBAN,2041,0
INDIA,WR,CG,4931138,RURAL,2024,0.404081512
INDIA,WR,CG,4988424,RURAL,2025,0.408234127
INDIA,WR,CG,5045689,RURAL,2026,0.410786763
INDIA,WR,CG,5098853,RURAL,2027,0.41147343
INDIA,WR,CG,5148993,RURAL,2028,0.412397731
INDIA,WR,CG,5199263,RURAL,2029,0.378849638
INDIA,WR,CG,5249432,RURAL,2030,0.327099815
INDIA,WR,CG,5299036,RURAL,2031,0.27110215
INDIA,WR,CG,5346208,RURAL,2032,0.210597031
INDIA,WR,CG,5390911,RURAL,2033,0.158283045
INDIA,WR,CG,5435916,RURAL,2034,0.102560018
INDIA,WR,CG,5480520,RURAL,2035,0.043208605
INDIA,WR,CG,5524715,RURAL,2036,0
INDIA,WR,CG,5569442,RURAL,2037,0
INDIA,WR,CG,5615832,RURAL,2038,0
INDIA,WR,CG,5662609,RURAL,2039,0
INDIA,WR,CG,5709776,RURAL,2040,0
INDIA,WR,CG,5757335,RURAL,2041,0
INDIA,WR,CG,1992862,URBAN,2024,0.203973614
INDIA,WR,CG,2054615,URBAN,2025,0.185580285
INDIA,WR,CG,2117685,URBAN,2026,0.170526398
INDIA,WR,CG,2180373,URBAN,2027,0.153837959
INDIA,WR,CG,2243154,URBAN,2028,0.135444006
INDIA,WR,CG,2307269,URBAN,2029,0.099674933
INDIA,WR,CG,2372739,URBAN,2030,0.057487352
INDIA,WR,CG,2439836,URBAN,2031,0.01337303
INDIA,WR,CG,2506802,URBAN,2032,0
INDIA,WR,CG,2574393,URBAN,2033,0
INDIA,WR,CG,2643133,URBAN,2034,0
INDIA,WR,CG,2713298,URBAN,2035,0
INDIA,WR,CG,2785173,URBAN,2036,0
INDIA,WR,CG,2857991,URBAN,2037,0
INDIA,WR,CG,2934343,URBAN,2038,0
INDIA,WR,CG,3012735,URBAN,2039,0
INDIA,WR,CG,3093221,URBAN,2040,0
INDIA,WR,CG,3175857,URBAN,2041,0
INDIA,WR,GA,92595,RURAL,2024,0.567077624
INDIA,WR,GA,89499,RURAL,2025,0.544997825
INDIA,WR,GA,86124,RURAL,2026,0.521929352
INDIA,WR,GA,82969,RURAL,2027,0.497945745
INDIA,WR,GA,79532,RURAL,2028,0.473081208
INDIA,WR,GA,76063,RURAL,2029,0.447390083
INDIA,WR,GA,72818,RURAL,2030,0.42605351
INDIA,WR,GA,69543,RURAL,2031,0.404737607
INDIA,WR,GA,65981,RURAL,2032,0.383805969
INDIA,WR,GA,62645,RURAL,2033,0.363676024
INDIA,WR,GA,59278,RURAL,2034,0.337149214
INDIA,WR,GA,55881,RURAL,2035,0.30564327
INDIA,WR,GA,52716,RURAL,2036,0.272698962
INDIA,WR,GA,49522,RURAL,2037,0.238253769
INDIA,WR,GA,46797,RURAL,2038,0.209525253
INDIA,WR,GA,44222,RURAL,2039,0.179783458
INDIA,WR,GA,41789,RURAL,2040,0.148993161
INDIA,WR,GA,39490,RURAL,2041,0.11711819
INDIA,WR,GA,310560,URBAN,2024,0.390589339
INDIA,WR,GA,316221,URBAN,2025,0.363148441
INDIA,WR,GA,322139,URBAN,2026,0.334700654
INDIA,WR,GA,327799,URBAN,2027,0.305343732
INDIA,WR,GA,333460,URBAN,2028,0.275121873
INDIA,WR,GA,339121,URBAN,2029,0.244098962
INDIA,WR,GA,344524,URBAN,2030,0.212423098
INDIA,WR,GA,349927,URBAN,2031,0.187768156
INDIA,WR,GA,355330,URBAN,2032,0.16148849
INDIA,WR,GA,360476,URBAN,2033,0.129562715
INDIA,WR,GA,365622,URBAN,2034,0.096477841
INDIA,WR,GA,370511,URBAN,2035,0.066478603
INDIA,WR,GA,375400,URBAN,2036,0.035538857
INDIA,WR,GA,380289,URBAN,2037,0.003631278
INDIA,WR,GA,385599,URBAN,2038,0
INDIA,WR,GA,390983,URBAN,2039,0
INDIA,WR,GA,396443,URBAN,2040,0
INDIA,WR,GA,401979,URBAN,2041,0
INDIA,WR,GJ,8051886,RURAL,2024,0.852816618
INDIA,WR,GJ,8143105,RURAL,2025,0.862966947
INDIA,WR,GJ,8234430,RURAL,2026,0.875453519
INDIA,WR,GJ,8320026,RURAL,2027,0.890385966
INDIA,WR,GJ,8401074,RURAL,2028,0.882603998
INDIA,WR,GJ,8481084,RURAL,2029,0.874281852
INDIA,WR,GJ,8560935,RURAL,2030,0.865382793
INDIA,WR,GJ,8639446,RURAL,2031,0.855867985
INDIA,WR,GJ,8712820,RURAL,2032,0.845714291
INDIA,WR,GJ,8781611,RURAL,2033,0.834874729
INDIA,WR,GJ,8849977,RURAL,2034,0.823289421
INDIA,WR,GJ,8916934,RURAL,2035,0.810907895
INDIA,WR,GJ,8982919,RURAL,2036,0.797677811
INDIA,WR,GJ,9049855,RURAL,2037,0.783542445
INDIA,WR,GJ,9120128,RURAL,2038,0.768475034
INDIA,WR,GJ,9190946,RURAL,2039,0.752389066
INDIA,WR,GJ,9262314,RURAL,2040,0.735216832
INDIA,WR,GJ,9334236,RURAL,2041,0.718296325
INDIA,WR,GJ,9353698,URBAN,2024,0.611370742
INDIA,WR,GJ,9638288,URBAN,2025,0.589441681
INDIA,WR,GJ,9927941,URBAN,2026,0.5643556
INDIA,WR,GJ,10224032,URBAN,2027,0.534760225
INDIA,WR,GJ,10526388,URBAN,2028,0.503233968
INDIA,WR,GJ,10834298,URBAN,2029,0.469621048
INDIA,WR,GJ,11147300,URBAN,2030,0.439758736
INDIA,WR,GJ,11465725,URBAN,2031,0.408261995
INDIA,WR,GJ,11798568,URBAN,2032,0.375104318
INDIA,WR,GJ,12143891,URBAN,2033,0.340183484
INDIA,WR,GJ,12494498,URBAN,2034,0.303361409
INDIA,WR,GJ,12851001,URBAN,2035,0.264536522
INDIA,WR,GJ,13213197,URBAN,2036,0.223606557
INDIA,WR,GJ,13579199,URBAN,2037,0.189090082
INDIA,WR,GJ,13967530,URBAN,2038,0.153171469
INDIA,WR,GJ,14366965,URBAN,2039,0.11573233
INDIA,WR,GJ,14777824,URBAN,2040,0.076709228
INDIA,WR,GJ,15200432,URBAN,2041,0.041120483
INDIA,WR,MH,14747581,RURAL,2024,0.625434218
INDIA,WR,MH,14834169,RURAL,2025,0.642512042
INDIA,WR,MH,14920046,RURAL,2026,0.659575289
INDIA,WR,MH,14995363,RURAL,2027,0.646826476
INDIA,WR,MH,15063219,RURAL,2028,0.620295475
INDIA,WR,MH,15129986,RURAL,2029,0.591809765
INDIA,WR,MH,15195880,RURAL,2030,0.561227855
INDIA,WR,MH,15261123,RURAL,2031,0.528399275
INDIA,WR,MH,15314061,RURAL,2032,0.49322056
INDIA,WR,MH,15358769,RURAL,2033,0.461795852
INDIA,WR,MH,15402429,RURAL,2034,0.428463922
INDIA,WR,MH,15445028,RURAL,2035,0.39311086
INDIA,WR,MH,15486792,RURAL,2036,0.355619915
INDIA,WR,MH,15528420,RURAL,2037,0.31586509
INDIA,WR,MH,15573422,RURAL,2038,0.273798606
INDIA,WR,MH,15618555,RURAL,2039,0.2292218
INDIA,WR,MH,15663819,RURAL,2040,0.191434069
INDIA,WR,MH,15709213,RURAL,2041,0.151857777
INDIA,WR,MH,17128974,URBAN,2024,0.497675708
INDIA,WR,MH,17634577,URBAN,2025,0.464797777
INDIA,WR,MH,18153399,URBAN,2026,0.437880398
INDIA,WR,MH,18673552,URBAN,2027,0.404355444
INDIA,WR,MH,19198020,URBAN,2028,0.364062052
INDIA,WR,MH,19736287,URBAN,2029,0.321100775
INDIA,WR,MH,20288078,URBAN,2030,0.275298351
INDIA,WR,MH,20854018,URBAN,2031,0.226472091
INDIA,WR,MH,21419025,URBAN,2032,0.184904712
INDIA,WR,MH,21986542,URBAN,2033,0.141211593
INDIA,WR,MH,22568355,URBAN,2034,0.09523339
INDIA,WR,MH,23164472,URBAN,2035,0.052900259
INDIA,WR,MH,23775559,URBAN,2036,0.008644155
INDIA,WR,MH,24400266,URBAN,2037,0
INDIA,WR,MH,25047365,URBAN,2038,0
INDIA,WR,MH,25711624,URBAN,2039,0
INDIA,WR,MH,26393500,URBAN,2040,0
INDIA,WR,MH,27093459,URBAN,2041,0
INDIA,WR,MP,13665766,RURAL,2024,0.513530153
INDIA,WR,MP,13925001,RURAL,2025,0.531622703
INDIA,WR,MP,14187462,RURAL,2026,0.549738848
INDIA,WR,MP,14438449,RURAL,2027,0.561398882
INDIA,WR,MP,14681960,RURAL,2028,0.566902565
INDIA,WR,MP,14928133,RURAL,2029,0.527855913
INDIA,WR,MP,15176993,RURAL,2030,0.485336441
INDIA,WR,MP,15428563,RURAL,2031,0.446756406
INDIA,WR,MP,15670798,RURAL,2032,0.405388668
INDIA,WR,MP,15906753,RURAL,2033,0.361019407
INDIA,WR,MP,16145129,RURAL,2034,0.313388787
INDIA,WR,MP,16386189,RURAL,2035,0.262259882
INDIA,WR,MP,16629468,RURAL,2036,0.207383466
INDIA,WR,MP,16876217,RURAL,2037,0.16026839
INDIA,WR,MP,17130369,RURAL,2038,0.110491971
INDIA,WR,MP,17388348,RURAL,2039,0.057840178
INDIA,WR,MP,17650212,RURAL,2040,0.009110369
INDIA,WR,MP,17916020,RURAL,2041,0
INDIA,WR,MP,5836353,URBAN,2024,0.233996331
INDIA,WR,MP,5939527,URBAN,2025,0.191010476
INDIA,WR,MP,6043086,URBAN,2026,0.157032646
INDIA,WR,MP,6141469,URBAN,2027,0.123289344
INDIA,WR,MP,6236268,URBAN,2028,0.090427122
INDIA,WR,MP,6331884,URBAN,2029,0.052654947
INDIA,WR,MP,6428319,URBAN,2030,0.007751331
INDIA,WR,MP,6525344,URBAN,2031,0
INDIA,WR,MP,6618046,URBAN,2032,0
INDIA,WR,MP,6707806,URBAN,2033,0
INDIA,WR,MP,6798129,URBAN,2034,0
INDIA,WR,MP,6889253,URBAN,2035,0
INDIA,WR,MP,6981183,URBAN,2036,0
INDIA,WR,MP,7073213,URBAN,2037,0
INDIA,WR,MP,7168896,URBAN,2038,0
INDIA,WR,MP,7265874,URBAN,2039,0
INDIA,WR,MP,7364163,URBAN,2040,0
INDIA,WR,MP,7463782,URBAN,2041,0
