EnergyCarrier,Year,ModelGeographySrc,SubGeography1Src,ModelGeographyDest,SubGeography1Dest,TransitCost
ELECTRICITY,2022,INDIA,ER,INDIA,NR,0.41
ELECTRICITY,2023,INDIA,ER,INDIA,NR,0.42
ELECTRICITY,2024,INDIA,ER,INDIA,NR,0.43
ELECTRICITY,2025,INDIA,ER,INDIA,NR,0.44
ELECTRICITY,2026,INDIA,ER,INDIA,NR,0.45
ELECTRICITY,2027,INDIA,ER,INDIA,NR,0.46
ELECTRICITY,2028,INDIA,ER,INDIA,NR,0.47
ELECTRICITY,2029,INDIA,ER,INDIA,NR,0.48
ELECTRICITY,2030,INDIA,ER,INDIA,NR,0.49
ELECTRICITY,2031,INDIA,ER,INDIA,NR,0.5
ELECTRICITY,2021,INDIA,NER,INDIA,WR,0.4
ELECTRICITY,2022,INDIA,NER,INDIA,WR,0.41
ELECTRICITY,2023,INDIA,NER,INDIA,WR,0.42
ELECTRICITY,2024,INDIA,NER,INDIA,WR,0.43
ELECTRICITY,2025,INDIA,NER,INDIA,WR,0.44
ELECTRICITY,2026,INDIA,NER,INDIA,WR,0.45
ELECTRICITY,2027,INDIA,NER,INDIA,WR,0.46
ELECTRICITY,2028,INDIA,NER,INDIA,WR,0.47
ELECTRICITY,2029,INDIA,NER,INDIA,WR,0.48
ELECTRICITY,2030,INDIA,NER,INDIA,WR,0.49
ELECTRICITY,2031,INDIA,NER,INDIA,WR,0.5
ELECTRICITY,2021,INDIA,NR,INDIA,ER,0.4
ELECTRICITY,2022,INDIA,NR,INDIA,ER,0.41
ELECTRICITY,2023,INDIA,NR,INDIA,ER,0.42
ELECTRICITY,2024,INDIA,NR,INDIA,ER,0.43
ELECTRICITY,2025,INDIA,NR,INDIA,ER,0.44
ELECTRICITY,2026,INDIA,NR,INDIA,ER,0.45
ELECTRICITY,2027,INDIA,NR,INDIA,ER,0.46
ELECTRICITY,2028,INDIA,NR,INDIA,ER,0.47
ELECTRICITY,2029,INDIA,NR,INDIA,ER,0.48
ELECTRICITY,2030,INDIA,NR,INDIA,ER,0.49
ELECTRICITY,2031,INDIA,NR,INDIA,ER,0.5
ELECTRICITY,2021,INDIA,WR,INDIA,NER,0.4
ELECTRICITY,2022,INDIA,WR,INDIA,NER,0.41
ELECTRICITY,2023,INDIA,WR,INDIA,NER,0.42
ELECTRICITY,2024,INDIA,WR,INDIA,NER,0.43
ELECTRICITY,2025,INDIA,WR,INDIA,NER,0.44
ELECTRICITY,2026,INDIA,WR,INDIA,NER,0.45
ELECTRICITY,2027,INDIA,WR,INDIA,NER,0.46
ELECTRICITY,2028,INDIA,WR,INDIA,NER,0.47
ELECTRICITY,2029,INDIA,WR,INDIA,NER,0.48
ELECTRICITY,2030,INDIA,WR,INDIA,NER,0.49
ELECTRICITY,2031,INDIA,WR,INDIA,NER,0.5
ELECTRICITY,2021,INDIA,SR,INDIA,NR,0.4
ELECTRICITY,2022,INDIA,SR,INDIA,NR,0.41
ELECTRICITY,2023,INDIA,SR,INDIA,NR,0.42
ELECTRICITY,2024,INDIA,SR,INDIA,NR,0.43
ELECTRICITY,2025,INDIA,SR,INDIA,NR,0.44
ELECTRICITY,2026,INDIA,SR,INDIA,NR,0.45
ELECTRICITY,2027,INDIA,SR,INDIA,NR,0.46
ELECTRICITY,2028,INDIA,SR,INDIA,NR,0.47
ELECTRICITY,2029,INDIA,SR,INDIA,NR,0.48
ELECTRICITY,2030,INDIA,SR,INDIA,NR,0.49
ELECTRICITY,2031,INDIA,SR,INDIA,NR,0.5
ELECTRICITY,2021,INDIA,ER,INDIA,WR,0.4
ELECTRICITY,2022,INDIA,ER,INDIA,WR,0.41
ELECTRICITY,2023,INDIA,ER,INDIA,WR,0.42
ELECTRICITY,2024,INDIA,ER,INDIA,WR,0.43
ELECTRICITY,2025,INDIA,ER,INDIA,WR,0.44
ELECTRICITY,2026,INDIA,ER,INDIA,WR,0.45
ELECTRICITY,2027,INDIA,ER,INDIA,WR,0.46
ELECTRICITY,2028,INDIA,ER,INDIA,WR,0.47
ELECTRICITY,2029,INDIA,ER,INDIA,WR,0.48
ELECTRICITY,2030,INDIA,ER,INDIA,WR,0.49
ELECTRICITY,2031,INDIA,ER,INDIA,WR,0.5
ELECTRICITY,2021,INDIA,NER,INDIA,SR,0.4
ELECTRICITY,2022,INDIA,NER,INDIA,SR,0.41
ELECTRICITY,2023,INDIA,NER,INDIA,SR,0.42
ELECTRICITY,2024,INDIA,NER,INDIA,SR,0.43
ELECTRICITY,2025,INDIA,NER,INDIA,SR,0.44
ELECTRICITY,2026,INDIA,NER,INDIA,SR,0.45
ELECTRICITY,2027,INDIA,NER,INDIA,SR,0.46
ELECTRICITY,2028,INDIA,NER,INDIA,SR,0.47
ELECTRICITY,2029,INDIA,NER,INDIA,SR,0.48
ELECTRICITY,2030,INDIA,NER,INDIA,SR,0.49
ELECTRICITY,2031,INDIA,NER,INDIA,SR,0.5
ELECTRICITY,2021,INDIA,NR,INDIA,NER,0.4
ELECTRICITY,2022,INDIA,NR,INDIA,NER,0.41
ELECTRICITY,2023,INDIA,NR,INDIA,NER,0.42
ELECTRICITY,2024,INDIA,NR,INDIA,NER,0.43
ELECTRICITY,2025,INDIA,NR,INDIA,NER,0.44
ELECTRICITY,2026,INDIA,NR,INDIA,NER,0.45
ELECTRICITY,2027,INDIA,NR,INDIA,NER,0.46
ELECTRICITY,2028,INDIA,NR,INDIA,NER,0.47
ELECTRICITY,2029,INDIA,NR,INDIA,NER,0.48
ELECTRICITY,2030,INDIA,NR,INDIA,NER,0.49
ELECTRICITY,2031,INDIA,NR,INDIA,NER,0.5
ELECTRICITY,2021,INDIA,WR,INDIA,NR,0.4
ELECTRICITY,2022,INDIA,WR,INDIA,NR,0.41
ELECTRICITY,2023,INDIA,WR,INDIA,NR,0.42
ELECTRICITY,2024,INDIA,WR,INDIA,NR,0.43
ELECTRICITY,2025,INDIA,WR,INDIA,NR,0.44
ELECTRICITY,2026,INDIA,WR,INDIA,NR,0.45
ELECTRICITY,2027,INDIA,WR,INDIA,NR,0.46
ELECTRICITY,2028,INDIA,WR,INDIA,NR,0.47
ELECTRICITY,2029,INDIA,WR,INDIA,NR,0.48
ELECTRICITY,2030,INDIA,WR,INDIA,NR,0.49
ELECTRICITY,2031,INDIA,WR,INDIA,NR,0.5
ELECTRICITY,2021,INDIA,SR,INDIA,WR,0.4
ELECTRICITY,2022,INDIA,SR,INDIA,WR,0.41
ELECTRICITY,2023,INDIA,SR,INDIA,WR,0.42
ELECTRICITY,2024,INDIA,SR,INDIA,WR,0.43
ELECTRICITY,2025,INDIA,SR,INDIA,WR,0.44
ELECTRICITY,2026,INDIA,SR,INDIA,WR,0.45
ELECTRICITY,2027,INDIA,SR,INDIA,WR,0.46
ELECTRICITY,2028,INDIA,SR,INDIA,WR,0.47
ELECTRICITY,2029,INDIA,SR,INDIA,WR,0.48
ELECTRICITY,2030,INDIA,SR,INDIA,WR,0.49
ELECTRICITY,2031,INDIA,SR,INDIA,WR,0.5
ELECTRICITY,2021,INDIA,ER,INDIA,SR,0.4
ELECTRICITY,2022,INDIA,ER,INDIA,SR,0.41
ELECTRICITY,2023,INDIA,ER,INDIA,SR,0.42
ELECTRICITY,2024,INDIA,ER,INDIA,SR,0.43
ELECTRICITY,2025,INDIA,ER,INDIA,SR,0.44
ELECTRICITY,2026,INDIA,ER,INDIA,SR,0.45
ELECTRICITY,2027,INDIA,ER,INDIA,SR,0.46
ELECTRICITY,2028,INDIA,ER,INDIA,SR,0.47
ELECTRICITY,2029,INDIA,ER,INDIA,SR,0.48
ELECTRICITY,2030,INDIA,ER,INDIA,SR,0.49
ELECTRICITY,2031,INDIA,ER,INDIA,SR,0.5
ELECTRICITY,2021,INDIA,NER,INDIA,ER,0.4
ELECTRICITY,2022,INDIA,NER,INDIA,ER,0.41
ELECTRICITY,2023,INDIA,NER,INDIA,ER,0.42
ELECTRICITY,2024,INDIA,NER,INDIA,ER,0.43
ELECTRICITY,2025,INDIA,NER,INDIA,ER,0.44
ELECTRICITY,2026,INDIA,NER,INDIA,ER,0.45
ELECTRICITY,2027,INDIA,NER,INDIA,ER,0.46
ELECTRICITY,2028,INDIA,NER,INDIA,ER,0.47
ELECTRICITY,2029,INDIA,NER,INDIA,ER,0.48
ELECTRICITY,2030,INDIA,NER,INDIA,ER,0.49
ELECTRICITY,2031,INDIA,NER,INDIA,ER,0.5
NATGAS,2021,INDIA,,INDIA,,9000.0
NATGAS,2022,INDIA,,INDIA,,9000.0
NATGAS,2023,INDIA,,INDIA,,9000.0
NATGAS,2024,INDIA,,INDIA,,9000.0
NATGAS,2025,INDIA,,INDIA,,9000.0
NATGAS,2026,INDIA,,INDIA,,9000.0
NATGAS,2027,INDIA,,INDIA,,9000.0
NATGAS,2028,INDIA,,INDIA,,9000.0
NATGAS,2029,INDIA,,INDIA,,9000.0
NATGAS,2030,INDIA,,INDIA,,9000.0
NATGAS,2031,INDIA,,INDIA,,9000.0
CRUDE,2021,INDIA,,INDIA,,653.0905861
CRUDE,2022,INDIA,,INDIA,,653.0905861
CRUDE,2023,INDIA,,INDIA,,653.0905861
CRUDE,2024,INDIA,,INDIA,,653.0905861
CRUDE,2025,INDIA,,INDIA,,653.0905861
CRUDE,2026,INDIA,,INDIA,,653.0905861
CRUDE,2027,INDIA,,INDIA,,653.0905861
CRUDE,2028,INDIA,,INDIA,,653.0905861
CRUDE,2029,INDIA,,INDIA,,653.0905861
CRUDE,2030,INDIA,,INDIA,,653.0905861
CRUDE,2031,INDIA,,INDIA,,653.0905861
MS,2021,INDIA,,INDIA,,653.0905861
MS,2022,INDIA,,INDIA,,653.0905861
MS,2023,INDIA,,INDIA,,653.0905861
MS,2024,INDIA,,INDIA,,653.0905861
MS,2025,INDIA,,INDIA,,653.0905861
MS,2026,INDIA,,INDIA,,653.0905861
MS,2027,INDIA,,INDIA,,653.0905861
MS,2028,INDIA,,INDIA,,653.0905861
MS,2029,INDIA,,INDIA,,653.0905861
MS,2030,INDIA,,INDIA,,653.0905861
MS,2031,INDIA,,INDIA,,653.0905861
HSD,2021,INDIA,,INDIA,,653.0905861
HSD,2022,INDIA,,INDIA,,653.0905861
HSD,2023,INDIA,,INDIA,,653.0905861
HSD,2024,INDIA,,INDIA,,653.0905861
HSD,2025,INDIA,,INDIA,,653.0905861
HSD,2026,INDIA,,INDIA,,653.0905861
HSD,2027,INDIA,,INDIA,,653.0905861
HSD,2028,INDIA,,INDIA,,653.0905861
HSD,2029,INDIA,,INDIA,,653.0905861
HSD,2030,INDIA,,INDIA,,653.0905861
HSD,2031,INDIA,,INDIA,,653.0905861
ATF,2021,INDIA,,INDIA,,653.0905861
ATF,2022,INDIA,,INDIA,,653.0905861
ATF,2023,INDIA,,INDIA,,653.0905861
ATF,2024,INDIA,,INDIA,,653.0905861
ATF,2025,INDIA,,INDIA,,653.0905861
ATF,2026,INDIA,,INDIA,,653.0905861
ATF,2027,INDIA,,INDIA,,653.0905861
ATF,2028,INDIA,,INDIA,,653.0905861
ATF,2029,INDIA,,INDIA,,653.0905861
ATF,2030,INDIA,,INDIA,,653.0905861
ATF,2031,INDIA,,INDIA,,653.0905861
LPG,2021,INDIA,,INDIA,,653.0905861
LPG,2022,INDIA,,INDIA,,653.0905861
LPG,2023,INDIA,,INDIA,,653.0905861
LPG,2024,INDIA,,INDIA,,653.0905861
LPG,2025,INDIA,,INDIA,,653.0905861
LPG,2026,INDIA,,INDIA,,653.0905861
LPG,2027,INDIA,,INDIA,,653.0905861
LPG,2028,INDIA,,INDIA,,653.0905861
LPG,2029,INDIA,,INDIA,,653.0905861
LPG,2030,INDIA,,INDIA,,653.0905861
LPG,2031,INDIA,,INDIA,,653.0905861
PP_OTHER,2021,INDIA,,INDIA,,653.0905861
PP_OTHER,2022,INDIA,,INDIA,,653.0905861
PP_OTHER,2023,INDIA,,INDIA,,653.0905861
PP_OTHER,2024,INDIA,,INDIA,,653.0905861
PP_OTHER,2025,INDIA,,INDIA,,653.0905861
PP_OTHER,2026,INDIA,,INDIA,,653.0905861
PP_OTHER,2027,INDIA,,INDIA,,653.0905861
PP_OTHER,2028,INDIA,,INDIA,,653.0905861
PP_OTHER,2029,INDIA,,INDIA,,653.0905861
PP_OTHER,2030,INDIA,,INDIA,,653.0905861
PP_OTHER,2031,INDIA,,INDIA,,653.0905861
BIOGAS,2021,INDIA,,INDIA,,0.0
BIOGAS,2022,INDIA,,INDIA,,0.0
BIOGAS,2023,INDIA,,INDIA,,0.0
BIOGAS,2024,INDIA,,INDIA,,0.0
BIOGAS,2025,INDIA,,INDIA,,0.0
BIOGAS,2026,INDIA,,INDIA,,0.0
BIOGAS,2027,INDIA,,INDIA,,0.0
BIOGAS,2028,INDIA,,INDIA,,0.0
BIOGAS,2029,INDIA,,INDIA,,0.0
BIOGAS,2030,INDIA,,INDIA,,0.0
BIOGAS,2031,INDIA,,INDIA,,0.0
BIOMASS,2021,INDIA,,INDIA,,0.0
BIOMASS,2022,INDIA,,INDIA,,0.0
BIOMASS,2023,INDIA,,INDIA,,0.0
BIOMASS,2024,INDIA,,INDIA,,0.0
BIOMASS,2025,INDIA,,INDIA,,0.0
BIOMASS,2026,INDIA,,INDIA,,0.0
BIOMASS,2027,INDIA,,INDIA,,0.0
BIOMASS,2028,INDIA,,INDIA,,0.0
BIOMASS,2029,INDIA,,INDIA,,0.0
BIOMASS,2030,INDIA,,INDIA,,0.0
BIOMASS,2031,INDIA,,INDIA,,0.0
