EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemand
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,WR,160.97654820863704
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,212.16605356627784
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,139.96596118865426
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NER,10.161011151656865
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,ER,127.3367951576017
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,WR,215.45140586979002
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NR,226.99250805778797
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,SR,165.48586500134485
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NER,8.472209969856173
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,ER,50.755472313866605
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,WR,122.17939669417154
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NR,100.85323372654713
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,SR,105.26443827963504
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NER,3.1816992670621893
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,ER,68.94730877058362
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,WR,155.62710308756215
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,NR,132.0648626736683
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,SR,134.91474267104041
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,NER,4.654114249307004
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,ER,74.32610066031167
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,WR,171.57029304565208
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,NR,155.86805926507384
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,SR,153.3195926990263
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,NER,5.805047396527503
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,70.72977907168959
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,163.9681714948107
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,149.27014495329462
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,144.13001009624764
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,4.9808252859645865
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,ER,94.85177537402463
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,WR,173.74161026898318
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NR,176.01890591198233
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,SR,151.07321852745497
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NER,9.214184180835243
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,116.32096565354023
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,267.3840395114169
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,225.46853113005028
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,224.6412607525586
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,8.11374817613586
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,ER,53.31024572545666
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,WR,135.3289838484083
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,NR,113.20043679436401
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,SR,117.33376047762735
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,NER,4.5087107640778274
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,ER,60.38856926482786
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,WR,159.82255020545676
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,NR,121.89566026652021
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,SR,135.92850022189376
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,NER,3.7856333526094526
ELECTRICITY,2022,WINTER,ALLDAYS,MID,INDIA,ER,65.54951276806578
ELECTRICITY,2022,WINTER,ALLDAYS,MID,INDIA,WR,173.47916826970544
ELECTRICITY,2022,WINTER,ALLDAYS,MID,INDIA,NR,129.15650471973134
ELECTRICITY,2022,WINTER,ALLDAYS,MID,INDIA,SR,153.7332759018124
ELECTRICITY,2022,WINTER,ALLDAYS,MID,INDIA,NER,4.142997982410646
ELECTRICITY,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,62.620404306167444
ELECTRICITY,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,166.2428262836885
ELECTRICITY,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,123.37137902665671
ELECTRICITY,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,145.489071558652
ELECTRICITY,2022,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,3.931923348057172
ELECTRICITY,2022,WINTER,ALLDAYS,EVENING,INDIA,ER,79.81051807641289
ELECTRICITY,2022,WINTER,ALLDAYS,EVENING,INDIA,WR,167.57769003516418
ELECTRICITY,2022,WINTER,ALLDAYS,EVENING,INDIA,NR,136.55986974971503
ELECTRICITY,2022,WINTER,ALLDAYS,EVENING,INDIA,SR,142.61530160755814
ELECTRICITY,2022,WINTER,ALLDAYS,EVENING,INDIA,NER,8.127095351695475
ELECTRICITY,2022,WINTER,ALLDAYS,NIGHT,INDIA,ER,112.87044719958844
ELECTRICITY,2022,WINTER,ALLDAYS,NIGHT,INDIA,WR,277.1309241855186
ELECTRICITY,2022,WINTER,ALLDAYS,NIGHT,INDIA,NR,211.94547465969498
ELECTRICITY,2022,WINTER,ALLDAYS,NIGHT,INDIA,SR,229.35187739740172
ELECTRICITY,2022,WINTER,ALLDAYS,NIGHT,INDIA,NER,7.523831319206025
ELECTRICITY,2022,SPRING,ALLDAYS,EARLY,INDIA,ER,47.699592366665776
ELECTRICITY,2022,SPRING,ALLDAYS,EARLY,INDIA,WR,125.29425854406296
ELECTRICITY,2022,SPRING,ALLDAYS,EARLY,INDIA,NR,98.79347677724141
ELECTRICITY,2022,SPRING,ALLDAYS,EARLY,INDIA,SR,106.81044739804035
ELECTRICITY,2022,SPRING,ALLDAYS,EARLY,INDIA,NER,3.134631538946679
ELECTRICITY,2022,SPRING,ALLDAYS,MORN,INDIA,ER,63.36763225120389
ELECTRICITY,2022,SPRING,ALLDAYS,MORN,INDIA,WR,159.45904751752096
ELECTRICITY,2022,SPRING,ALLDAYS,MORN,INDIA,NR,118.86304559951694
ELECTRICITY,2022,SPRING,ALLDAYS,MORN,INDIA,SR,140.9791140896378
ELECTRICITY,2022,SPRING,ALLDAYS,MORN,INDIA,NER,3.791293582082222
ELECTRICITY,2022,SPRING,ALLDAYS,MID,INDIA,ER,71.37249429067155
ELECTRICITY,2022,SPRING,ALLDAYS,MID,INDIA,WR,176.313261755739
ELECTRICITY,2022,SPRING,ALLDAYS,MID,INDIA,NR,133.1983782930206
ELECTRICITY,2022,SPRING,ALLDAYS,MID,INDIA,SR,162.94438172114943
ELECTRICITY,2022,SPRING,ALLDAYS,MID,INDIA,NER,4.296703624997763
ELECTRICITY,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,69.8449773635886
ELECTRICITY,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,171.81031665967214
ELECTRICITY,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,129.6821408358708
ELECTRICITY,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,156.9079336204559
ELECTRICITY,2022,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,4.158065793793877
ELECTRICITY,2022,SPRING,ALLDAYS,EVENING,INDIA,ER,87.81943218422413
ELECTRICITY,2022,SPRING,ALLDAYS,EVENING,INDIA,WR,181.66223740518564
ELECTRICITY,2022,SPRING,ALLDAYS,EVENING,INDIA,NR,145.8315290004032
ELECTRICITY,2022,SPRING,ALLDAYS,EVENING,INDIA,SR,171.8186334261832
ELECTRICITY,2022,SPRING,ALLDAYS,EVENING,INDIA,NER,8.264161137939558
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,ER,116.64040435263728
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,WR,279.59957576664783
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,NR,213.23111268452107
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,SR,237.78035038548649
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,NER,7.606739213796865
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,ER,57.99427915546144
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,WR,148.0080704998599
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,NR,123.87223396218923
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,SR,135.9534283415381
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,NER,3.424722256353807
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,ER,74.31625394510833
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,WR,182.1373741727555
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,NR,158.2519549881382
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,SR,165.25262026176827
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,NER,4.6802226522544474
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,ER,77.5095609945638
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,WR,182.1205552504608
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,NR,168.97804870994625
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,SR,162.69574902393342
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,NER,5.778850083258746
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,75.49326943541972
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,170.8124554415348
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,159.40792274041297
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,148.58792020450306
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,5.187167749774327
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,ER,113.64004526849229
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,WR,223.3037842832958
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,NR,238.45481593846435
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,SR,203.1113137905195
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,NER,9.705339943179055
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,ER,129.3819936309354
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,WR,313.71075154650663
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,NR,265.16576451048263
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,SR,282.99498629875245
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,NER,8.275709036580505
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,ER,62.799582285662915
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,WR,122.6205996072387
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,NR,116.16479392053549
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,SR,103.02137111155437
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,NER,5.051489634053687
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,ER,72.20527971990636
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,WR,142.49681294043972
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,NR,131.80062613532382
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,SR,120.2580677434859
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,NER,5.171560812533535
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,ER,75.4308396678289
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,WR,149.54789566809336
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,NR,146.01262743666334
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,SR,129.6632453481784
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,NER,6.439545354872948
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,74.24239850439571
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,146.62795458892992
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,144.7395438761208
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,125.13676396125771
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,6.095337643486776
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,ER,108.51207351601659
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,WR,171.15948476478886
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,NR,218.7156793363564
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,SR,148.79516795440853
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,NER,10.781207700064387
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,ER,129.33167904099588
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,WR,230.2706539688365
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,NR,227.2266165802808
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,SR,174.76331622384373
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,NER,8.90568417903494
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,ER,52.888366338735395
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,WR,128.6729235896144
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,NR,106.28771083713465
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,SR,112.38640407894587
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,NER,3.398687776414291
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,ER,71.88355052690122
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,WR,163.74003025235797
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,NR,138.62122317002255
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,SR,144.58680643262858
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,NER,5.266326844358414
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,ER,77.3270572341253
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,WR,180.33664937242446
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,NR,163.06465761503745
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,SR,163.32738719330015
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,NER,6.701921566037953
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,73.98672701392626
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,172.50970457893735
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,155.45548079654458
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,153.99282918675777
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,5.566315609595717
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,ER,98.31407641396868
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,WR,180.78748656261232
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,NR,180.98371682556265
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,SR,161.99755610039767
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,NER,9.887664539778898
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,120.58528347693625
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,276.33298244929426
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,231.13660918059907
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,234.00415591650875
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,8.811871795917265
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,ER,55.39029907609404
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,WR,142.41757088238222
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,NR,119.57485165075562
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,SR,124.40087097247763
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,NER,4.714762302746037
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,ER,61.89592392224793
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,WR,167.16854442509694
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,NR,128.98291110068513
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,SR,145.1063854495209
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,NER,3.9335986448183835
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,ER,66.55775788786544
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,WR,180.56904151694047
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,NR,135.4539972190068
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,SR,163.93750798126192
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,NER,4.255771477903135
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,63.80208575768722
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,172.81168162064745
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,129.25845077397028
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,154.70003879294097
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,4.089664214667565
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,ER,81.403150994418
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,WR,173.08435888327992
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,NR,142.0422800583593
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,SR,150.4768624876778
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,NER,8.387034325345748
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,ER,116.5479773837043
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,WR,285.670201455873
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,NR,218.31488182790594
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,SR,237.63682202074284
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,NER,7.866418858801371
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,ER,50.42669460328201
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,WR,132.1784688452051
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,NR,104.6670542120446
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,SR,113.8051174273696
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,NER,3.3243653082406905
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,ER,67.35648900389256
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,WR,168.00422323616303
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,NR,128.11113655126695
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,SR,149.26867600532788
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,NER,4.113749237991938
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,ER,74.51426450411188
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,WR,185.34744116062515
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,NR,146.09726025429143
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,SR,171.97444382896103
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,NER,4.726197108133516
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,73.38492791395765
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,180.5887561082347
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,143.04610959781465
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,165.20035408414856
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,4.5626598950960116
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,ER,93.49050953475535
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,WR,190.21592699745062
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,NR,159.5709989512327
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,SR,179.9560292647003
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,NER,8.755065031329519
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,ER,122.03436843341122
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,WR,289.93163096820723
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,NR,224.1005584501355
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,SR,246.33212429225404
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,NER,8.111708840924518
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,ER,63.647627999666874
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,WR,155.71056969334057
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,NR,134.3605287257688
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,SR,141.85873038852114
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,NER,3.8206472280773935
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,ER,79.1479567128152
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,WR,193.0038425494402
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,NR,172.72235494315433
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,SR,174.3415664641122
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,NER,5.372787967568189
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,ER,81.49290995187336
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,WR,193.0286119584806
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,NR,185.0335069283406
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,SR,172.17785846521772
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,NER,6.691938353300239
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,79.68376962709031
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,180.9856841791434
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,174.0963140302343
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,156.88129453953212
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,5.9218023807480815
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,ER,122.64859963517138
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,WR,235.5664008472726
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,NR,266.4061626073682
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,SR,211.2014464284632
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,NER,10.632269744277117
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,ER,142.07238267212833
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,WR,326.0986944989236
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,NR,288.95851913407756
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,SR,286.09590197598527
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,NER,9.145971317921196
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,ER,65.1396078867443
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,WR,130.9451837824172
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,NR,128.64701774832315
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,SR,108.61919378921765
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,NER,5.251704097360757
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,ER,74.94086644798205
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,WR,150.97915985129853
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,NR,142.82501731073643
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,SR,126.04703526617433
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,NER,5.391635051705618
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,ER,78.29822474303171
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,WR,158.150979769412
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,NR,157.17367783147932
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,SR,135.66509214645188
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,NER,6.682473821280597
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,76.957221800633
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,155.21770417703414
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,155.44513736444728
