ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,NumInstances
LIGHT_ELEC,RURAL,INDIA,WR,CG,2030,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2031,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2032,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2033,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2034,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2035,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2036,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2037,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2038,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2039,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2040,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2041,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2024,2.554515835
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2025,2.563522677
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2026,2.57976945
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2027,2.596119189
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2028,2.612572547
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2029,2.629130182
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2030,2.645792754
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2031,2.662560927
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2032,2.679435372
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2033,2.696416761
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2034,2.713505773
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2035,2.73070309
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2036,2.748009397
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2037,2.765425386
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2038,2.782951753
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2039,2.800589195
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2040,2.818338418
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2041,2.83620013
LIGHT_ELEC,RURAL,INDIA,WR,MP,2024,2.502691184
LIGHT_ELEC,RURAL,INDIA,WR,MP,2025,2.505063324
LIGHT_ELEC,RURAL,INDIA,WR,MP,2026,2.509335608
LIGHT_ELEC,RURAL,INDIA,WR,MP,2027,2.513615179
LIGHT_ELEC,RURAL,INDIA,WR,MP,2028,2.517902048
LIGHT_ELEC,RURAL,INDIA,WR,MP,2029,2.522196228
LIGHT_ELEC,RURAL,INDIA,WR,MP,2030,2.526497732
LIGHT_ELEC,RURAL,INDIA,WR,MP,2031,2.530806572
LIGHT_ELEC,RURAL,INDIA,WR,MP,2032,2.53512276
LIGHT_ELEC,RURAL,INDIA,WR,MP,2033,2.53944631
LIGHT_ELEC,RURAL,INDIA,WR,MP,2034,2.543777233
LIGHT_ELEC,RURAL,INDIA,WR,MP,2035,2.548115542
LIGHT_ELEC,RURAL,INDIA,WR,MP,2036,2.55246125
LIGHT_ELEC,RURAL,INDIA,WR,MP,2037,2.55681437
LIGHT_ELEC,RURAL,INDIA,WR,MP,2038,2.561174913
LIGHT_ELEC,RURAL,INDIA,WR,MP,2039,2.565542893
LIGHT_ELEC,RURAL,INDIA,WR,MP,2040,2.569918323
LIGHT_ELEC,RURAL,INDIA,WR,MP,2041,2.574301215
LIGHT_ELEC,RURAL,INDIA,WR,MH,2024,2.554515835
LIGHT_ELEC,RURAL,INDIA,WR,MH,2025,2.563522677
LIGHT_ELEC,RURAL,INDIA,WR,MH,2026,2.57976945
LIGHT_ELEC,RURAL,INDIA,WR,MH,2027,2.596119189
LIGHT_ELEC,RURAL,INDIA,WR,MH,2028,2.612572547
LIGHT_ELEC,RURAL,INDIA,WR,MH,2029,2.629130182
LIGHT_ELEC,RURAL,INDIA,WR,MH,2030,2.645792754
LIGHT_ELEC,RURAL,INDIA,WR,MH,2031,2.662560927
LIGHT_ELEC,RURAL,INDIA,WR,MH,2032,2.679435372
LIGHT_ELEC,RURAL,INDIA,WR,MH,2033,2.696416761
LIGHT_ELEC,RURAL,INDIA,WR,MH,2034,2.713505773
LIGHT_ELEC,RURAL,INDIA,WR,MH,2035,2.73070309
LIGHT_ELEC,RURAL,INDIA,WR,MH,2036,2.748009397
LIGHT_ELEC,RURAL,INDIA,WR,MH,2037,2.765425386
LIGHT_ELEC,RURAL,INDIA,WR,MH,2038,2.782951753
LIGHT_ELEC,RURAL,INDIA,WR,MH,2039,2.800589195
LIGHT_ELEC,RURAL,INDIA,WR,MH,2040,2.818338418
LIGHT_ELEC,RURAL,INDIA,WR,MH,2041,2.83620013
LIGHT_ELEC,RURAL,INDIA,WR,GA,2024,2.702610329
LIGHT_ELEC,RURAL,INDIA,WR,GA,2025,2.711404328
LIGHT_ELEC,RURAL,INDIA,WR,GA,2026,2.727264563
LIGHT_ELEC,RURAL,INDIA,WR,GA,2027,2.743217571
LIGHT_ELEC,RURAL,INDIA,WR,GA,2028,2.759263896
LIGHT_ELEC,RURAL,INDIA,WR,GA,2029,2.775404083
LIGHT_ELEC,RURAL,INDIA,WR,GA,2030,2.791638682
LIGHT_ELEC,RURAL,INDIA,WR,GA,2031,2.807968244
LIGHT_ELEC,RURAL,INDIA,WR,GA,2032,2.824393324
LIGHT_ELEC,RURAL,INDIA,WR,GA,2033,2.840914483
LIGHT_ELEC,RURAL,INDIA,WR,GA,2034,2.857532282
LIGHT_ELEC,RURAL,INDIA,WR,GA,2035,2.874247285
LIGHT_ELEC,RURAL,INDIA,WR,GA,2036,2.891060062
LIGHT_ELEC,RURAL,INDIA,WR,GA,2037,2.907971185
LIGHT_ELEC,RURAL,INDIA,WR,GA,2038,2.924981228
LIGHT_ELEC,RURAL,INDIA,WR,GA,2039,2.942090771
LIGHT_ELEC,RURAL,INDIA,WR,GA,2040,2.959300396
LIGHT_ELEC,RURAL,INDIA,WR,GA,2041,2.976610687
LIGHT_ELEC,RURAL,INDIA,NER,AS,2024,2.554515835
LIGHT_ELEC,RURAL,INDIA,NER,AS,2025,2.563522677
LIGHT_ELEC,RURAL,INDIA,NER,AS,2026,2.57976945
LIGHT_ELEC,RURAL,INDIA,NER,AS,2027,2.596119189
LIGHT_ELEC,RURAL,INDIA,NER,AS,2028,2.612572547
LIGHT_ELEC,RURAL,INDIA,NER,AS,2029,2.629130182
LIGHT_ELEC,RURAL,INDIA,NER,AS,2030,2.645792754
LIGHT_ELEC,RURAL,INDIA,NER,AS,2031,2.662560927
LIGHT_ELEC,RURAL,INDIA,NER,AS,2032,2.679435372
LIGHT_ELEC,RURAL,INDIA,NER,AS,2033,2.696416761
LIGHT_ELEC,RURAL,INDIA,NER,AS,2034,2.713505773
LIGHT_ELEC,RURAL,INDIA,NER,AS,2035,2.73070309
LIGHT_ELEC,RURAL,INDIA,NER,AS,2036,2.748009397
LIGHT_ELEC,RURAL,INDIA,NER,AS,2037,2.765425386
LIGHT_ELEC,RURAL,INDIA,NER,AS,2038,2.782951753
LIGHT_ELEC,RURAL,INDIA,NER,AS,2039,2.800589195
LIGHT_ELEC,RURAL,INDIA,NER,AS,2040,2.818338418
LIGHT_ELEC,RURAL,INDIA,NER,AS,2041,2.83620013
LIGHT_ELEC,RURAL,INDIA,NER,NE,2024,2.502691184
LIGHT_ELEC,RURAL,INDIA,NER,NE,2025,2.505063324
LIGHT_ELEC,RURAL,INDIA,NER,NE,2026,2.509335608
LIGHT_ELEC,RURAL,INDIA,NER,NE,2027,2.513615179
LIGHT_ELEC,RURAL,INDIA,NER,NE,2028,2.517902048
LIGHT_ELEC,RURAL,INDIA,NER,NE,2029,2.522196228
LIGHT_ELEC,RURAL,INDIA,NER,NE,2030,2.526497732
LIGHT_ELEC,RURAL,INDIA,NER,NE,2031,2.530806572
LIGHT_ELEC,RURAL,INDIA,NER,NE,2032,2.53512276
LIGHT_ELEC,RURAL,INDIA,NER,NE,2033,2.53944631
LIGHT_ELEC,RURAL,INDIA,NER,NE,2034,2.543777233
LIGHT_ELEC,RURAL,INDIA,NER,NE,2035,2.548115542
LIGHT_ELEC,RURAL,INDIA,NER,NE,2036,2.55246125
LIGHT_ELEC,RURAL,INDIA,NER,NE,2037,2.55681437
LIGHT_ELEC,RURAL,INDIA,NER,NE,2038,2.561174913
LIGHT_ELEC,RURAL,INDIA,NER,NE,2039,2.565542893
LIGHT_ELEC,RURAL,INDIA,NER,NE,2040,2.569918323
LIGHT_ELEC,RURAL,INDIA,NER,NE,2041,2.574301215
LIGHT_ELEC,RURAL,INDIA,SR,AP,2024,2.853707722
LIGHT_ELEC,RURAL,INDIA,SR,AP,2025,2.882761348
LIGHT_ELEC,RURAL,INDIA,SR,AP,2026,2.935381522
LIGHT_ELEC,RURAL,INDIA,SR,AP,2027,2.988962192
LIGHT_ELEC,RURAL,INDIA,SR,AP,2028,3.043520891
LIGHT_ELEC,RURAL,INDIA,SR,AP,2029,3.099075472
LIGHT_ELEC,RURAL,INDIA,SR,AP,2030,3.155644112
LIGHT_ELEC,RURAL,INDIA,SR,AP,2031,3.213245322
LIGHT_ELEC,RURAL,INDIA,SR,AP,2032,3.271897949
LIGHT_ELEC,RURAL,INDIA,SR,AP,2033,3.331621186
LIGHT_ELEC,RURAL,INDIA,SR,AP,2034,3.392434574
LIGHT_ELEC,RURAL,INDIA,SR,AP,2035,3.454358013
LIGHT_ELEC,RURAL,INDIA,SR,AP,2036,3.517411765
LIGHT_ELEC,RURAL,INDIA,SR,AP,2037,3.581616461
LIGHT_ELEC,RURAL,INDIA,SR,AP,2038,3.646993111
LIGHT_ELEC,RURAL,INDIA,SR,AP,2039,3.713563107
LIGHT_ELEC,RURAL,INDIA,SR,AP,2040,3.781348231
LIGHT_ELEC,RURAL,INDIA,SR,AP,2041,3.850370663
LIGHT_ELEC,RURAL,INDIA,SR,KA,2024,2.78111202
LIGHT_ELEC,RURAL,INDIA,SR,KA,2025,2.805624844
LIGHT_ELEC,RURAL,INDIA,SR,KA,2026,2.849983929
LIGHT_ELEC,RURAL,INDIA,SR,KA,2027,2.895044366
LIGHT_ELEC,RURAL,INDIA,SR,KA,2028,2.940817242
LIGHT_ELEC,RURAL,INDIA,SR,KA,2029,2.987313823
LIGHT_ELEC,RURAL,INDIA,SR,KA,2030,3.03454555
LIGHT_ELEC,RURAL,INDIA,SR,KA,2031,3.082524048
LIGHT_ELEC,RURAL,INDIA,SR,KA,2032,3.131261122
LIGHT_ELEC,RURAL,INDIA,SR,KA,2033,3.180768767
LIGHT_ELEC,RURAL,INDIA,SR,KA,2034,3.231059166
LIGHT_ELEC,RURAL,INDIA,SR,KA,2035,3.282144694
LIGHT_ELEC,RURAL,INDIA,SR,KA,2036,3.334037924
LIGHT_ELEC,RURAL,INDIA,SR,KA,2037,3.386751626
LIGHT_ELEC,RURAL,INDIA,SR,KA,2038,3.440298773
LIGHT_ELEC,RURAL,INDIA,SR,KA,2039,3.49469254
LIGHT_ELEC,RURAL,INDIA,SR,KA,2040,3.549946315
LIGHT_ELEC,RURAL,INDIA,SR,KA,2041,3.606073695
LIGHT_ELEC,RURAL,INDIA,SR,KL,2024,2.737164768
LIGHT_ELEC,RURAL,INDIA,SR,KL,2025,2.74713618
LIGHT_ELEC,RURAL,INDIA,SR,KL,2026,2.765124141
LIGHT_ELEC,RURAL,INDIA,SR,KL,2027,2.783229885
LIGHT_ELEC,RURAL,INDIA,SR,KL,2028,2.801454184
LIGHT_ELEC,RURAL,INDIA,SR,KL,2029,2.819797814
LIGHT_ELEC,RURAL,INDIA,SR,KL,2030,2.838261556
LIGHT_ELEC,RURAL,INDIA,SR,KL,2031,2.856846197
LIGHT_ELEC,RURAL,INDIA,SR,KL,2032,2.875552528
LIGHT_ELEC,RURAL,INDIA,SR,KL,2033,2.894381346
LIGHT_ELEC,RURAL,INDIA,SR,KL,2034,2.913333453
LIGHT_ELEC,RURAL,INDIA,SR,KL,2035,2.932409656
LIGHT_ELEC,RURAL,INDIA,SR,KL,2036,2.951610769
LIGHT_ELEC,RURAL,INDIA,SR,KL,2037,2.970937608
LIGHT_ELEC,RURAL,INDIA,SR,KL,2038,2.990390998
LIGHT_ELEC,RURAL,INDIA,SR,KL,2039,3.009971766
LIGHT_ELEC,RURAL,INDIA,SR,KL,2040,3.029680747
LIGHT_ELEC,RURAL,INDIA,SR,KL,2041,3.049518781
LIGHT_ELEC,RURAL,INDIA,SR,TN,2024,2.625633274
LIGHT_ELEC,RURAL,INDIA,SR,TN,2025,2.638770098
LIGHT_ELEC,RURAL,INDIA,SR,TN,2026,2.662487831
LIGHT_ELEC,RURAL,INDIA,SR,TN,2027,2.686418744
LIGHT_ELEC,RURAL,INDIA,SR,TN,2028,2.710564752
LIGHT_ELEC,RURAL,INDIA,SR,TN,2029,2.734927789
LIGHT_ELEC,RURAL,INDIA,SR,TN,2030,2.759509805
LIGHT_ELEC,RURAL,INDIA,SR,TN,2031,2.784312769
LIGHT_ELEC,RURAL,INDIA,SR,TN,2032,2.809338666
LIGHT_ELEC,RURAL,INDIA,SR,TN,2033,2.8345895
LIGHT_ELEC,RURAL,INDIA,SR,TN,2034,2.860067293
LIGHT_ELEC,RURAL,INDIA,SR,TN,2035,2.885774085
LIGHT_ELEC,RURAL,INDIA,SR,TN,2036,2.911711934
LIGHT_ELEC,RURAL,INDIA,SR,TN,2037,2.937882918
LIGHT_ELEC,RURAL,INDIA,SR,TN,2038,2.96428913
LIGHT_ELEC,RURAL,INDIA,SR,TN,2039,2.990932687
LIGHT_ELEC,RURAL,INDIA,SR,TN,2040,3.01781572
LIGHT_ELEC,RURAL,INDIA,SR,TN,2041,3.044940383
LIGHT_ELEC,RURAL,INDIA,SR,TS,2024,2.60258861
LIGHT_ELEC,RURAL,INDIA,SR,TS,2025,2.617909851
LIGHT_ELEC,RURAL,INDIA,SR,TS,2026,2.645586245
LIGHT_ELEC,RURAL,INDIA,SR,TS,2027,2.673555232
LIGHT_ELEC,RURAL,INDIA,SR,TS,2028,2.701819905
LIGHT_ELEC,RURAL,INDIA,SR,TS,2029,2.730383391
LIGHT_ELEC,RURAL,INDIA,SR,TS,2030,2.759248849
LIGHT_ELEC,RURAL,INDIA,SR,TS,2031,2.788419471
LIGHT_ELEC,RURAL,INDIA,SR,TS,2032,2.817898482
LIGHT_ELEC,RURAL,INDIA,SR,TS,2033,2.847689145
LIGHT_ELEC,RURAL,INDIA,SR,TS,2034,2.877794752
LIGHT_ELEC,RURAL,INDIA,SR,TS,2035,2.908218634
LIGHT_ELEC,RURAL,INDIA,SR,TS,2036,2.938964156
LIGHT_ELEC,RURAL,INDIA,SR,TS,2037,2.970034718
LIGHT_ELEC,RURAL,INDIA,SR,TS,2038,3.001433755
LIGHT_ELEC,RURAL,INDIA,SR,TS,2039,3.033164742
LIGHT_ELEC,RURAL,INDIA,SR,TS,2040,3.065231187
LIGHT_ELEC,RURAL,INDIA,SR,TS,2041,3.097636636
LIGHT_ELEC,RURAL,INDIA,NR,DL,2024,3.033096569
LIGHT_ELEC,RURAL,INDIA,NR,DL,2025,3.05377588
LIGHT_ELEC,RURAL,INDIA,NR,DL,2026,3.091152259
LIGHT_ELEC,RURAL,INDIA,NR,DL,2027,3.128986103
LIGHT_ELEC,RURAL,INDIA,NR,DL,2028,3.16728301
LIGHT_ELEC,RURAL,INDIA,NR,DL,2029,3.206048648
LIGHT_ELEC,RURAL,INDIA,NR,DL,2030,3.245288755
LIGHT_ELEC,RURAL,INDIA,NR,DL,2031,3.285009136
LIGHT_ELEC,RURAL,INDIA,NR,DL,2032,3.325215672
LIGHT_ELEC,RURAL,INDIA,NR,DL,2033,3.365914311
LIGHT_ELEC,RURAL,INDIA,NR,DL,2034,3.407111077
LIGHT_ELEC,RURAL,INDIA,NR,DL,2035,3.448812066
LIGHT_ELEC,RURAL,INDIA,NR,DL,2036,3.491023451
LIGHT_ELEC,RURAL,INDIA,NR,DL,2037,3.533751477
LIGHT_ELEC,RURAL,INDIA,NR,DL,2038,3.577002469
LIGHT_ELEC,RURAL,INDIA,NR,DL,2039,3.620782827
LIGHT_ELEC,RURAL,INDIA,NR,DL,2040,3.66509903
LIGHT_ELEC,RURAL,INDIA,NR,DL,2041,3.709957637
LIGHT_ELEC,RURAL,INDIA,NR,HR,2024,2.72513029
LIGHT_ELEC,RURAL,INDIA,NR,HR,2025,2.746274502
LIGHT_ELEC,RURAL,INDIA,NR,HR,2026,2.784513052
LIGHT_ELEC,RURAL,INDIA,NR,HR,2027,2.823284027
LIGHT_ELEC,RURAL,INDIA,NR,HR,2028,2.862594841
LIGHT_ELEC,RURAL,INDIA,NR,HR,2029,2.90245301
LIGHT_ELEC,RURAL,INDIA,NR,HR,2030,2.942866156
LIGHT_ELEC,RURAL,INDIA,NR,HR,2031,2.983842006
LIGHT_ELEC,RURAL,INDIA,NR,HR,2032,3.025388396
LIGHT_ELEC,RURAL,INDIA,NR,HR,2033,3.067513268
LIGHT_ELEC,RURAL,INDIA,NR,HR,2034,3.110224679
LIGHT_ELEC,RURAL,INDIA,NR,HR,2035,3.153530794
LIGHT_ELEC,RURAL,INDIA,NR,HR,2036,3.197439895
LIGHT_ELEC,RURAL,INDIA,NR,HR,2037,3.241960376
LIGHT_ELEC,RURAL,INDIA,NR,HR,2038,3.287100751
LIGHT_ELEC,RURAL,INDIA,NR,HR,2039,3.332869652
LIGHT_ELEC,RURAL,INDIA,NR,HR,2040,3.379275829
LIGHT_ELEC,RURAL,INDIA,NR,HR,2041,3.426328156
LIGHT_ELEC,RURAL,INDIA,NR,HP,2024,2.605851705
LIGHT_ELEC,RURAL,INDIA,NR,HP,2025,2.616395099
LIGHT_ELEC,RURAL,INDIA,NR,HP,2026,2.635419524
LIGHT_ELEC,RURAL,INDIA,NR,HP,2027,2.65458228
LIGHT_ELEC,RURAL,INDIA,NR,HP,2028,2.673884373
LIGHT_ELEC,RURAL,INDIA,NR,HP,2029,2.693326816
LIGHT_ELEC,RURAL,INDIA,NR,HP,2030,2.71291063
LIGHT_ELEC,RURAL,INDIA,NR,HP,2031,2.732636842
LIGHT_ELEC,RURAL,INDIA,NR,HP,2032,2.752506488
LIGHT_ELEC,RURAL,INDIA,NR,HP,2033,2.772520611
LIGHT_ELEC,RURAL,INDIA,NR,HP,2034,2.792680261
LIGHT_ELEC,RURAL,INDIA,NR,HP,2035,2.812986497
LIGHT_ELEC,RURAL,INDIA,NR,HP,2036,2.833440385
LIGHT_ELEC,RURAL,INDIA,NR,HP,2037,2.854042997
LIGHT_ELEC,RURAL,INDIA,NR,HP,2038,2.874795416
LIGHT_ELEC,RURAL,INDIA,NR,HP,2039,2.895698731
LIGHT_ELEC,RURAL,INDIA,NR,HP,2040,2.916754038
LIGHT_ELEC,RURAL,INDIA,NR,HP,2041,2.937962444
LIGHT_ELEC,RURAL,INDIA,NR,JK,2024,2.584528975
LIGHT_ELEC,RURAL,INDIA,NR,JK,2025,2.597460142
LIGHT_ELEC,RURAL,INDIA,NR,JK,2026,2.620806574
LIGHT_ELEC,RURAL,INDIA,NR,JK,2027,2.644362849
LIGHT_ELEC,RURAL,INDIA,NR,JK,2028,2.668130851
LIGHT_ELEC,RURAL,INDIA,NR,JK,2029,2.692112484
LIGHT_ELEC,RURAL,INDIA,NR,JK,2030,2.716309669
LIGHT_ELEC,RURAL,INDIA,NR,JK,2031,2.740724342
LIGHT_ELEC,RURAL,INDIA,NR,JK,2032,2.765358458
LIGHT_ELEC,RURAL,INDIA,NR,JK,2033,2.790213991
LIGHT_ELEC,RURAL,INDIA,NR,JK,2034,2.815292929
LIGHT_ELEC,RURAL,INDIA,NR,JK,2035,2.840597281
LIGHT_ELEC,RURAL,INDIA,NR,JK,2036,2.866129073
LIGHT_ELEC,RURAL,INDIA,NR,JK,2037,2.89189035
LIGHT_ELEC,RURAL,INDIA,NR,JK,2038,2.917883173
LIGHT_ELEC,RURAL,INDIA,NR,JK,2039,2.944109624
LIGHT_ELEC,RURAL,INDIA,NR,JK,2040,2.970571804
LIGHT_ELEC,RURAL,INDIA,NR,JK,2041,2.99727183
LIGHT_ELEC,RURAL,INDIA,NR,PB,2024,2.754194412
LIGHT_ELEC,RURAL,INDIA,NR,PB,2025,2.769746222
LIGHT_ELEC,RURAL,INDIA,NR,PB,2026,2.79783502
LIGHT_ELEC,RURAL,INDIA,NR,PB,2027,2.826208674
LIGHT_ELEC,RURAL,INDIA,NR,PB,2028,2.854870075
LIGHT_ELEC,RURAL,INDIA,NR,PB,2029,2.883822138
