ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q2,INDIA,NR,PB,2025,0.752658607
RURAL,Q3,INDIA,NR,PB,2025,0.800414629
RURAL,Q4,INDIA,NR,PB,2025,0.866681989
RURAL,Q5,INDIA,NR,PB,2025,0.941881064
URBAN,Q1,INDIA,NR,PB,2025,0.862273855
URBAN,Q2,INDIA,NR,PB,2025,0.909813077
URBAN,Q3,INDIA,NR,PB,2025,0.940049969
URBAN,Q4,INDIA,NR,PB,2025,0.957340474
URBAN,Q5,INDIA,NR,PB,2025,0.985330143
RURAL,Q1,INDIA,NR,PB,2026,0.671731231
RURAL,Q2,INDIA,NR,PB,2026,0.770277975
RURAL,Q3,INDIA,NR,PB,2026,0.814286028
RURAL,Q4,INDIA,NR,PB,2026,0.876776866
RURAL,Q5,INDIA,NR,PB,2026,0.946655294
URBAN,Q1,INDIA,NR,PB,2026,0.872572133
URBAN,Q2,INDIA,NR,PB,2026,0.915348416
URBAN,Q3,INDIA,NR,PB,2026,0.943777137
URBAN,Q4,INDIA,NR,PB,2026,0.959761974
URBAN,Q5,INDIA,NR,PB,2026,0.986185779
RURAL,Q1,INDIA,NR,PB,2027,0.69256487
RURAL,Q2,INDIA,NR,PB,2027,0.786686364
RURAL,Q3,INDIA,NR,PB,2027,0.827157047
RURAL,Q4,INDIA,NR,PB,2027,0.886033182
RURAL,Q5,INDIA,NR,PB,2027,0.950976757
URBAN,Q1,INDIA,NR,PB,2027,0.882027131
URBAN,Q2,INDIA,NR,PB,2027,0.920475848
URBAN,Q3,INDIA,NR,PB,2027,0.947219954
URBAN,Q4,INDIA,NR,PB,2027,0.96200846
URBAN,Q5,INDIA,NR,PB,2027,0.986977044
RURAL,Q1,INDIA,NR,PB,2028,0.712586875
RURAL,Q2,INDIA,NR,PB,2028,0.802181421
RURAL,Q3,INDIA,NR,PB,2028,0.839278969
RURAL,Q4,INDIA,NR,PB,2028,0.894654303
RURAL,Q5,INDIA,NR,PB,2028,0.954954059
URBAN,Q1,INDIA,NR,PB,2028,0.890844368
URBAN,Q2,INDIA,NR,PB,2028,0.925304779
URBAN,Q3,INDIA,NR,PB,2028,0.950454138
URBAN,Q4,INDIA,NR,PB,2028,0.964128366
URBAN,Q5,INDIA,NR,PB,2028,0.9877215
RURAL,Q1,INDIA,NR,PB,2029,0.731756851
RURAL,Q2,INDIA,NR,PB,2029,0.816772972
RURAL,Q3,INDIA,NR,PB,2029,0.850672876
RURAL,Q4,INDIA,NR,PB,2029,0.902672971
RURAL,Q5,INDIA,NR,PB,2029,0.958612771
URBAN,Q1,INDIA,NR,PB,2029,0.899055545
URBAN,Q2,INDIA,NR,PB,2029,0.929850246
URBAN,Q3,INDIA,NR,PB,2029,0.95349147
URBAN,Q4,INDIA,NR,PB,2029,0.96612859
URBAN,Q5,INDIA,NR,PB,2029,0.988421955
RURAL,Q1,INDIA,NR,PB,2030,0.750045735
RURAL,Q2,INDIA,NR,PB,2030,0.830477761
RURAL,Q3,INDIA,NR,PB,2030,0.861362851
RURAL,Q4,INDIA,NR,PB,2030,0.910122067
RURAL,Q5,INDIA,NR,PB,2030,0.961976929
URBAN,Q1,INDIA,NR,PB,2030,0.906692675
URBAN,Q2,INDIA,NR,PB,2030,0.934126867
URBAN,Q3,INDIA,NR,PB,2030,0.956343206
URBAN,Q4,INDIA,NR,PB,2030,0.968015696
URBAN,Q5,INDIA,NR,PB,2030,0.989081049
RURAL,Q1,INDIA,NR,PB,2031,0.767435206
RURAL,Q2,INDIA,NR,PB,2031,0.843318364
RURAL,Q3,INDIA,NR,PB,2031,0.871375336
RURAL,Q4,INDIA,NR,PB,2031,0.917034252
RURAL,Q5,INDIA,NR,PB,2031,0.965069057
URBAN,Q1,INDIA,NR,PB,2031,0.913787703
URBAN,Q2,INDIA,NR,PB,2031,0.938148803
URBAN,Q3,INDIA,NR,PB,2031,0.959020078
URBAN,Q4,INDIA,NR,PB,2031,0.969795927
URBAN,Q5,INDIA,NR,PB,2031,0.989701267
RURAL,Q1,INDIA,NR,UK,2021,0.144551967
RURAL,Q2,INDIA,NR,UK,2021,0.209905867
RURAL,Q3,INDIA,NR,UK,2021,0.275862025
RURAL,Q4,INDIA,NR,UK,2021,0.360363681
RURAL,Q5,INDIA,NR,UK,2021,0.619335395
URBAN,Q1,INDIA,NR,UK,2021,0.414336643
URBAN,Q2,INDIA,NR,UK,2021,0.56177713
URBAN,Q3,INDIA,NR,UK,2021,0.699050998
URBAN,Q4,INDIA,NR,UK,2021,0.804227623
URBAN,Q5,INDIA,NR,UK,2021,0.945881821
RURAL,Q1,INDIA,NR,UK,2022,0.154164878
RURAL,Q2,INDIA,NR,UK,2022,0.223016411
RURAL,Q3,INDIA,NR,UK,2022,0.292013049
RURAL,Q4,INDIA,NR,UK,2022,0.378719698
RURAL,Q5,INDIA,NR,UK,2022,0.641434532
URBAN,Q1,INDIA,NR,UK,2022,0.430035415
URBAN,Q2,INDIA,NR,UK,2022,0.577197863
URBAN,Q3,INDIA,NR,UK,2022,0.71324199
URBAN,Q4,INDIA,NR,UK,2022,0.815093663
URBAN,Q5,INDIA,NR,UK,2022,0.950989856
RURAL,Q1,INDIA,NR,UK,2023,0.161630794
RURAL,Q2,INDIA,NR,UK,2023,0.233116612
RURAL,Q3,INDIA,NR,UK,2023,0.304352752
RURAL,Q4,INDIA,NR,UK,2023,0.392574687
RURAL,Q5,INDIA,NR,UK,2023,0.657481516
URBAN,Q1,INDIA,NR,UK,2023,0.441767133
URBAN,Q2,INDIA,NR,UK,2023,0.588534212
URBAN,Q3,INDIA,NR,UK,2023,0.723503233
URBAN,Q4,INDIA,NR,UK,2023,0.822847747
URBAN,Q5,INDIA,NR,UK,2023,0.954488367
RURAL,Q1,INDIA,NR,UK,2024,0.169246038
