EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandEnergy
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,ER,116.14158168010019
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,WR,278.7495329070617
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,NR,213.04235799022536
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,SR,242.97678110030805
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,NER,7.634668910329905
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,ER,60.26378532618538
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,WR,151.22343060287423
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,NR,127.77380728286273
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,SR,141.66881552305477
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,NER,3.537130241846225
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,ER,74.56233355600511
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,WR,181.6637697104085
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,NR,160.79233254193522
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,SR,166.09155361448677
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,NER,4.978650485459269
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,ER,76.89715141000013
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,WR,179.99875364124955
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,NR,170.46036180727384
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,SR,161.98199683932228
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,NER,6.218494515184434
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,75.15378212320691
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,168.84153206697613
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,160.557088912399
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,148.29799310472677
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,5.52579352976529
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,ER,116.29693313494
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,WR,222.91751494095965
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,NR,248.58154271146066
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,SR,204.39614095339357
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,NER,10.136858494121565
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,ER,137.29526067387434
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,WR,325.6279691302344
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,NR,278.4443558783046
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,SR,308.0597657880615
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,NER,8.528024446578318
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,ER,66.97828205104278
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,WR,124.78113615664842
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,NR,124.17098325087751
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,SR,106.91008087164144
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,NER,5.3126312179950546
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,ER,73.3988758766001
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,WR,143.5469617937559
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,NR,136.1281914933318
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,SR,123.1415173582161
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,NER,5.676826985950338
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,ER,75.88847861260737
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,WR,150.32946010772216
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,NR,148.91556182014625
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,SR,131.62868314313857
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,NER,6.94354799463553
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,75.00568946348491
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,147.52601792776773
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,147.45128322624
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,127.21282914035555
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,6.586688263322973
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,ER,115.35828720931029
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,WR,176.2100015657495
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,NR,230.8606532951275
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,SR,157.91347270424274
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,NER,11.826864660831836
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,ER,142.9022277812552
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,WR,238.69167636635117
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,NR,259.76968647613796
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,SR,186.63487266049063
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,NER,9.369137147523274
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,ER,55.238406833092995
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,WR,128.8069361749975
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,NR,108.57305114683774
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,SR,114.82695453932895
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,NER,3.5823057376035106
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,ER,73.0977530401806
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,WR,164.7042906816951
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,NR,143.10252673089013
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,SR,148.09355773371868
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,NER,5.716041574539528
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,ER,77.38906032077766
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,WR,180.87774958301497
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,NR,167.43739022350633
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,SR,165.7541063781662
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,NER,7.246809076559797
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,75.17509083105183
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,173.53966056120655
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,160.02846546282396
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,157.09122213514044
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,6.043425182387712
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,ER,104.44385711706191
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,WR,185.94802310725396
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,NR,194.80954717182297
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,SR,173.82952514130335
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,NER,10.475864995478412
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,123.47680108199907
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,275.64659076397385
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,238.70744868704404
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,240.33354559014
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,9.048584978206057
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,ER,54.330946362325186
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,WR,140.16515440027243
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,NR,117.91257605759027
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,SR,123.07054915608558
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,NER,4.621473059635478
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,ER,61.81989029509283
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,WR,166.6150817895828
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,NR,127.25124219553007
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,SR,148.1452552556754
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,NER,3.9258996807153284
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,ER,67.66759561042083
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,WR,181.93206409131767
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,NR,134.67804345353912
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,SR,168.42267920472642
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,NER,4.414057154892385
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,64.19011919538778
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,173.9713379679111
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,128.3782010478816
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,159.30721421797648
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,4.136618933228938
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,ER,81.49718207225348
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,WR,174.4049116906258
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,NR,140.42967974844814
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,SR,157.90699105362597
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,NER,8.364324246549213
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,ER,115.20818676902307
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,WR,283.0493228432246
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,NR,215.39481687351108
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,SR,238.75557526871793
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,NER,7.784452610019576
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,ER,50.450489897591694
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,WR,131.02676294789705
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,NR,103.34070272067984
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,SR,114.41634622879977
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,NER,3.2375279929333
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,ER,67.5839557341711
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,WR,167.58498322464655
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,NR,128.35217651329503
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,SR,151.92632682024697
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,NER,4.1984954206840355
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,ER,74.57747097165435
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,WR,185.27589071984653
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,NR,147.810389130382
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,SR,172.3978849837012
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,NER,5.05651184020215
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,73.45347882979223
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,180.43439107951633
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,145.2138258023948
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,165.91545775108224
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,4.7185580409770616
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,ER,95.84849504189505
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,WR,193.51487195687366
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,NR,163.42778270514734
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,SR,190.0636009875439
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,NER,8.879755004732518
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,ER,121.1942569038408
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,WR,287.830213605882
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,NR,223.41537975249412
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,SR,252.43339675124744
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,NER,8.11139382282858
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,ER,65.8244591791807
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,WR,159.28619195051527
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,NR,138.85774552536637
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,SR,147.7629699151492
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,NER,4.035406437994622
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,ER,78.99115069131618
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,WR,192.4675086380583
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,NR,175.5120268589372
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,SR,175.2190908204219
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,NER,5.77918522616506
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,ER,80.69131112489214
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,WR,190.5987423166696
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,NR,186.20676850937497
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,SR,171.41590904304923
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,NER,7.1095334625590585
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,79.16032449366176
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,178.7273950899177
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,175.2546795487217
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,156.4910983674017
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.360273818862837
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,ER,124.12065945279178
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,WR,235.08444759364136
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,NR,274.3025246804588
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,SR,212.70786093588492
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,NER,11.339170251924843
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,ER,152.2653500095
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,WR,338.650327157901
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,NR,310.6113279348644
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,SR,311.217944869836
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,NER,9.437820262881722
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,ER,69.57399340958324
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,WR,133.121499160478
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,NR,137.2705368391499
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,SR,112.22989293890758
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,NER,5.526894607608444
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,ER,76.25554458205751
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,WR,151.94249426848626
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,NR,146.80470826486055
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,SR,128.74039500783897
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,NER,5.898548847545275
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,ER,78.87812269779022
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,WR,158.83873028879827
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,NR,159.79539671637812
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,SR,137.71843400934625
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,NER,7.277256016242527
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,77.91320339524735
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,155.95242407863194
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,158.26388167609642
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,133.14106175306085
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,6.902127132316697
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,ER,119.2950751660865
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,WR,189.01307003708683
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,NR,251.9391302647204
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,SR,164.20536296115523
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,NER,12.129351575595317
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,ER,148.67240536076625
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,WR,257.0587403226996
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,NR,301.2127306590907
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,SR,196.22812844671716
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,NER,9.874638716342927
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,ER,58.6932544041342
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,WR,136.73257525098435
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,NR,117.79864021886056
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,SR,120.45620378146835
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,NER,4.085141412456594
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,ER,76.4825584799288
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,WR,175.29640795833427
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,NR,155.0232078247584
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,SR,155.3147340110513
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,NER,6.4178793444396405
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,ER,80.90316502827802
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,WR,192.11134973271015
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,NR,181.3625871362888
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,SR,174.28855821245423
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,NER,7.943601982706808
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,78.57281337940341
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,184.08621219857352
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,173.40446032368445
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,164.48733108724852
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,6.7133876109333155
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,ER,111.13681155548423
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,WR,199.42864629414913
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,NR,216.05586162077495
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,SR,177.60723991990835
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,NER,11.58143897557116
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,132.88260034646336
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,288.59279336013327
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,259.3873957037955
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,245.95298072853032
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,9.803007890378499
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,ER,56.677116761544646
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,WR,147.64262516057562
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,NR,124.53794279051036
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,SR,130.31329268758105
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,NER,4.839470952219273
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,ER,64.7975924890589
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,WR,175.66236165443004
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,NR,135.53686134187515
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,SR,156.22640621082252
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,NER,4.280342592736741
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,ER,70.7078750635235
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,WR,190.423796927239
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,NR,144.73775477309073
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,SR,177.09359400987648
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,NER,4.894251817572446
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,67.18955036536904
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,182.0457613255576
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,137.41565728900497
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,167.13782502059925
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,4.495284364597229
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,ER,85.10373757449143
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,WR,182.82799358404372
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,NR,148.07383936326306
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,SR,163.22154044307223
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,NER,8.804551797654515
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,ER,120.10385256328385
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,WR,292.7189309239474
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,NR,223.05579913609876
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,SR,245.28882859581742
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,NER,8.29531682950278
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,ER,51.16842950344574
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,WR,138.24258249492593
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,NR,109.13744188941047
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,SR,120.90236492606125
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,NER,3.4187557134059423
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,ER,68.75920296865424
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,WR,176.32763046268093
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,NR,135.24218148639568
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,SR,160.23180135180166
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,NER,4.326734455090115
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,ER,76.95635716511698
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,WR,194.2516477171339
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,NR,154.7977634613755
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,SR,182.01139590404262
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,NER,5.105946614882419
ELECTRICITY,2024,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,75.41612485656044
ELECTRICITY,2024,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,188.6606573258644
ELECTRICITY,2024,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,151.44814171157515
ELECTRICITY,2024,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,174.76187879575485
ELECTRICITY,2024,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,4.8606979098623935
ELECTRICITY,2024,SPRING,ALLDAYS,EVENING,INDIA,ER,95.36781963901748
