EnergyService,EnergyCarrier,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H10,1.309844422
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H11,1.338069865
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H12,1.364710132
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H13,1.3088968
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H14,1.244272548
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H15,1.294974696
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H16,1.196116459
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H17,1.247074987
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H18,1.322847142
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H19,1.298855117
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H20,1.186295989
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H21,1.04596501
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H22,0.903526834
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S11Feb,ALLDAYS,H23,0.935785106
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H00,1.044057766
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H01,1.079649662
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H02,1.056229711
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H03,1.038801906
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H04,1.054213144
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H05,1.051279432
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H06,1.060122211
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H07,0.863124956
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H08,1.029103481
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H09,1.115607681
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H10,1.18912584
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H11,1.238735236
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H12,1.281167412
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H13,1.25153601
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H14,1.232261561
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H15,1.296121443
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H16,1.182640176
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H17,1.206901755
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H18,1.204921963
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H19,1.214323352
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H20,1.152800165
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H21,1.04272096
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H22,1.0017688
OTHER_ALL,ELECTRICITY,INDIA,WR,MP,2023,S12Mar,ALLDAYS,H23,1.084995179
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H00,2.287062999
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H01,2.520128718
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H02,2.442641661
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H03,2.377272093
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H04,2.472942887
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H05,2.459777136
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H06,2.27517747
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H07,1.765832612
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H08,2.345299884
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H09,2.954227589
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H10,3.103822085
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H11,3.157941162
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H12,3.157374149
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H13,3.070425491
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H14,3.078339351
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H15,3.252229298
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H16,2.892661334
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H17,2.821143418
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H18,2.776025425
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H19,2.548847244
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H20,2.440506161
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H21,2.001055281
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H22,2.217735348
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S01Apr,ALLDAYS,H23,2.354408778
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H00,1.445299407
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H01,1.556333479
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H02,1.465003749
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H03,1.386526747
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H04,1.451538098
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H05,1.369755753
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H06,1.142848009
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H07,0.85120754
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H08,1.511693829
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H09,2.156664767
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H10,2.408503481
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H11,2.499484842
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H12,2.539896403
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H13,2.510157483
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H14,2.507326043
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H15,2.629743486
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H16,2.233336431
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H17,2.158338402
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H18,2.063666297
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H19,1.774750663
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H20,1.762441081
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H21,1.368474408
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H22,1.415078137
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S02May,ALLDAYS,H23,1.521621952
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H00,1.914644452
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H01,1.938018828
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H02,1.840014309
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H03,1.761827466
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H04,1.839905283
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H05,1.830955034
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H06,1.314724799
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H07,1.2592023
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H08,2.001772824
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H09,2.638632538
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H10,2.846135771
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H11,2.923315992
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H12,2.943725448
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H13,2.903334027
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H14,2.91200621
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H15,3.046025952
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H16,2.643169256
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H17,2.590212608
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H18,2.580309293
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H19,2.278186288
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H20,2.280102406
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H21,1.886322844
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H22,1.883205615
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S03Jun,ALLDAYS,H23,2.042205747
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H00,2.446114148
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H01,2.480861399
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H02,2.390290598
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H03,2.316484764
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H04,2.3778743
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H05,2.383083681
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H06,1.853763496
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H07,1.414763112
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H08,2.110215355
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H09,3.145510195
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H10,3.318125137
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H11,3.386040569
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H12,3.414966526
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H13,3.324427417
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H14,3.310677404
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H15,3.429250253
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H16,3.05543992
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H17,3.027193081
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H18,3.047744964
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H19,2.809967072
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H20,2.830480024
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H21,2.404509253
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H22,2.372655882
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S04Jul,ALLDAYS,H23,2.530959753
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H00,2.359233655
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H01,2.378963921
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H02,2.313031599
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H03,2.246235901
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H04,2.320152686
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H05,2.354913605
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H06,1.846494119
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H07,1.497601386
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H08,2.22651977
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H09,3.288625624
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H10,3.509222398
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H11,3.564138335
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H12,3.570604491
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H13,3.502568024
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H14,3.484703648
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H15,3.595522608
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H16,3.222593231
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H17,3.20345726
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H18,3.217880318
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H19,2.897717286
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H20,2.833290308
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H21,2.384398189
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H22,2.293218264
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S05Aug,ALLDAYS,H23,2.459595988
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H00,2.256887888
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H01,2.342723284
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H02,2.270037697
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H03,2.217413886
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H04,2.337729073
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H05,2.367405396
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H06,2.04532651
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H07,1.492090428
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H08,1.921514662
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H09,2.721118679
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H10,2.962148655
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H11,3.061001711
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H12,3.002264582
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H13,2.880211042
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H14,2.86849136
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H15,3.016551346
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H16,2.686239085
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H17,2.749599152
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H18,2.814595321
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H19,2.587141347
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H20,2.416407401
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H21,2.19377253
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H22,2.172511882
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S06Sep,ALLDAYS,H23,2.351154045
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H00,2.623234223
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H01,2.71135487
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H02,2.667636898
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H03,2.631690507
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H04,2.70544071
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H05,2.81574145
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H06,2.554194435
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H07,2.187125705
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H08,2.562933951
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H09,2.817715136
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H10,2.865791431
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H11,2.956470292
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H12,2.90918794
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H13,2.79840667
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H14,2.786729683
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H15,2.936384403
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H16,2.630785695
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H17,2.727068851
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H18,2.876617607
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H19,2.760778272
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H20,2.580419836
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H21,2.360877077
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H22,2.482496133
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S07Oct,ALLDAYS,H23,2.684548225
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H00,1.824540761
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H01,1.83459018
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H02,1.783577383
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H03,1.765137383
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H04,1.748308626
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H05,1.911708839
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H06,1.580202601
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H07,1.227723155
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H08,1.588853776
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H09,2.168733057
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H10,2.248784775
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H11,2.253453014
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H12,2.333966333
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H13,2.250340407
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H14,2.226920988
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H15,2.577662318
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H16,2.521233868
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H17,2.839468176
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H18,3.075106971
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H19,2.805855944
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H20,2.445514549
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H21,2.023915597
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H22,1.814183934
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S08Nov,ALLDAYS,H23,1.900520447
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H00,2.012125333
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H01,1.960807302
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H02,1.900052739
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H03,1.883661712
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H04,1.869111604
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H05,2.08033421
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H06,1.895805746
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H07,1.979385503
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H08,2.476841917
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H09,3.083923157
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H10,3.27973899
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H11,3.268964375
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H12,3.294953905
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H13,3.05017541
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H14,2.937854506
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H15,3.309419645
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H16,3.35465898
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H17,3.65620365
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H18,3.941577552
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H19,3.392100037
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H20,2.965267223
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H21,2.487421723
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H22,2.099998621
OTHER_ALL,ELECTRICITY,INDIA,WR,MH,2023,S09Dec,ALLDAYS,H23,2.126083445
