EnergyConvTech,InstYear,ModelGeography,SubGeography1,Year,Season,DayType,DaySlice,MaxUF
EG_SOLARPV,2020,INDIA,SR,2022,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,SR,2023,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,SR,2024,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,SR,2025,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,SR,2026,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,SR,2027,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,SR,2028,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,SR,2029,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,SR,2030,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,SR,2031,AUTUMN,ALLDAYS,AFTERNOON,0.217508759
EG_SOLARPV,2020,INDIA,ER,2021,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2022,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2023,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2024,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2025,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2026,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2027,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2028,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2029,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2030,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,ER,2031,AUTUMN,ALLDAYS,AFTERNOON,0.12886051
EG_SOLARPV,2020,INDIA,NER,2021,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2022,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2023,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2024,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2025,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2026,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2027,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2028,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2029,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2030,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NER,2031,AUTUMN,ALLDAYS,AFTERNOON,0.074340792
EG_SOLARPV,2020,INDIA,NR,2021,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2022,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2023,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2024,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2025,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2026,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2027,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2028,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2029,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2030,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,NR,2031,AUTUMN,ALLDAYS,EVENING,3.73027E-05
EG_SOLARPV,2020,INDIA,WR,2021,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2022,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2023,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2024,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2025,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2026,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2027,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2028,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2029,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2030,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,WR,2031,AUTUMN,ALLDAYS,EVENING,0.000155763
EG_SOLARPV,2020,INDIA,SR,2021,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2022,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2023,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2024,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2025,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2026,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2027,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2028,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2029,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2030,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,SR,2031,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2021,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2022,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2023,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2024,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2025,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2026,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2027,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2028,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2029,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2030,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,ER,2031,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2021,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2022,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2023,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2024,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2025,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2026,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2027,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2028,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2029,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2030,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NER,2031,AUTUMN,ALLDAYS,EVENING,0
EG_SOLARPV,2020,INDIA,NR,2021,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2022,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2023,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2024,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2025,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2026,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2027,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2028,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2029,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2030,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NR,2031,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2021,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2022,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2023,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2024,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2025,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2026,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2027,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2028,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2029,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2030,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,WR,2031,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2021,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2022,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2023,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2024,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2025,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2026,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2027,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2028,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2029,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2030,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,SR,2031,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2021,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2022,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2023,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2024,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2025,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2026,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2027,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2028,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2029,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2030,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,ER,2031,AUTUMN,ALLDAYS,NIGHT,0
EG_SOLARPV,2020,INDIA,NER,2021,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2022,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2023,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2024,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2025,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2026,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2027,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2028,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2029,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2030,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NER,2031,AUTUMN,ALLDAYS,NIGHT,0.000975959
EG_SOLARPV,2020,INDIA,NR,2021,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2022,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2023,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2024,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2025,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2026,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2027,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2028,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2029,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2030,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,NR,2031,WINTER,ALLDAYS,EARLY,0.083199634
EG_SOLARPV,2020,INDIA,WR,2021,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2022,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2023,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2024,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2025,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2026,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2027,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2028,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2029,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2030,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,WR,2031,WINTER,ALLDAYS,EARLY,0.09662564
EG_SOLARPV,2020,INDIA,SR,2021,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2022,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2023,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2024,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2025,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2026,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2027,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2028,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2029,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2030,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,SR,2031,WINTER,ALLDAYS,EARLY,0.127670787
EG_SOLARPV,2020,INDIA,ER,2021,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2022,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2023,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2024,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2025,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2026,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2027,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2028,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2029,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2030,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,ER,2031,WINTER,ALLDAYS,EARLY,0.166531639
EG_SOLARPV,2020,INDIA,NER,2021,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2022,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2023,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2024,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2025,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2026,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2027,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2028,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2029,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2030,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NER,2031,WINTER,ALLDAYS,EARLY,0.251137188
EG_SOLARPV,2020,INDIA,NR,2021,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2022,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2023,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2024,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2025,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2026,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2027,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2028,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2029,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2030,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,NR,2031,WINTER,ALLDAYS,MORN,0.496224369
EG_SOLARPV,2020,INDIA,WR,2021,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2022,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2023,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2024,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2025,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2026,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2027,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2028,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2029,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2030,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,WR,2031,WINTER,ALLDAYS,MORN,0.542823026
EG_SOLARPV,2020,INDIA,SR,2021,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2022,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2023,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2024,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2025,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2026,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2027,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2028,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2029,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2030,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,SR,2031,WINTER,ALLDAYS,MORN,0.542134855
EG_SOLARPV,2020,INDIA,ER,2021,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2022,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2023,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2024,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2025,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2026,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2027,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2028,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2029,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2030,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,ER,2031,WINTER,ALLDAYS,MORN,0.557521004
EG_SOLARPV,2020,INDIA,NER,2021,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2022,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2023,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2024,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2025,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2026,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2027,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2028,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2029,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2030,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NER,2031,WINTER,ALLDAYS,MORN,0.608198522
EG_SOLARPV,2020,INDIA,NR,2021,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2022,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2023,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2024,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2025,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2026,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2027,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2028,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2029,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2030,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,NR,2031,WINTER,ALLDAYS,MID,0.598849052
EG_SOLARPV,2020,INDIA,WR,2021,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2022,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2023,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2024,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2025,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2026,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2027,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2028,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2029,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2030,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,WR,2031,WINTER,ALLDAYS,MID,0.645687493
EG_SOLARPV,2020,INDIA,SR,2021,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2022,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2023,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2024,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2025,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2026,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2027,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2028,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2029,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2030,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,SR,2031,WINTER,ALLDAYS,MID,0.595144898
EG_SOLARPV,2020,INDIA,ER,2021,WINTER,ALLDAYS,MID,0.552697423
EG_SOLARPV,2020,INDIA,ER,2022,WINTER,ALLDAYS,MID,0.552697423
EG_SOLARPV,2020,INDIA,ER,2023,WINTER,ALLDAYS,MID,0.552697423
EG_SOLARPV,2020,INDIA,ER,2024,WINTER,ALLDAYS,MID,0.552697423
EG_SOLARPV,2020,INDIA,ER,2025,WINTER,ALLDAYS,MID,0.552697423
