EnergyCarrier,ModelGeographySrc,SubGeography1Src,ModelGeographyDest,SubGeography1Dest,Year,TransitCost,TransitLoss,MaxTransit
NATGAS,INDIA,,INDIA,,2024,9000,0.009,113.9287259
NATGAS,INDIA,,INDIA,,2025,9000,0.009,119.9092487
NATGAS,INDIA,,INDIA,,2026,9000,0.009,122.2435667
NATGAS,INDIA,,INDIA,,2027,9000,0.009,124.5778847
NATGAS,INDIA,,INDIA,,2028,9000,0.009,126.9122028
NATGAS,INDIA,,INDIA,,2029,9000,0.009,129.2465208
NATGAS,INDIA,,INDIA,,2030,9000,0.009,131.5808388
NATGAS,INDIA,,INDIA,,2031,9000,0.009,133.9151569
CRUDE,INDIA,,INDIA,,2021,653.0905861,0.00015,-1
CRUDE,INDIA,,INDIA,,2022,653.0905861,0.00015,-1
CRUDE,INDIA,,INDIA,,2023,653.0905861,0.00015,-1
