ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,UsagePenetration
INDIA,NR,RJ,URBAN,2026,0.203466555
INDIA,NR,RJ,URBAN,2027,0.225305365
INDIA,NR,RJ,URBAN,2028,0.24861449
INDIA,NR,RJ,URBAN,2029,0.274311792
INDIA,NR,RJ,URBAN,2030,0.302639758
INDIA,NR,RJ,URBAN,2031,0.332039154
INDIA,NR,RJ,URBAN,2032,0.357750437
INDIA,NR,RJ,URBAN,2033,0.38545266
INDIA,NR,RJ,URBAN,2034,0.415299991
INDIA,NR,RJ,URBAN,2035,0.447458534
INDIA,NR,RJ,URBAN,2036,0.482107258
INDIA,NR,RJ,URBAN,2037,0.519438988
INDIA,NR,RJ,URBAN,2038,0.559661481
INDIA,NR,RJ,URBAN,2039,0.602998583
INDIA,NR,RJ,URBAN,2040,0.649691472
INDIA,NR,RJ,URBAN,2041,0.7
INDIA,NR,UK,RURAL,2022,0.006590706
INDIA,NR,UK,RURAL,2023,0.007965386
INDIA,NR,UK,RURAL,2024,0.009837591
INDIA,NR,UK,RURAL,2025,0.01188869
INDIA,NR,UK,RURAL,2026,0.014365049
INDIA,NR,UK,RURAL,2027,0.017352012
INDIA,NR,UK,RURAL,2028,0.020954842
INDIA,NR,UK,RURAL,2029,0.025301532
INDIA,NR,UK,RURAL,2030,0.030544835
INDIA,NR,UK,RURAL,2031,0.03686863
INDIA,NR,UK,RURAL,2032,0.044330698
INDIA,NR,UK,RURAL,2033,0.053289158
INDIA,NR,UK,RURAL,2034,0.064048229
INDIA,NR,UK,RURAL,2035,0.076968022
INDIA,NR,UK,RURAL,2036,0.092479614
INDIA,NR,UK,RURAL,2037,0.11109988
INDIA,NR,UK,RURAL,2038,0.13342524
INDIA,NR,UK,RURAL,2039,0.160204696
INDIA,NR,UK,RURAL,2040,0.192320532
INDIA,NR,UK,RURAL,2041,0.230828417
INDIA,NR,UK,URBAN,2022,0.043172455
INDIA,NR,UK,URBAN,2023,0.049692087
INDIA,NR,UK,URBAN,2024,0.059085606
INDIA,NR,UK,URBAN,2025,0.068266864
INDIA,NR,UK,URBAN,2026,0.078864134
INDIA,NR,UK,URBAN,2027,0.091084205
INDIA,NR,UK,URBAN,2028,0.105176468
INDIA,NR,UK,URBAN,2029,0.121432639
INDIA,NR,UK,URBAN,2030,0.140182611
INDIA,NR,UK,URBAN,2031,0.161805952
INDIA,NR,UK,URBAN,2032,0.186714872
INDIA,NR,UK,URBAN,2033,0.215409011
INDIA,NR,UK,URBAN,2034,0.248479664
INDIA,NR,UK,URBAN,2035,0.286589788
INDIA,NR,UK,URBAN,2036,0.328083463
INDIA,NR,UK,URBAN,2037,0.3755431
INDIA,NR,UK,URBAN,2038,0.429767863
INDIA,NR,UK,URBAN,2039,0.491752336
INDIA,NR,UK,URBAN,2040,0.562597111
INDIA,NR,UK,URBAN,2041,0.643557226
INDIA,NR,UP,RURAL,2022,0.007675609
INDIA,NR,UP,RURAL,2023,0.01024716
INDIA,NR,UP,RURAL,2024,0.012599864
INDIA,NR,UP,RURAL,2025,0.015248255
INDIA,NR,UP,RURAL,2026,0.018450484
INDIA,NR,UP,RURAL,2027,0.022319011
INDIA,NR,UP,RURAL,2028,0.02699244
INDIA,NR,UP,RURAL,2029,0.032639442
INDIA,NR,UP,RURAL,2030,0.039461834
INDIA,NR,UP,RURAL,2031,0.047541019
INDIA,NR,UP,RURAL,2032,0.057258207
INDIA,NR,UP,RURAL,2033,0.068944935
INDIA,NR,UP,RURAL,2034,0.083005332
INDIA,NR,UP,RURAL,2035,0.099919332
INDIA,NR,UP,RURAL,2036,0.120262623
INDIA,NR,UP,RURAL,2037,0.144726788
INDIA,NR,UP,RURAL,2038,0.174114492
INDIA,NR,UP,RURAL,2039,0.209430735
INDIA,NR,UP,RURAL,2040,0.251863771
INDIA,NR,UP,RURAL,2041,0.302838316
INDIA,NR,UP,URBAN,2022,0.108494214
INDIA,NR,UP,URBAN,2023,0.117980047
INDIA,NR,UP,URBAN,2024,0.130479828
INDIA,NR,UP,URBAN,2025,0.143745053
INDIA,NR,UP,URBAN,2026,0.158864306
INDIA,NR,UP,URBAN,2027,0.176200091
INDIA,NR,UP,URBAN,2028,0.196227993
INDIA,NR,UP,URBAN,2029,0.218508026
INDIA,NR,UP,URBAN,2030,0.243290889
INDIA,NR,UP,URBAN,2031,0.270854554
INDIA,NR,UP,URBAN,2032,0.301474636
INDIA,NR,UP,URBAN,2033,0.335492914
