Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,EnergyDemand,SeasonEnergyDemand
2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,KL,ALL,0.175670344,10.715890984
2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,TN,ALL,0.4602677,28.0763297
2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,TS,ALL,0.338970904,20.677225144
2021,SUMMER,ALLDAYS,EVENING,INDIA,NER,AS,ALL,0.004631779,0.282538519
2021,SUMMER,ALLDAYS,EVENING,INDIA,NER,NE,ALL,0.002531983,0.154450963
2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,BR,ALL,1.60056125,97.63423625
2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,JH,ALL,0.82399068,50.26343148
2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,OD,ALL,1.457023799,88.878451739
2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,WB,ALL,1.637456173,99.884826553
2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,CG,ALL,1.154570856,70.428822216
2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,GJ,ALL,0.923304998,56.321604878
2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,MP,ALL,2.407352583,146.84850756300003
2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,MH,ALL,3.680977508,224.53962798799998
2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,GA,ALL,0.005420001,0.33062006099999997
2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,UT,ALL,0.016976904,1.035591144
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,DL,ALL,0.582181129,35.513048868999995
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,HR,ALL,0.484672508,29.565022988
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,HP,ALL,0.012103954,0.738341194
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,JK,ALL,0.036837633,2.247095613
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,PB,ALL,0.352608762,21.509134482
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,RJ,ALL,0.514004662,31.354284381999996
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,UP,ALL,2.943395582,179.547130502
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,UK,ALL,0.050259095,3.0658047949999996
2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,AP,ALL,1.680735691,102.524877151
2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,KA,ALL,0.206570238,12.600784518
2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,KL,ALL,0.433686161,26.454855821000002
2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,TN,ALL,1.136285883,69.313438863
2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,TS,ALL,0.836834419,51.046899558999996
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NER,AS,ALL,0.011434706,0.697517066
2021,SUMMER,ALLDAYS,NIGHT,INDIA,NER,NE,ALL,0.006250833,0.381300813
2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,BR,ALL,0.506506725,46.5986187
2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,JH,ALL,0.260756544,23.989602048
2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,OD,ALL,0.461083481,42.419680252
2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,WB,ALL,0.518182333,47.67277463600001
2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,CG,ALL,0.365370524,33.614088208
2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,GJ,ALL,0.292185126,26.881031592000003
2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,MP,ALL,0.761820438,70.087480296
2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,MH,ALL,1.1648663,107.16769959999999
2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,GA,ALL,0.00171519,0.15779748
2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,UT,ALL,0.005372438,0.494264296
2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,DL,ALL,0.184234535,16.949577220000002
2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,HR,ALL,0.153377376,14.110718592000001
2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,HP,ALL,0.003830365,0.35239358
2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,JK,ALL,0.011657479,1.072488068
2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,PB,ALL,0.111585051,10.265824692
2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,RJ,ALL,0.162659703,14.964692675999999
2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,UP,ALL,0.931454298,85.693795416
