ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q4,INDIA,WR,MP,2021,0.64448
RURAL,Q5,INDIA,WR,MP,2021,0.57552
URBAN,Q1,INDIA,WR,MP,2021,0.25308
URBAN,Q2,INDIA,WR,MP,2021,0.14011
URBAN,Q3,INDIA,WR,MP,2021,0.07596
URBAN,Q4,INDIA,WR,MP,2021,0.03114
URBAN,Q5,INDIA,WR,MP,2021,0.00428
RURAL,Q1,INDIA,WR,MP,2022,0.72457
RURAL,Q2,INDIA,WR,MP,2022,0.70892
RURAL,Q3,INDIA,WR,MP,2022,0.68151
RURAL,Q4,INDIA,WR,MP,2022,0.61128
RURAL,Q5,INDIA,WR,MP,2022,0.52115
URBAN,Q1,INDIA,WR,MP,2022,0.20667
URBAN,Q2,INDIA,WR,MP,2022,0.10243
URBAN,Q3,INDIA,WR,MP,2022,0.05212
URBAN,Q4,INDIA,WR,MP,2022,0.01902
URBAN,Q5,INDIA,WR,MP,2022,0.00246
RURAL,Q1,INDIA,WR,MP,2023,0.72041
RURAL,Q2,INDIA,WR,MP,2023,0.69727
RURAL,Q3,INDIA,WR,MP,2023,0.66379
RURAL,Q4,INDIA,WR,MP,2023,0.58032
RURAL,Q5,INDIA,WR,MP,2023,0.47587
URBAN,Q1,INDIA,WR,MP,2023,0.16805
URBAN,Q2,INDIA,WR,MP,2023,0.07337
URBAN,Q3,INDIA,WR,MP,2023,0.03439
URBAN,Q4,INDIA,WR,MP,2023,0.01021
URBAN,Q5,INDIA,WR,MP,2023,0.0012
RURAL,Q1,INDIA,WR,MP,2024,0.71643
RURAL,Q2,INDIA,WR,MP,2024,0.68613
RURAL,Q3,INDIA,WR,MP,2024,0.64717
RURAL,Q4,INDIA,WR,MP,2024,0.55203
RURAL,Q5,INDIA,WR,MP,2024,0.43839
URBAN,Q1,INDIA,WR,MP,2024,0.13599
URBAN,Q2,INDIA,WR,MP,2024,0.05065
URBAN,Q3,INDIA,WR,MP,2024,0.02089
URBAN,Q4,INDIA,WR,MP,2024,0.00361
URBAN,Q5,INDIA,WR,MP,2024,0.00029
RURAL,Q1,INDIA,WR,MP,2025,0.71204
RURAL,Q2,INDIA,WR,MP,2025,0.67389
RURAL,Q3,INDIA,WR,MP,2025,0.62921
RURAL,Q4,INDIA,WR,MP,2025,0.5223
RURAL,Q5,INDIA,WR,MP,2025,0.40249
URBAN,Q1,INDIA,WR,MP,2025,0.10508
URBAN,Q2,INDIA,WR,MP,2025,0.02983
URBAN,Q3,INDIA,WR,MP,2025,0.00879
RURAL,Q1,INDIA,WR,MP,2026,0.70718
RURAL,Q2,INDIA,WR,MP,2026,0.66038
RURAL,Q3,INDIA,WR,MP,2026,0.60977
RURAL,Q4,INDIA,WR,MP,2026,0.49112
RURAL,Q5,INDIA,WR,MP,2026,0.3682
URBAN,Q1,INDIA,WR,MP,2026,0.07526
URBAN,Q2,INDIA,WR,MP,2026,0.01069
RURAL,Q1,INDIA,WR,MP,2027,0.70182
RURAL,Q2,INDIA,WR,MP,2027,0.64561
RURAL,Q3,INDIA,WR,MP,2027,0.58894
RURAL,Q4,INDIA,WR,MP,2027,0.45885
RURAL,Q5,INDIA,WR,MP,2027,0.33586
URBAN,Q1,INDIA,WR,MP,2027,0.04681
RURAL,Q1,INDIA,WR,MP,2028,0.69585
RURAL,Q2,INDIA,WR,MP,2028,0.62932
RURAL,Q3,INDIA,WR,MP,2028,0.56647
RURAL,Q4,INDIA,WR,MP,2028,0.42533
RURAL,Q5,INDIA,WR,MP,2028,0.30524
URBAN,Q1,INDIA,WR,MP,2028,0.01947
RURAL,Q1,INDIA,WR,MP,2029,0.68922
RURAL,Q2,INDIA,WR,MP,2029,0.61145
RURAL,Q3,INDIA,WR,MP,2029,0.54238
RURAL,Q4,INDIA,WR,MP,2029,0.39085
RURAL,Q5,INDIA,WR,MP,2029,0.27651
RURAL,Q1,INDIA,WR,MP,2030,0.68186
RURAL,Q2,INDIA,WR,MP,2030,0.59193
RURAL,Q3,INDIA,WR,MP,2030,0.51671
RURAL,Q4,INDIA,WR,MP,2030,0.35574
RURAL,Q5,INDIA,WR,MP,2030,0.24976
RURAL,Q1,INDIA,WR,MP,2031,0.67371
RURAL,Q2,INDIA,WR,MP,2031,0.57074
RURAL,Q3,INDIA,WR,MP,2031,0.48956
RURAL,Q4,INDIA,WR,MP,2031,0.32034
RURAL,Q5,INDIA,WR,MP,2031,0.22505
RURAL,Q1,INDIA,WR,MH,2021,0.57757
RURAL,Q2,INDIA,WR,MH,2021,0.42608
RURAL,Q3,INDIA,WR,MH,2021,0.34418
RURAL,Q4,INDIA,WR,MH,2021,0.28372
RURAL,Q5,INDIA,WR,MH,2021,0.13438
URBAN,Q1,INDIA,WR,MH,2021,0.09056
URBAN,Q2,INDIA,WR,MH,2021,0.02543
URBAN,Q3,INDIA,WR,MH,2021,0.0084
URBAN,Q4,INDIA,WR,MH,2021,0.00096
RURAL,Q1,INDIA,WR,MH,2022,0.5419
RURAL,Q2,INDIA,WR,MH,2022,0.37747
RURAL,Q3,INDIA,WR,MH,2022,0.29663
RURAL,Q4,INDIA,WR,MH,2022,0.23924
RURAL,Q5,INDIA,WR,MH,2022,0.10988
URBAN,Q1,INDIA,WR,MH,2022,0.07159
URBAN,Q2,INDIA,WR,MH,2022,0.01808
URBAN,Q3,INDIA,WR,MH,2022,0.00498
RURAL,Q1,INDIA,WR,MH,2023,0.50864
