ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
URBAN,Q4,INDIA,NR,PB,2023,0.526056667
URBAN,Q5,INDIA,NR,PB,2023,0.60315535
RURAL,Q1,INDIA,NR,PB,2024,0.264011809
RURAL,Q2,INDIA,NR,PB,2024,0.342333933
RURAL,Q3,INDIA,NR,PB,2024,0.389299902
RURAL,Q4,INDIA,NR,PB,2024,0.467866158
RURAL,Q5,INDIA,NR,PB,2024,0.59448683
URBAN,Q1,INDIA,NR,PB,2024,0.360593626
URBAN,Q2,INDIA,NR,PB,2024,0.425469111
URBAN,Q3,INDIA,NR,PB,2024,0.47609091
URBAN,Q4,INDIA,NR,PB,2024,0.511493799
URBAN,Q5,INDIA,NR,PB,2024,0.582801986
RURAL,Q1,INDIA,NR,PB,2025,0.269716208
RURAL,Q2,INDIA,NR,PB,2025,0.346489143
RURAL,Q3,INDIA,NR,PB,2025,0.390700431
RURAL,Q4,INDIA,NR,PB,2025,0.465979334
RURAL,Q5,INDIA,NR,PB,2025,0.58454754
URBAN,Q1,INDIA,NR,PB,2025,0.356813213
URBAN,Q2,INDIA,NR,PB,2025,0.415332988
URBAN,Q3,INDIA,NR,PB,2025,0.462411787
URBAN,Q4,INDIA,NR,PB,2025,0.494582997
URBAN,Q5,INDIA,NR,PB,2025,0.560237603
RURAL,Q1,INDIA,NR,PB,2026,0.27341875
RURAL,Q2,INDIA,NR,PB,2026,0.348007208
RURAL,Q3,INDIA,NR,PB,2026,0.389256349
RURAL,Q4,INDIA,NR,PB,2026,0.460808514
RURAL,Q5,INDIA,NR,PB,2026,0.571038016
URBAN,Q1,INDIA,NR,PB,2026,0.350388933
URBAN,Q2,INDIA,NR,PB,2026,0.4027129
URBAN,Q3,INDIA,NR,PB,2026,0.446206088
URBAN,Q4,INDIA,NR,PB,2026,0.475255771
URBAN,Q5,INDIA,NR,PB,2026,0.535361119
RURAL,Q1,INDIA,NR,PB,2027,0.274703749
RURAL,Q2,INDIA,NR,PB,2027,0.346459603
RURAL,Q3,INDIA,NR,PB,2027,0.384573833
RURAL,Q4,INDIA,NR,PB,2027,0.451984
RURAL,Q5,INDIA,NR,PB,2027,0.553649943
URBAN,Q1,INDIA,NR,PB,2027,0.341092607
URBAN,Q2,INDIA,NR,PB,2027,0.387431551
URBAN,Q3,INDIA,NR,PB,2027,0.427311613
URBAN,Q4,INDIA,NR,PB,2027,0.453356364
URBAN,Q5,INDIA,NR,PB,2027,0.508020832
RURAL,Q1,INDIA,NR,PB,2028,0.273399697
RURAL,Q2,INDIA,NR,PB,2028,0.341674106
RURAL,Q3,INDIA,NR,PB,2028,0.376488633
RURAL,Q4,INDIA,NR,PB,2028,0.43934436
RURAL,Q5,INDIA,NR,PB,2028,0.532202035
URBAN,Q1,INDIA,NR,PB,2028,0.32889041
URBAN,Q2,INDIA,NR,PB,2028,0.369438641
URBAN,Q3,INDIA,NR,PB,2028,0.405666525
URBAN,Q4,INDIA,NR,PB,2028,0.428800339
URBAN,Q5,INDIA,NR,PB,2028,0.478092433
RURAL,Q1,INDIA,NR,PB,2029,0.269052307
RURAL,Q2,INDIA,NR,PB,2029,0.333186599
RURAL,Q3,INDIA,NR,PB,2029,0.364566266
RURAL,Q4,INDIA,NR,PB,2029,0.422472498
RURAL,Q5,INDIA,NR,PB,2029,0.506317842
URBAN,Q1,INDIA,NR,PB,2029,0.313551397
URBAN,Q2,INDIA,NR,PB,2029,0.348540436
URBAN,Q3,INDIA,NR,PB,2029,0.381087268
URBAN,Q4,INDIA,NR,PB,2029,0.401407996
URBAN,Q5,INDIA,NR,PB,2029,0.445397234
RURAL,Q1,INDIA,NR,PB,2030,0.261159492
RURAL,Q2,INDIA,NR,PB,2030,0.320491731
RURAL,Q3,INDIA,NR,PB,2030,0.348332463
RURAL,Q4,INDIA,NR,PB,2030,0.400913319
RURAL,Q5,INDIA,NR,PB,2030,0.475580166
URBAN,Q1,INDIA,NR,PB,2030,0.294835911
URBAN,Q2,INDIA,NR,PB,2030,0.324530881
URBAN,Q3,INDIA,NR,PB,2030,0.353377296
URBAN,Q4,INDIA,NR,PB,2030,0.370985913
URBAN,Q5,INDIA,NR,PB,2030,0.409742178
RURAL,Q1,INDIA,NR,PB,2031,0.249167685
RURAL,Q2,INDIA,NR,PB,2031,0.303039183
RURAL,Q3,INDIA,NR,PB,2031,0.327268866
RURAL,Q4,INDIA,NR,PB,2031,0.374168926
RURAL,Q5,INDIA,NR,PB,2031,0.439525894
URBAN,Q1,INDIA,NR,PB,2031,0.272494629
URBAN,Q2,INDIA,NR,PB,2031,0.297190448
URBAN,Q3,INDIA,NR,PB,2031,0.322325887
URBAN,Q4,INDIA,NR,PB,2031,0.337325802
URBAN,Q5,INDIA,NR,PB,2031,0.370918747
RURAL,Q1,INDIA,NR,UK,2021,0.049077417
RURAL,Q2,INDIA,NR,UK,2021,0.070683923
RURAL,Q3,INDIA,NR,UK,2021,0.093756266
RURAL,Q4,INDIA,NR,UK,2021,0.126043185
RURAL,Q5,INDIA,NR,UK,2021,0.258891522
URBAN,Q1,INDIA,NR,UK,2021,0.091339761
URBAN,Q2,INDIA,NR,UK,2021,0.138729718
URBAN,Q3,INDIA,NR,UK,2021,0.201097418
URBAN,Q4,INDIA,NR,UK,2021,0.271854903
URBAN,Q5,INDIA,NR,UK,2021,0.448609787
RURAL,Q1,INDIA,NR,UK,2022,0.051016994
RURAL,Q2,INDIA,NR,UK,2022,0.073448686
RURAL,Q3,INDIA,NR,UK,2022,0.097404145
RURAL,Q4,INDIA,NR,UK,2022,0.130540468
RURAL,Q5,INDIA,NR,UK,2022,0.267821253
URBAN,Q1,INDIA,NR,UK,2022,0.092406686
URBAN,Q2,INDIA,NR,UK,2022,0.139595674
URBAN,Q3,INDIA,NR,UK,2022,0.201837255
URBAN,Q4,INDIA,NR,UK,2022,0.271231612
URBAN,Q5,INDIA,NR,UK,2022,0.442921273
RURAL,Q1,INDIA,NR,UK,2023,0.05197992
RURAL,Q2,INDIA,NR,UK,2023,0.074808332
RURAL,Q3,INDIA,NR,UK,2023,0.099185253
RURAL,Q4,INDIA,NR,UK,2023,0.132609864
RURAL,Q5,INDIA,NR,UK,2023,0.27169943
URBAN,Q1,INDIA,NR,UK,2023,0.092023274
URBAN,Q2,INDIA,NR,UK,2023,0.138450312
URBAN,Q3,INDIA,NR,UK,2023,0.199772824
URBAN,Q4,INDIA,NR,UK,2023,0.267249642
URBAN,Q5,INDIA,NR,UK,2023,0.43289791
RURAL,Q1,INDIA,NR,UK,2024,0.052656262
RURAL,Q2,INDIA,NR,UK,2024,0.075750479
RURAL,Q3,INDIA,NR,UK,2024,0.100405506
RURAL,Q4,INDIA,NR,UK,2024,0.133917062
RURAL,Q5,INDIA,NR,UK,2024,0.273887158
URBAN,Q1,INDIA,NR,UK,2024,0.09121866
URBAN,Q2,INDIA,NR,UK,2024,0.136681553
URBAN,Q3,INDIA,NR,UK,2024,0.196798882
URBAN,Q4,INDIA,NR,UK,2024,0.262089963
URBAN,Q5,INDIA,NR,UK,2024,0.421056549
RURAL,Q1,INDIA,NR,UK,2025,0.052975176
RURAL,Q2,INDIA,NR,UK,2025,0.076173749
RURAL,Q3,INDIA,NR,UK,2025,0.100931018
RURAL,Q4,INDIA,NR,UK,2025,0.134290035
RURAL,Q5,INDIA,NR,UK,2025,0.27404535
URBAN,Q1,INDIA,NR,UK,2025,0.089950624
URBAN,Q2,INDIA,NR,UK,2025,0.134235223
URBAN,Q3,INDIA,NR,UK,2025,0.192846278
URBAN,Q4,INDIA,NR,UK,2025,0.255680221
URBAN,Q5,INDIA,NR,UK,2025,0.407353496
RURAL,Q1,INDIA,NR,UK,2026,0.052874875
RURAL,Q2,INDIA,NR,UK,2026,0.075989765
RURAL,Q3,INDIA,NR,UK,2026,0.100645177
RURAL,Q4,INDIA,NR,UK,2026,0.133578502
RURAL,Q5,INDIA,NR,UK,2026,0.271880396
URBAN,Q1,INDIA,NR,UK,2026,0.088201706
URBAN,Q2,INDIA,NR,UK,2026,0.131089856
URBAN,Q3,INDIA,NR,UK,2026,0.187889681
URBAN,Q4,INDIA,NR,UK,2026,0.247996548
URBAN,Q5,INDIA,NR,UK,2026,0.391790717
RURAL,Q1,INDIA,NR,UK,2027,0.052254529
RURAL,Q2,INDIA,NR,UK,2027,0.075054824
RURAL,Q3,INDIA,NR,UK,2027,0.099359009
RURAL,Q4,INDIA,NR,UK,2027,0.131541522
RURAL,Q5,INDIA,NR,UK,2027,0.26692961
URBAN,Q1,INDIA,NR,UK,2027,0.085919869
URBAN,Q2,INDIA,NR,UK,2027,0.12717903
URBAN,Q3,INDIA,NR,UK,2027,0.18184482
URBAN,Q4,INDIA,NR,UK,2027,0.238950236
URBAN,Q5,INDIA,NR,UK,2027,0.374304323
RURAL,Q1,INDIA,NR,UK,2028,0.051030212
RURAL,Q2,INDIA,NR,UK,2028,0.07324932
RURAL,Q3,INDIA,NR,UK,2028,0.096915308
RURAL,Q4,INDIA,NR,UK,2028,0.127977657
RURAL,Q5,INDIA,NR,UK,2028,0.258807953
URBAN,Q1,INDIA,NR,UK,2028,0.083092379
URBAN,Q2,INDIA,NR,UK,2028,0.122487353
URBAN,Q3,INDIA,NR,UK,2028,0.174694441
URBAN,Q4,INDIA,NR,UK,2028,0.228525155
URBAN,Q5,INDIA,NR,UK,2028,0.354894759
RURAL,Q1,INDIA,NR,UK,2029,0.049067401
RURAL,Q2,INDIA,NR,UK,2029,0.070382189
RURAL,Q3,INDIA,NR,UK,2029,0.093063723
RURAL,Q4,INDIA,NR,UK,2029,0.122569512
RURAL,Q5,INDIA,NR,UK,2029,0.246918662
URBAN,Q1,INDIA,NR,UK,2029,0.079665947
URBAN,Q2,INDIA,NR,UK,2029,0.116947189
URBAN,Q3,INDIA,NR,UK,2029,0.166353452
URBAN,Q4,INDIA,NR,UK,2029,0.216631548
URBAN,Q5,INDIA,NR,UK,2029,0.333491785
RURAL,Q1,INDIA,NR,UK,2030,0.046205589
RURAL,Q2,INDIA,NR,UK,2030,0.066226065
RURAL,Q3,INDIA,NR,UK,2030,0.08750716
RURAL,Q4,INDIA,NR,UK,2030,0.114942332
RURAL,Q5,INDIA,NR,UK,2030,0.230568391
URBAN,Q1,INDIA,NR,UK,2030,0.075583274
URBAN,Q2,INDIA,NR,UK,2030,0.110486488
URBAN,Q3,INDIA,NR,UK,2030,0.156732199
URBAN,Q4,INDIA,NR,UK,2030,0.203175639
URBAN,Q5,INDIA,NR,UK,2030,0.310022016
RURAL,Q1,INDIA,NR,UK,2031,0.04225344
RURAL,Q2,INDIA,NR,UK,2031,0.060510649
RURAL,Q3,INDIA,NR,UK,2031,0.07989341
RURAL,Q4,INDIA,NR,UK,2031,0.104654023
RURAL,Q5,INDIA,NR,UK,2031,0.208952091
URBAN,Q1,INDIA,NR,UK,2031,0.070782801
URBAN,Q2,INDIA,NR,UK,2031,0.103028555
URBAN,Q3,INDIA,NR,UK,2031,0.145736274
URBAN,Q4,INDIA,NR,UK,2031,0.188059449
URBAN,Q5,INDIA,NR,UK,2031,0.284408534
