ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration,
RURAL,Q5,INDIA,ER,WB,2023,0.898013275,
RURAL,Q5,INDIA,NR,HR,2023,0.277404147,
URBAN,Q1,INDIA,ER,WB,2023,0.892714905,
URBAN,Q1,INDIA,NR,HR,2023,0.365771214,
URBAN,Q2,INDIA,ER,WB,2023,0.909196087,
URBAN,Q2,INDIA,NR,HR,2023,0.214598844,
URBAN,Q3,INDIA,ER,WB,2023,0.899815369,
URBAN,Q3,INDIA,NR,HR,2023,0.151783814,
URBAN,Q4,INDIA,ER,WB,2023,0.871353351,
URBAN,Q4,INDIA,NR,HR,2023,0.087840912,
URBAN,Q5,INDIA,ER,WB,2023,0.705339491,
URBAN,Q5,INDIA,NR,HR,2023,0.023517245,
RURAL,Q1,INDIA,ER,WB,2024,0.753284077,
RURAL,Q1,INDIA,NR,HR,2024,0.636478477,
RURAL,Q2,INDIA,ER,WB,2024,0.808533032,
RURAL,Q2,INDIA,NR,HR,2024,0.488390832,
RURAL,Q3,INDIA,ER,WB,2024,0.83926427,
RURAL,Q3,INDIA,NR,HR,2024,0.419101085,
RURAL,Q4,INDIA,ER,WB,2024,0.866550941,
RURAL,Q4,INDIA,NR,HR,2024,0.329648542,
RURAL,Q5,INDIA,ER,WB,2024,0.899433565,
RURAL,Q5,INDIA,NR,HR,2024,0.265386996,
URBAN,Q1,INDIA,ER,WB,2024,0.895141272,
URBAN,Q1,INDIA,NR,HR,2024,0.34361046,
URBAN,Q2,INDIA,ER,WB,2024,0.909128253,
URBAN,Q2,INDIA,NR,HR,2024,0.197142123,
URBAN,Q3,INDIA,ER,WB,2024,0.897486625,
URBAN,Q3,INDIA,NR,HR,2024,0.139013914,
URBAN,Q4,INDIA,ER,WB,2024,0.866511569,
URBAN,Q4,INDIA,NR,HR,2024,0.079098451,
URBAN,Q5,INDIA,ER,WB,2024,0.691023102,
URBAN,Q5,INDIA,NR,HR,2024,0.020616005,
RURAL,Q1,INDIA,ER,WB,2025,0.761041166,
RURAL,Q1,INDIA,NR,HR,2025,0.617429465,
RURAL,Q2,INDIA,ER,WB,2025,0.814637499,
RURAL,Q2,INDIA,NR,HR,2025,0.465334064,
RURAL,Q3,INDIA,ER,WB,2025,0.84422036,
RURAL,Q3,INDIA,NR,HR,2025,0.39771098,
RURAL,Q4,INDIA,ER,WB,2025,0.870249339,
RURAL,Q4,INDIA,NR,HR,2025,0.309854901,
RURAL,Q5,INDIA,ER,WB,2025,0.900620236,
RURAL,Q5,INDIA,NR,HR,2025,0.253895756,
URBAN,Q1,INDIA,ER,WB,2025,0.897311476,
URBAN,Q1,INDIA,NR,HR,2025,0.322433092,
URBAN,Q2,INDIA,ER,WB,2025,0.90884573,
URBAN,Q2,INDIA,NR,HR,2025,0.181033385,
URBAN,Q3,INDIA,ER,WB,2025,0.894962259,
URBAN,Q3,INDIA,NR,HR,2025,0.127344274,
URBAN,Q4,INDIA,ER,WB,2025,0.861494257,
URBAN,Q4,INDIA,NR,HR,2025,0.071282726,
URBAN,Q5,INDIA,ER,WB,2025,0.676686387,
URBAN,Q5,INDIA,NR,HR,2025,0.018105438,
RURAL,Q1,INDIA,ER,WB,2026,0.768459792,
RURAL,Q1,INDIA,NR,HR,2026,0.598036125,
RURAL,Q2,INDIA,ER,WB,2026,0.820427475,
RURAL,Q2,INDIA,NR,HR,2026,0.442575981,
RURAL,Q3,INDIA,ER,WB,2026,0.848886857,
RURAL,Q3,INDIA,NR,HR,2026,0.376870773,
RURAL,Q4,INDIA,ER,WB,2026,0.873688489,
RURAL,Q4,INDIA,NR,HR,2026,0.290901226,
RURAL,Q5,INDIA,ER,WB,2026,0.901600747,
RURAL,Q5,INDIA,NR,HR,2026,0.24284453,
URBAN,Q1,INDIA,ER,WB,2026,0.899265318,
URBAN,Q1,INDIA,NR,HR,2026,0.302138686,
URBAN,Q2,INDIA,ER,WB,2026,0.90835823,
URBAN,Q2,INDIA,NR,HR,2026,0.166108603,
URBAN,Q3,INDIA,ER,WB,2026,0.892225707,
URBAN,Q3,INDIA,NR,HR,2026,0.11662411,
URBAN,Q4,INDIA,ER,WB,2026,0.856258107,
URBAN,Q4,INDIA,NR,HR,2026,0.064252561,
URBAN,Q5,INDIA,ER,WB,2026,0.662210014,
URBAN,Q5,INDIA,NR,HR,2026,0.015916302,
RURAL,Q1,INDIA,ER,WB,2027,0.775518326,
RURAL,Q1,INDIA,NR,HR,2027,0.578431735,
RURAL,Q2,INDIA,ER,WB,2027,0.825890791,
RURAL,Q2,INDIA,NR,HR,2027,0.420274128,
RURAL,Q3,INDIA,ER,WB,2027,0.85325686,
RURAL,Q3,INDIA,NR,HR,2027,0.356695204,
RURAL,Q4,INDIA,ER,WB,2027,0.876866372,
RURAL,Q4,INDIA,NR,HR,2027,0.272857124,
RURAL,Q5,INDIA,ER,WB,2027,0.902381561,
RURAL,Q5,INDIA,NR,HR,2027,0.23225531,
URBAN,Q1,INDIA,ER,WB,2027,0.90100566,
URBAN,Q1,INDIA,NR,HR,2027,0.2828115,
URBAN,Q2,INDIA,ER,WB,2027,0.907678173,
URBAN,Q2,INDIA,NR,HR,2027,0.152350082,
URBAN,Q3,INDIA,ER,WB,2027,0.889299328,
URBAN,Q3,INDIA,NR,HR,2027,0.106814874,
URBAN,Q4,INDIA,ER,WB,2027,0.850838939,
URBAN,Q4,INDIA,NR,HR,2027,0.057948546,
URBAN,Q5,INDIA,ER,WB,2027,0.647701403,
URBAN,Q5,INDIA,NR,HR,2027,0.014010742,
RURAL,Q1,INDIA,ER,WB,2028,0.782361107,
RURAL,Q1,INDIA,NR,HR,2028,0.558479146,
RURAL,Q2,INDIA,ER,WB,2028,0.831142598,
RURAL,Q2,INDIA,NR,HR,2028,0.398275468,
RURAL,Q3,INDIA,ER,WB,2028,0.857424502,
RURAL,Q3,INDIA,NR,HR,2028,0.337018416,
RURAL,Q4,INDIA,ER,WB,2028,0.879853468,
RURAL,Q4,INDIA,NR,HR,2028,0.255542996,
RURAL,Q5,INDIA,ER,WB,2028,0.902984318,
RURAL,Q5,INDIA,NR,HR,2028,0.222006246,
URBAN,Q1,INDIA,ER,WB,2028,0.902573637,
URBAN,Q1,INDIA,NR,HR,2028,0.264267571,
URBAN,Q2,INDIA,ER,WB,2028,0.906797774,
URBAN,Q2,INDIA,NR,HR,2028,0.139557857,
URBAN,Q3,INDIA,ER,WB,2028,0.886130952,
URBAN,Q3,INDIA,NR,HR,2028,0.097753117,
URBAN,Q4,INDIA,ER,WB,2028,0.845137844,
URBAN,Q4,INDIA,NR,HR,2028,0.052237602,
URBAN,Q5,INDIA,ER,WB,2028,0.632915666,
URBAN,Q5,INDIA,NR,HR,2028,0.012333206,
RURAL,Q1,INDIA,ER,WB,2029,0.78898895,
RURAL,Q1,INDIA,NR,HR,2029,0.538254733,
RURAL,Q2,INDIA,ER,WB,2029,0.836185459,
RURAL,Q2,INDIA,NR,HR,2029,0.376670365,
RURAL,Q3,INDIA,ER,WB,2029,0.86139276,
RURAL,Q3,INDIA,NR,HR,2029,0.317897453,
RURAL,Q4,INDIA,ER,WB,2029,0.882652567,
RURAL,Q4,INDIA,NR,HR,2029,0.238981932,
RURAL,Q5,INDIA,ER,WB,2029,0.903410018,
RURAL,Q5,INDIA,NR,HR,2029,0.212098325,
URBAN,Q1,INDIA,ER,WB,2029,0.903971195,
URBAN,Q1,INDIA,NR,HR,2029,0.246538283,
URBAN,Q2,INDIA,ER,WB,2029,0.905716427,
URBAN,Q2,INDIA,NR,HR,2029,0.12769474,
URBAN,Q3,INDIA,ER,WB,2029,0.882718264,
URBAN,Q3,INDIA,NR,HR,2029,0.089396131,
URBAN,Q4,INDIA,ER,WB,2029,0.839153406,
URBAN,Q4,INDIA,NR,HR,2029,0.047069716,
URBAN,Q5,INDIA,ER,WB,2029,0.617881687,
URBAN,Q5,INDIA,NR,HR,2029,0.01085675,
RURAL,Q1,INDIA,ER,WB,2030,0.795402969,
RURAL,Q1,INDIA,NR,HR,2030,0.517837298,
RURAL,Q2,INDIA,ER,WB,2030,0.841022051,
RURAL,Q2,INDIA,NR,HR,2030,0.355541597,
RURAL,Q3,INDIA,ER,WB,2030,0.865164613,
RURAL,Q3,INDIA,NR,HR,2030,0.299381376,
RURAL,Q4,INDIA,ER,WB,2030,0.885266373,
RURAL,Q4,INDIA,NR,HR,2030,0.223188838,
RURAL,Q5,INDIA,ER,WB,2030,0.903659502,
RURAL,Q5,INDIA,NR,HR,2030,0.202531238,
URBAN,Q1,INDIA,ER,WB,2030,0.90520013,
URBAN,Q1,INDIA,NR,HR,2030,0.229644956,
URBAN,Q2,INDIA,ER,WB,2030,0.904433353,
URBAN,Q2,INDIA,NR,HR,2030,0.116719342,
URBAN,Q3,INDIA,ER,WB,2030,0.879058952,
URBAN,Q3,INDIA,NR,HR,2030,0.08170107,
URBAN,Q4,INDIA,ER,WB,2030,0.832884594,
URBAN,Q4,INDIA,NR,HR,2030,0.042397881,
URBAN,Q5,INDIA,ER,WB,2030,0.602629934,
URBAN,Q5,INDIA,NR,HR,2030,0.009557499,
RURAL,Q1,INDIA,ER,WB,2031,0.80160455,
RURAL,Q1,INDIA,NR,HR,2031,0.497307048,
RURAL,Q2,INDIA,ER,WB,2031,0.845655138,
RURAL,Q2,INDIA,NR,HR,2031,0.334963401,
RURAL,Q3,INDIA,ER,WB,2031,0.868743029,
RURAL,Q3,INDIA,NR,HR,2031,0.281511107,
RURAL,Q4,INDIA,ER,WB,2031,0.887697493,
RURAL,Q4,INDIA,NR,HR,2031,0.208171018,
RURAL,Q5,INDIA,ER,WB,2031,0.90373346,
RURAL,Q5,INDIA,NR,HR,2031,0.193303479,
URBAN,Q1,INDIA,ER,WB,2031,0.906262086,
URBAN,Q1,INDIA,NR,HR,2031,0.213599502,
URBAN,Q2,INDIA,ER,WB,2031,0.902947618,
URBAN,Q2,INDIA,NR,HR,2031,0.106587318,
URBAN,Q3,INDIA,ER,WB,2031,0.875150744,
URBAN,Q3,INDIA,NR,HR,2031,0.074625512,
URBAN,Q4,INDIA,ER,WB,2031,0.826330814,
URBAN,Q4,INDIA,NR,HR,2031,0.038178177,
URBAN,Q5,INDIA,ER,WB,2031,0.587192247,
URBAN,Q5,INDIA,NR,HR,2031,0.00841433,
RURAL,Q1,INDIA,ER,BR,2021,0.734739911,
RURAL,Q1,INDIA,NR,DL,2021,0.671772248,
RURAL,Q2,INDIA,ER,BR,2021,0.791826899,
RURAL,Q2,INDIA,NR,DL,2021,0.430605794,
RURAL,Q3,INDIA,ER,BR,2021,0.819220316,
RURAL,Q3,INDIA,NR,DL,2021,0.355947678,
RURAL,Q4,INDIA,ER,BR,2021,0.844739529,
RURAL,Q4,INDIA,NR,DL,2021,0.240957145,
RURAL,Q5,INDIA,ER,BR,2021,0.879422729,
RURAL,Q5,INDIA,NR,DL,2021,0.221138464,
URBAN,Q1,INDIA,ER,BR,2021,0.862945481,
URBAN,Q1,INDIA,NR,DL,2021,0.481066771,
URBAN,Q2,INDIA,ER,BR,2021,0.888452676,
URBAN,Q2,INDIA,NR,DL,2021,0.383370909,
URBAN,Q3,INDIA,ER,BR,2021,0.890618709,
URBAN,Q3,INDIA,NR,DL,2021,0.259038944,
URBAN,Q4,INDIA,ER,BR,2021,0.880122374,
URBAN,Q4,INDIA,NR,DL,2021,0.175274991,
URBAN,Q5,INDIA,ER,BR,2021,0.813853574,
URBAN,Q5,INDIA,NR,DL,2021,0.069859025,
RURAL,Q1,INDIA,ER,BR,2022,0.745063992,
RURAL,Q1,INDIA,NR,DL,2022,0.647226935,
RURAL,Q2,INDIA,ER,BR,2022,0.800406945,
RURAL,Q2,INDIA,NR,DL,2022,0.392737379,
RURAL,Q3,INDIA,ER,BR,2022,0.826109938,
RURAL,Q3,INDIA,NR,DL,2022,0.320697171,
RURAL,Q4,INDIA,ER,BR,2022,0.85009089,
RURAL,Q4,INDIA,NR,DL,2022,0.213134304,
RURAL,Q5,INDIA,ER,BR,2022,0.881569298,
RURAL,Q5,INDIA,NR,DL,2022,0.196814923,
URBAN,Q1,INDIA,ER,BR,2022,0.866909462,
URBAN,Q1,INDIA,NR,DL,2022,0.452032597,
URBAN,Q2,INDIA,ER,BR,2022,0.889590835,
URBAN,Q2,INDIA,NR,DL,2022,0.366299099,
URBAN,Q3,INDIA,ER,BR,2022,0.889857247,
URBAN,Q3,INDIA,NR,DL,2022,0.242415276,
URBAN,Q4,INDIA,ER,BR,2022,0.877239964,
URBAN,Q4,INDIA,NR,DL,2022,0.162717538,
URBAN,Q5,INDIA,ER,BR,2022,0.805939914,
URBAN,Q5,INDIA,NR,DL,2022,0.063612447,
RURAL,Q1,INDIA,ER,BR,2023,0.752073482,
RURAL,Q1,INDIA,NR,DL,2023,0.627890606,
RURAL,Q2,INDIA,ER,BR,2023,0.806159382,
RURAL,Q2,INDIA,NR,DL,2023,0.364784335,
RURAL,Q3,INDIA,ER,BR,2023,0.830697085,
RURAL,Q3,INDIA,NR,DL,2023,0.295230469,
RURAL,Q4,INDIA,ER,BR,2023,0.853602837,
RURAL,Q4,INDIA,NR,DL,2023,0.1936617,
RURAL,Q5,INDIA,ER,BR,2023,0.88274423,
RURAL,Q5,INDIA,NR,DL,2023,0.179786616,
URBAN,Q1,INDIA,ER,BR,2023,0.869500344,
URBAN,Q1,INDIA,NR,DL,2023,0.430259006,
URBAN,Q2,INDIA,ER,BR,2023,0.890207688,
URBAN,Q2,INDIA,NR,DL,2023,0.353669302,
URBAN,Q3,INDIA,ER,BR,2023,0.889136569,
URBAN,Q3,INDIA,NR,DL,2023,0.230386493,
URBAN,Q4,INDIA,ER,BR,2023,0.875017458,
URBAN,Q4,INDIA,NR,DL,2023,0.153750528,
URBAN,Q5,INDIA,ER,BR,2023,0.800158903,
URBAN,Q5,INDIA,NR,DL,2023,0.05925496,
RURAL,Q1,INDIA,ER,BR,2024,0.758760861,
RURAL,Q1,INDIA,NR,DL,2024,0.608261414,
RURAL,Q2,INDIA,ER,BR,2024,0.811587301,
RURAL,Q2,INDIA,NR,DL,2024,0.338086202,
RURAL,Q3,INDIA,ER,BR,2024,0.835000589,
RURAL,Q3,INDIA,NR,DL,2024,0.271330527,
RURAL,Q4,INDIA,ER,BR,2024,0.856855155,
RURAL,Q4,INDIA,NR,DL,2024,0.175844144,
RURAL,Q5,INDIA,ER,BR,2024,0.883630724,
RURAL,Q5,INDIA,NR,DL,2024,0.164173251,
URBAN,Q1,INDIA,ER,BR,2024,0.871892342,
URBAN,Q1,INDIA,NR,DL,2024,0.409054566,
URBAN,Q2,INDIA,ER,BR,2024,0.890668383,
URBAN,Q2,INDIA,NR,DL,2024,0.341436393,
URBAN,Q3,INDIA,ER,BR,2024,0.888280065,
URBAN,Q3,INDIA,NR,DL,2024,0.21896751,
URBAN,Q4,INDIA,ER,BR,2024,0.872675592,
URBAN,Q4,INDIA,NR,DL,2024,0.14532979,
URBAN,Q5,INDIA,ER,BR,2024,0.79430414,
URBAN,Q5,INDIA,NR,DL,2024,0.055243869,
RURAL,Q1,INDIA,ER,BR,2025,0.765126067,
RURAL,Q1,INDIA,NR,DL,2025,0.588462342,
RURAL,Q2,INDIA,ER,BR,2025,0.816696088,
RURAL,Q2,INDIA,NR,DL,2025,0.312778994,
RURAL,Q3,INDIA,ER,BR,2025,0.839026919,
RURAL,Q3,INDIA,NR,DL,2025,0.249046316,
RURAL,Q4,INDIA,ER,BR,2025,0.859855945,
RURAL,Q4,INDIA,NR,DL,2025,0.159614582,
RURAL,Q5,INDIA,ER,BR,2025,0.884244172,
RURAL,Q5,INDIA,NR,DL,2025,0.14991071,
URBAN,Q1,INDIA,ER,BR,2025,0.874091998,
URBAN,Q1,INDIA,NR,DL,2025,0.388512619,
URBAN,Q2,INDIA,ER,BR,2025,0.890981448,
URBAN,Q2,INDIA,NR,DL,2025,0.329618394,
URBAN,Q3,INDIA,ER,BR,2025,0.887298055,
URBAN,Q3,INDIA,NR,DL,2025,0.208153085,
URBAN,Q4,INDIA,ER,BR,2025,0.870227455,
URBAN,Q4,INDIA,NR,DL,2025,0.137436103,
URBAN,Q5,INDIA,ER,BR,2025,0.788397755,
URBAN,Q5,INDIA,NR,DL,2025,0.051554947,
RURAL,Q1,INDIA,ER,BR,2026,0.771239977,
RURAL,Q1,INDIA,NR,DL,2026,0.568441638,
RURAL,Q2,INDIA,ER,BR,2026,0.821547096,
RURAL,Q2,INDIA,NR,DL,2026,0.288756222,
RURAL,Q3,INDIA,ER,BR,2026,0.842826261,
RURAL,Q3,INDIA,NR,DL,2026,0.228217638,
RURAL,Q4,INDIA,ER,BR,2026,0.86264527,
RURAL,Q4,INDIA,NR,DL,2026,0.144767936,
RURAL,Q5,INDIA,ER,BR,2026,0.884603756,
RURAL,Q5,INDIA,NR,DL,2026,0.13681681,
URBAN,Q1,INDIA,ER,BR,2026,0.876129198,
URBAN,Q1,INDIA,NR,DL,2026,0.368541079,
URBAN,Q2,INDIA,ER,BR,2026,0.891157287,
URBAN,Q2,INDIA,NR,DL,2026,0.318130499,
URBAN,Q3,INDIA,ER,BR,2026,0.886187952,
URBAN,Q3,INDIA,NR,DL,2026,0.197846231,
URBAN,Q4,INDIA,ER,BR,2026,0.867656421,
URBAN,Q4,INDIA,NR,DL,2026,0.129985539,
URBAN,Q5,INDIA,ER,BR,2026,0.782392399,
URBAN,Q5,INDIA,NR,DL,2026,0.048136357,
RURAL,Q1,INDIA,ER,BR,2027,0.777087537,
RURAL,Q1,INDIA,NR,DL,2027,0.548342707,
RURAL,Q2,INDIA,ER,BR,2027,0.826132208,
RURAL,Q2,INDIA,NR,DL,2027,0.266135694,
RURAL,Q3,INDIA,ER,BR,2027,0.846393756,
RURAL,Q3,INDIA,NR,DL,2027,0.208886399,
RURAL,Q4,INDIA,ER,BR,2027,0.865221801,
RURAL,Q4,INDIA,NR,DL,2027,0.131258826,
RURAL,Q5,INDIA,ER,BR,2027,0.884718662,
RURAL,Q5,INDIA,NR,DL,2027,0.124852801,
URBAN,Q1,INDIA,ER,BR,2027,0.878003364,
URBAN,Q1,INDIA,NR,DL,2027,0.349244518,
URBAN,Q2,INDIA,ER,BR,2027,0.891201153,
URBAN,Q2,INDIA,NR,DL,2027,0.307006952,
URBAN,Q3,INDIA,ER,BR,2027,0.884959378,
URBAN,Q3,INDIA,NR,DL,2027,0.188059692,
URBAN,Q4,INDIA,ER,BR,2027,0.864977693,
URBAN,Q4,INDIA,NR,DL,2027,0.12297595,
URBAN,Q5,INDIA,ER,BR,2027,0.776318713,
URBAN,Q5,INDIA,NR,DL,2027,0.044976284,
RURAL,Q1,INDIA,ER,BR,2028,0.782766614,
RURAL,Q1,INDIA,NR,DL,2028,0.528009974,
RURAL,Q2,INDIA,ER,BR,2028,0.830530785,
RURAL,Q2,INDIA,NR,DL,2028,0.244692098,
RURAL,Q3,INDIA,ER,BR,2028,0.849792194,
RURAL,Q3,INDIA,NR,DL,2028,0.190807285,
RURAL,Q4,INDIA,ER,BR,2028,0.867632315,
RURAL,Q4,INDIA,NR,DL,2028,0.118853161,
RURAL,Q5,INDIA,ER,BR,2028,0.884596539,
RURAL,Q5,INDIA,NR,DL,2028,0.113813815,
URBAN,Q1,INDIA,ER,BR,2028,0.87974882,
URBAN,Q1,INDIA,NR,DL,2028,0.330439906,
URBAN,Q2,INDIA,ER,BR,2028,0.891117133,
URBAN,Q2,INDIA,NR,DL,2028,0.296117927,
URBAN,Q3,INDIA,ER,BR,2028,0.88359563,
URBAN,Q3,INDIA,NR,DL,2028,0.178664653,
URBAN,Q4,INDIA,ER,BR,2028,0.862151415,
URBAN,Q4,INDIA,NR,DL,2028,0.116305579,
URBAN,Q5,INDIA,ER,BR,2028,0.770085118,
URBAN,Q5,INDIA,NR,DL,2028,0.042019998,
RURAL,Q1,INDIA,ER,BR,2029,0.788277585,
RURAL,Q1,INDIA,NR,DL,2029,0.507523603,
RURAL,Q2,INDIA,ER,BR,2029,0.834744398,
RURAL,Q2,INDIA,NR,DL,2029,0.22446519,
RURAL,Q3,INDIA,ER,BR,2029,0.853023168,
RURAL,Q3,INDIA,NR,DL,2029,0.173968952,
RURAL,Q4,INDIA,ER,BR,2029,0.869878271,
RURAL,Q4,INDIA,NR,DL,2029,0.107492111,
RURAL,Q5,INDIA,ER,BR,2029,0.884237317,
RURAL,Q5,INDIA,NR,DL,2029,0.103651213,
URBAN,Q1,INDIA,ER,BR,2029,0.881366673,
URBAN,Q1,INDIA,NR,DL,2029,0.312175257,
URBAN,Q2,INDIA,ER,BR,2029,0.890905455,
URBAN,Q2,INDIA,NR,DL,2029,0.285470823,
URBAN,Q3,INDIA,ER,BR,2029,0.882096403,
URBAN,Q3,INDIA,NR,DL,2029,0.169655844,
URBAN,Q4,INDIA,ER,BR,2029,0.859177136,
URBAN,Q4,INDIA,NR,DL,2029,0.109962996,
URBAN,Q5,INDIA,ER,BR,2029,0.76369368,
URBAN,Q5,INDIA,NR,DL,2029,0.039255226,
RURAL,Q1,INDIA,ER,BR,2030,0.79362098,
RURAL,Q1,INDIA,NR,DL,2030,0.486964575,
RURAL,Q2,INDIA,ER,BR,2030,0.838774676,
RURAL,Q2,INDIA,NR,DL,2030,0.205474667,
RURAL,Q3,INDIA,ER,BR,2030,0.856088266,
RURAL,Q3,INDIA,NR,DL,2030,0.158346043,
RURAL,Q4,INDIA,ER,BR,2030,0.871961079,
RURAL,Q4,INDIA,NR,DL,2030,0.09711363,
RURAL,Q5,INDIA,ER,BR,2030,0.883640753,
RURAL,Q5,INDIA,NR,DL,2030,0.094314565,
URBAN,Q1,INDIA,ER,BR,2030,0.882857984,
URBAN,Q1,INDIA,NR,DL,2030,0.29449157,
URBAN,Q2,INDIA,ER,BR,2030,0.890566294,
URBAN,Q2,INDIA,NR,DL,2030,0.275071979,
URBAN,Q3,INDIA,ER,BR,2030,0.880461369,
URBAN,Q3,INDIA,NR,DL,2030,0.161026859,
URBAN,Q4,INDIA,ER,BR,2030,0.856054444,
URBAN,Q4,INDIA,NR,DL,2030,0.103936544,
URBAN,Q5,INDIA,ER,BR,2030,0.757146708,
URBAN,Q5,INDIA,NR,DL,2030,0.036670297,
RURAL,Q1,INDIA,ER,BR,2031,0.798797479,
RURAL,Q1,INDIA,NR,DL,2031,0.466413588,
RURAL,Q2,INDIA,ER,BR,2031,0.842623297,
RURAL,Q2,INDIA,NR,DL,2031,0.187722217,
RURAL,Q3,INDIA,ER,BR,2031,0.858989068,
RURAL,Q3,INDIA,NR,DL,2031,0.143901696,
RURAL,Q4,INDIA,ER,BR,2031,0.873882096,
RURAL,Q4,INDIA,NR,DL,2031,0.087654075,
RURAL,Q5,INDIA,ER,BR,2031,0.882806441,
RURAL,Q5,INDIA,NR,DL,2031,0.085752685,
URBAN,Q1,INDIA,ER,BR,2031,0.884223763,
URBAN,Q1,INDIA,NR,DL,2031,0.277422768,
URBAN,Q2,INDIA,ER,BR,2031,0.890099775,
URBAN,Q2,INDIA,NR,DL,2031,0.264926697,
URBAN,Q3,INDIA,ER,BR,2031,0.878690178,
URBAN,Q3,INDIA,NR,DL,2031,0.152770296,
URBAN,Q4,INDIA,ER,BR,2031,0.852782977,
URBAN,Q4,INDIA,NR,DL,2031,0.09821444,
URBAN,Q5,INDIA,ER,BR,2031,0.750446759,
URBAN,Q5,INDIA,NR,DL,2031,0.034254131,
RURAL,Q1,INDIA,SR,KA,2021,0.694921492,
RURAL,Q1,INDIA,NR,RJ,2021,0.673199174,
RURAL,Q2,INDIA,SR,KA,2021,0.752656474,
RURAL,Q2,INDIA,NR,RJ,2021,0.651639134,
RURAL,Q3,INDIA,SR,KA,2021,0.797220191,
RURAL,Q3,INDIA,NR,RJ,2021,0.623849334,
RURAL,Q4,INDIA,SR,KA,2021,0.830618332,
RURAL,Q4,INDIA,NR,RJ,2021,0.575763406,
RURAL,Q5,INDIA,SR,KA,2021,0.877410296,
RURAL,Q5,INDIA,NR,RJ,2021,0.459178072,
URBAN,Q1,INDIA,SR,KA,2021,0.84579384,
URBAN,Q1,INDIA,NR,RJ,2021,0.562296147,
URBAN,Q2,INDIA,SR,KA,2021,0.878639766,
URBAN,Q2,INDIA,NR,RJ,2021,0.434132046,
URBAN,Q3,INDIA,SR,KA,2021,0.880936137,
URBAN,Q3,INDIA,NR,RJ,2021,0.367562775,
URBAN,Q4,INDIA,SR,KA,2021,0.845483137,
URBAN,Q4,INDIA,NR,RJ,2021,0.263270282,
URBAN,Q5,INDIA,SR,KA,2021,0.587438902,
URBAN,Q5,INDIA,NR,RJ,2021,0.118282123,
RURAL,Q1,INDIA,SR,KA,2022,0.721297076,
RURAL,Q1,INDIA,NR,RJ,2022,0.67338276,
RURAL,Q2,INDIA,SR,KA,2022,0.774475487,
RURAL,Q2,INDIA,NR,RJ,2022,0.64239782,
RURAL,Q3,INDIA,SR,KA,2022,0.815477427,
RURAL,Q3,INDIA,NR,RJ,2022,0.610694534,
RURAL,Q4,INDIA,SR,KA,2022,0.844480411,
RURAL,Q4,INDIA,NR,RJ,2022,0.557754913,
RURAL,Q5,INDIA,SR,KA,2022,0.87666244,
RURAL,Q5,INDIA,NR,RJ,2022,0.437280952,
URBAN,Q1,INDIA,SR,KA,2022,0.855714671,
URBAN,Q1,INDIA,NR,RJ,2022,0.543433838,
URBAN,Q2,INDIA,SR,KA,2022,0.881848303,
URBAN,Q2,INDIA,NR,RJ,2022,0.409807638,
URBAN,Q3,INDIA,SR,KA,2022,0.876505164,
URBAN,Q3,INDIA,NR,RJ,2022,0.346740129,
URBAN,Q4,INDIA,SR,KA,2022,0.831005188,
URBAN,Q4,INDIA,NR,RJ,2022,0.245285223,
URBAN,Q5,INDIA,SR,KA,2022,0.536320545,
URBAN,Q5,INDIA,NR,RJ,2022,0.107520674,
RURAL,Q1,INDIA,SR,KA,2023,0.740381798,
RURAL,Q1,INDIA,NR,RJ,2023,0.672796145,
RURAL,Q2,INDIA,SR,KA,2023,0.789917825,
RURAL,Q2,INDIA,NR,RJ,2023,0.634842153,
RURAL,Q3,INDIA,SR,KA,2023,0.827970538,
RURAL,Q3,INDIA,NR,RJ,2023,0.600459407,
RURAL,Q4,INDIA,SR,KA,2023,0.853532669,
RURAL,Q4,INDIA,NR,RJ,2023,0.544203474,
RURAL,Q5,INDIA,SR,KA,2023,0.873926905,
RURAL,Q5,INDIA,NR,RJ,2023,0.421520725,
URBAN,Q1,INDIA,SR,KA,2023,0.862351695,
URBAN,Q1,INDIA,NR,RJ,2023,0.529448083,
URBAN,Q2,INDIA,SR,KA,2023,0.883439763,
URBAN,Q2,INDIA,NR,RJ,2023,0.392452146,
URBAN,Q3,INDIA,SR,KA,2023,0.87180238,
URBAN,Q3,INDIA,NR,RJ,2023,0.332114186,
URBAN,Q4,INDIA,SR,KA,2023,0.818118409,
URBAN,Q4,INDIA,NR,RJ,2023,0.232920734,
URBAN,Q5,INDIA,SR,KA,2023,0.49581093,
URBAN,Q5,INDIA,NR,RJ,2023,0.100360659,
RURAL,Q1,INDIA,SR,KA,2024,0.758033639,
RURAL,Q1,INDIA,NR,RJ,2024,0.671638496,
RURAL,Q2,INDIA,SR,KA,2024,0.80391216,
RURAL,Q2,INDIA,NR,RJ,2024,0.626686091,
RURAL,Q3,INDIA,SR,KA,2024,0.838900451,
RURAL,Q3,INDIA,NR,RJ,2024,0.589783916,
RURAL,Q4,INDIA,SR,KA,2024,0.861038229,
RURAL,Q4,INDIA,NR,RJ,2024,0.530424752,
RURAL,Q5,INDIA,SR,KA,2024,0.869334506,
RURAL,Q5,INDIA,NR,RJ,2024,0.40604062,
URBAN,Q1,INDIA,SR,KA,2024,0.868034284,
