ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
URBAN,Q5,INDIA,ER,JH,2029,0.286259567
RURAL,Q1,INDIA,ER,JH,2030,0.008852727
RURAL,Q2,INDIA,ER,JH,2030,0.012141036
RURAL,Q3,INDIA,ER,JH,2030,0.015109856
RURAL,Q4,INDIA,ER,JH,2030,0.020071597
RURAL,Q5,INDIA,ER,JH,2030,0.042404848
URBAN,Q1,INDIA,ER,JH,2030,0.050192221
URBAN,Q2,INDIA,ER,JH,2030,0.088342891
URBAN,Q3,INDIA,ER,JH,2030,0.128851875
URBAN,Q4,INDIA,ER,JH,2030,0.185941342
URBAN,Q5,INDIA,ER,JH,2030,0.307328703
RURAL,Q1,INDIA,ER,JH,2031,0.011399935
RURAL,Q2,INDIA,ER,JH,2031,0.015596498
RURAL,Q3,INDIA,ER,JH,2031,0.019320186
RURAL,Q4,INDIA,ER,JH,2031,0.025640846
RURAL,Q5,INDIA,ER,JH,2031,0.054386104
URBAN,Q1,INDIA,ER,JH,2031,0.055741301
URBAN,Q2,INDIA,ER,JH,2031,0.097486825
URBAN,Q3,INDIA,ER,JH,2031,0.141026795
URBAN,Q4,INDIA,ER,JH,2031,0.202183871
URBAN,Q5,INDIA,ER,JH,2031,0.329606209
RURAL,Q1,INDIA,ER,OD,2021,0.001694743
RURAL,Q2,INDIA,ER,OD,2021,0.002441698
RURAL,Q3,INDIA,ER,OD,2021,0.003161535
RURAL,Q4,INDIA,ER,OD,2021,0.004182307
RURAL,Q5,INDIA,ER,OD,2021,0.00725416
URBAN,Q1,INDIA,ER,OD,2021,0.044841292
URBAN,Q2,INDIA,ER,OD,2021,0.071201225
URBAN,Q3,INDIA,ER,OD,2021,0.099973614
URBAN,Q4,INDIA,ER,OD,2021,0.141817901
URBAN,Q5,INDIA,ER,OD,2021,0.23899184
RURAL,Q1,INDIA,ER,OD,2022,0.002442581
RURAL,Q2,INDIA,ER,OD,2022,0.003462636
RURAL,Q3,INDIA,ER,OD,2022,0.004420037
RURAL,Q4,INDIA,ER,OD,2022,0.005806885
RURAL,Q5,INDIA,ER,OD,2022,0.009855582
URBAN,Q1,INDIA,ER,OD,2022,0.054847747
URBAN,Q2,INDIA,ER,OD,2022,0.085324797
URBAN,Q3,INDIA,ER,OD,2022,0.116367357
URBAN,Q4,INDIA,ER,OD,2022,0.162586206
URBAN,Q5,INDIA,ER,OD,2022,0.267919218
RURAL,Q1,INDIA,ER,OD,2023,0.003431214
RURAL,Q2,INDIA,ER,OD,2023,0.00479851
RURAL,Q3,INDIA,ER,OD,2023,0.006052922
RURAL,Q4,INDIA,ER,OD,2023,0.00790557
RURAL,Q5,INDIA,ER,OD,2023,0.013176052
URBAN,Q1,INDIA,ER,OD,2023,0.065334563
URBAN,Q2,INDIA,ER,OD,2023,0.099863854
URBAN,Q3,INDIA,ER,OD,2023,0.132990044
URBAN,Q4,INDIA,ER,OD,2023,0.183415772
URBAN,Q5,INDIA,ER,OD,2023,0.296275665
RURAL,Q1,INDIA,ER,OD,2024,0.004723325
RURAL,Q2,INDIA,ER,OD,2024,0.006530201
RURAL,Q3,INDIA,ER,OD,2024,0.008155541
RURAL,Q4,INDIA,ER,OD,2024,0.010598529
RURAL,Q5,INDIA,ER,OD,2024,0.017396496
URBAN,Q1,INDIA,ER,OD,2024,0.076242936
URBAN,Q2,INDIA,ER,OD,2024,0.114785042
URBAN,Q3,INDIA,ER,OD,2024,0.149891436
URBAN,Q4,INDIA,ER,OD,2024,0.204449256
URBAN,Q5,INDIA,ER,OD,2024,0.324547387
RURAL,Q1,INDIA,ER,OD,2025,0.006486073
RURAL,Q2,INDIA,ER,OD,2025,0.008866592
RURAL,Q3,INDIA,ER,OD,2025,0.010965669
RURAL,Q4,INDIA,ER,OD,2025,0.014179426
RURAL,Q5,INDIA,ER,OD,2025,0.022926736
URBAN,Q1,INDIA,ER,OD,2025,0.088648998
URBAN,Q2,INDIA,ER,OD,2025,0.131453504
URBAN,Q3,INDIA,ER,OD,2025,0.168450992
URBAN,Q4,INDIA,ER,OD,2025,0.227244345
URBAN,Q5,INDIA,ER,OD,2025,0.354422774
RURAL,Q1,INDIA,ER,OD,2026,0.008891753
RURAL,Q2,INDIA,ER,OD,2026,0.012019806
RURAL,Q3,INDIA,ER,OD,2026,0.014722488
RURAL,Q4,INDIA,ER,OD,2026,0.018941955
RURAL,Q5,INDIA,ER,OD,2026,0.030173875
URBAN,Q1,INDIA,ER,OD,2026,0.102770074
URBAN,Q2,INDIA,ER,OD,2026,0.150084562
URBAN,Q3,INDIA,ER,OD,2026,0.188854214
URBAN,Q4,INDIA,ER,OD,2026,0.251974873
URBAN,Q5,INDIA,ER,OD,2026,0.386043742
RURAL,Q1,INDIA,ER,OD,2027,0.012165521
RURAL,Q2,INDIA,ER,OD,2027,0.016264141
RURAL,Q3,INDIA,ER,OD,2027,0.019732773
RURAL,Q4,INDIA,ER,OD,2027,0.025260879
RURAL,Q5,INDIA,ER,OD,2027,0.039651242
URBAN,Q1,INDIA,ER,OD,2027,0.118753917
URBAN,Q2,INDIA,ER,OD,2027,0.170799131
URBAN,Q3,INDIA,ER,OD,2027,0.211194804
URBAN,Q4,INDIA,ER,OD,2027,0.278713503
URBAN,Q5,INDIA,ER,OD,2027,0.419461755
RURAL,Q1,INDIA,ER,OD,2028,0.016631737
RURAL,Q2,INDIA,ER,OD,2028,0.021989918
RURAL,Q3,INDIA,ER,OD,2028,0.026428412
RURAL,Q4,INDIA,ER,OD,2028,0.033660197
RURAL,Q5,INDIA,ER,OD,2028,0.052062749
URBAN,Q1,INDIA,ER,OD,2028,0.136920295
URBAN,Q2,INDIA,ER,OD,2028,0.193911803
URBAN,Q3,INDIA,ER,OD,2028,0.235745787
URBAN,Q4,INDIA,ER,OD,2028,0.307716208
URBAN,Q5,INDIA,ER,OD,2028,0.4548808
RURAL,Q1,INDIA,ER,OD,2029,0.022718893
RURAL,Q2,INDIA,ER,OD,2029,0.02970682
RURAL,Q3,INDIA,ER,OD,2029,0.035368341
RURAL,Q4,INDIA,ER,OD,2029,0.044814034
RURAL,Q5,INDIA,ER,OD,2029,0.06830173
URBAN,Q1,INDIA,ER,OD,2029,0.157500404
URBAN,Q2,INDIA,ER,OD,2029,0.219617593
URBAN,Q3,INDIA,ER,OD,2029,0.262665765
URBAN,Q4,INDIA,ER,OD,2029,0.339114101
URBAN,Q5,INDIA,ER,OD,2029,0.492396559
RURAL,Q1,INDIA,ER,OD,2030,0.031006804
RURAL,Q2,INDIA,ER,OD,2030,0.040096754
RURAL,Q3,INDIA,ER,OD,2030,0.047293679
RURAL,Q4,INDIA,ER,OD,2030,0.059610799
RURAL,Q5,INDIA,ER,OD,2030,0.089528332
URBAN,Q1,INDIA,ER,OD,2030,0.18073691
URBAN,Q2,INDIA,ER,OD,2030,0.248115415
URBAN,Q3,INDIA,ER,OD,2030,0.292118547
URBAN,Q4,INDIA,ER,OD,2030,0.373042631
URBAN,Q5,INDIA,ER,OD,2030,0.532114609
RURAL,Q1,INDIA,ER,OD,2031,0.04227888
RURAL,Q2,INDIA,ER,OD,2031,0.054070737
RURAL,Q3,INDIA,ER,OD,2031,0.063185869
RURAL,Q4,INDIA,ER,OD,2031,0.079219747
RURAL,Q5,INDIA,ER,OD,2031,0.117247487
URBAN,Q1,INDIA,ER,OD,2031,0.206882349
URBAN,Q2,INDIA,ER,OD,2031,0.279607001
URBAN,Q3,INDIA,ER,OD,2031,0.324273106
