ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration,
RURAL,Q5,INDIA,ER,WB,2023,0.899253386,
RURAL,Q5,INDIA,NR,HR,2023,0.274892961,
URBAN,Q1,INDIA,ER,WB,2023,0.896018348,
URBAN,Q1,INDIA,NR,HR,2023,0.353784004,
URBAN,Q2,INDIA,ER,WB,2023,0.909081129,
URBAN,Q2,INDIA,NR,HR,2023,0.206845408,
URBAN,Q3,INDIA,ER,WB,2023,0.897816505,
URBAN,Q3,INDIA,NR,HR,2023,0.149117388,
URBAN,Q4,INDIA,ER,WB,2023,0.867183347,
URBAN,Q4,INDIA,NR,HR,2023,0.086008389,
URBAN,Q5,INDIA,ER,WB,2023,0.692967439,
URBAN,Q5,INDIA,NR,HR,2023,0.022906427,
RURAL,Q1,INDIA,ER,WB,2024,0.765860376,
RURAL,Q1,INDIA,NR,HR,2024,0.624230162,
RURAL,Q2,INDIA,ER,WB,2024,0.817270308,
RURAL,Q2,INDIA,NR,HR,2024,0.47653908,
RURAL,Q3,INDIA,ER,WB,2024,0.844178344,
RURAL,Q3,INDIA,NR,HR,2024,0.41464056,
RURAL,Q4,INDIA,ER,WB,2024,0.870218177,
RURAL,Q4,INDIA,NR,HR,2024,0.325495546,
RURAL,Q5,INDIA,ER,WB,2024,0.900610778,
RURAL,Q5,INDIA,NR,HR,2024,0.262943327,
URBAN,Q1,INDIA,ER,WB,2024,0.898594787,
URBAN,Q1,INDIA,NR,HR,2024,0.329880571,
URBAN,Q2,INDIA,ER,WB,2024,0.908651978,
URBAN,Q2,INDIA,NR,HR,2024,0.188757889,
URBAN,Q3,INDIA,ER,WB,2024,0.894985064,
URBAN,Q3,INDIA,NR,HR,2024,0.136534694,
URBAN,Q4,INDIA,ER,WB,2024,0.861538671,
URBAN,Q4,INDIA,NR,HR,2024,0.077432412,
URBAN,Q5,INDIA,ER,WB,2024,0.676806094,
URBAN,Q5,INDIA,NR,HR,2024,0.020078929,
RURAL,Q1,INDIA,ER,WB,2025,0.774776699,
RURAL,Q1,INDIA,NR,HR,2025,0.602913796,
RURAL,Q2,INDIA,ER,WB,2025,0.82405223,
RURAL,Q2,INDIA,NR,HR,2025,0.451947597,
RURAL,Q3,INDIA,ER,WB,2025,0.8493834,
RURAL,Q3,INDIA,NR,HR,2025,0.393313546,
RURAL,Q4,INDIA,ER,WB,2025,0.874051756,
RURAL,Q4,INDIA,NR,HR,2025,0.30583187,
RURAL,Q5,INDIA,ER,WB,2025,0.901696504,
RURAL,Q5,INDIA,NR,HR,2025,0.25152018,
URBAN,Q1,INDIA,ER,WB,2025,0.900828509,
URBAN,Q1,INDIA,NR,HR,2025,0.30716878,
URBAN,Q2,INDIA,ER,WB,2025,0.907932553,
URBAN,Q2,INDIA,NR,HR,2025,0.172170033,
URBAN,Q3,INDIA,ER,WB,2025,0.89191233,
URBAN,Q3,INDIA,NR,HR,2025,0.125042112,
URBAN,Q4,INDIA,ER,WB,2025,0.855669698,
URBAN,Q4,INDIA,NR,HR,2025,0.069768499,
URBAN,Q5,INDIA,ER,WB,2025,0.660613923,
URBAN,Q5,INDIA,NR,HR,2025,0.017632537,
RURAL,Q1,INDIA,ER,WB,2026,0.783239128,
RURAL,Q1,INDIA,NR,HR,2026,0.581227489,
RURAL,Q2,INDIA,ER,WB,2026,0.830431482,
RURAL,Q2,INDIA,NR,HR,2026,0.427750257,
RURAL,Q3,INDIA,ER,WB,2026,0.854254692,
RURAL,Q3,INDIA,NR,HR,2026,0.372552328,
RURAL,Q4,INDIA,ER,WB,2026,0.877585641,
RURAL,Q4,INDIA,NR,HR,2026,0.287017174,
RURAL,Q5,INDIA,ER,WB,2026,0.902539229,
RURAL,Q5,INDIA,NR,HR,2026,0.240537693,
URBAN,Q1,INDIA,ER,WB,2026,0.902765846,
URBAN,Q1,INDIA,NR,HR,2026,0.285543433,
URBAN,Q2,INDIA,ER,WB,2026,0.906931356,
URBAN,Q2,INDIA,NR,HR,2026,0.156900419,
URBAN,Q3,INDIA,ER,WB,2026,0.88857758,
URBAN,Q3,INDIA,NR,HR,2026,0.114489631,
URBAN,Q4,INDIA,ER,WB,2026,0.849526489,
URBAN,Q4,INDIA,NR,HR,2026,0.062877284,
URBAN,Q5,INDIA,ER,WB,2026,0.644264754,
URBAN,Q5,INDIA,NR,HR,2026,0.015499634,
RURAL,Q1,INDIA,ER,WB,2027,0.791227162,
RURAL,Q1,INDIA,NR,HR,2027,0.559338409,
RURAL,Q2,INDIA,ER,WB,2027,0.83639869,
RURAL,Q2,INDIA,NR,HR,2027,0.404124946,
RURAL,Q3,INDIA,ER,WB,2027,0.858787289,
RURAL,Q3,INDIA,NR,HR,2027,0.352469589,
RURAL,Q4,INDIA,ER,WB,2027,0.880820005,
RURAL,Q4,INDIA,NR,HR,2027,0.269118536,
RURAL,Q5,INDIA,ER,WB,2027,0.903147896,
RURAL,Q5,INDIA,NR,HR,2027,0.230017322,
URBAN,Q1,INDIA,ER,WB,2027,0.904414393,
URBAN,Q1,INDIA,NR,HR,2027,0.265092701,
URBAN,Q2,INDIA,ER,WB,2027,0.905665913,
URBAN,Q2,INDIA,NR,HR,2027,0.142917739,
URBAN,Q3,INDIA,ER,WB,2027,0.885007451,
URBAN,Q3,INDIA,NR,HR,2027,0.104838044,
URBAN,Q4,INDIA,ER,WB,2027,0.843151537,
URBAN,Q4,INDIA,NR,HR,2027,0.056699798,
URBAN,Q5,INDIA,ER,WB,2027,0.627887624,
URBAN,Q5,INDIA,NR,HR,2027,0.013643232,
RURAL,Q1,INDIA,ER,WB,2028,0.798906431,
RURAL,Q1,INDIA,NR,HR,2028,0.537112714,
RURAL,Q2,INDIA,ER,WB,2028,0.842082093,
RURAL,Q2,INDIA,NR,HR,2028,0.380919217,
RURAL,Q3,INDIA,ER,WB,2028,0.863080247,
RURAL,Q3,INDIA,NR,HR,2028,0.332898745,
RURAL,Q4,INDIA,ER,WB,2028,0.883827984,
RURAL,Q4,INDIA,NR,HR,2028,0.251956006,
RURAL,Q5,INDIA,ER,WB,2028,0.903541721,
RURAL,Q5,INDIA,NR,HR,2028,0.219837675,
URBAN,Q1,INDIA,ER,WB,2028,0.905816063,
URBAN,Q1,INDIA,NR,HR,2028,0.245619258,
URBAN,Q2,INDIA,ER,WB,2028,0.904118045,
URBAN,Q2,INDIA,NR,HR,2028,0.13000656,
URBAN,Q3,INDIA,ER,WB,2028,0.881137836,
URBAN,Q3,INDIA,NR,HR,2028,0.095925499,
URBAN,Q4,INDIA,ER,WB,2028,0.836429038,
URBAN,Q4,INDIA,NR,HR,2028,0.051105054,
URBAN,Q5,INDIA,ER,WB,2028,0.611214811,
URBAN,Q5,INDIA,NR,HR,2028,0.012009133,
RURAL,Q1,INDIA,ER,WB,2029,0.806279006,
RURAL,Q1,INDIA,NR,HR,2029,0.51465472,
RURAL,Q2,INDIA,ER,WB,2029,0.847485772,
RURAL,Q2,INDIA,NR,HR,2029,0.35823665,
RURAL,Q3,INDIA,ER,WB,2029,0.867137317,
RURAL,Q3,INDIA,NR,HR,2029,0.313895236,
RURAL,Q4,INDIA,ER,WB,2029,0.88661292,
RURAL,Q4,INDIA,NR,HR,2029,0.235550924,
RURAL,Q5,INDIA,ER,WB,2029,0.90372151,
RURAL,Q5,INDIA,NR,HR,2029,0.209999454,
URBAN,Q1,INDIA,ER,WB,2029,0.906973118,
URBAN,Q1,INDIA,NR,HR,2029,0.227151891,
URBAN,Q2,INDIA,ER,WB,2029,0.90228558,
URBAN,Q2,INDIA,NR,HR,2029,0.118117846,
URBAN,Q3,INDIA,ER,WB,2029,0.876965271,
URBAN,Q3,INDIA,NR,HR,2029,0.087709161,
URBAN,Q4,INDIA,ER,WB,2029,0.829357377,
URBAN,Q4,INDIA,NR,HR,2029,0.046043609,
URBAN,Q5,INDIA,ER,WB,2029,0.594287454,
URBAN,Q5,INDIA,NR,HR,2029,0.010571032,
RURAL,Q1,INDIA,ER,WB,2030,0.813347456,
RURAL,Q1,INDIA,NR,HR,2030,0.492070822,
RURAL,Q2,INDIA,ER,WB,2030,0.852613938,
RURAL,Q2,INDIA,NR,HR,2030,0.336169983,
RURAL,Q3,INDIA,ER,WB,2030,0.870962224,
RURAL,Q3,INDIA,NR,HR,2030,0.295506456,
RURAL,Q4,INDIA,ER,WB,2030,0.889178009,
RURAL,Q4,INDIA,NR,HR,2030,0.219916548,
RURAL,Q5,INDIA,ER,WB,2030,0.903687836,
RURAL,Q5,INDIA,NR,HR,2030,0.200502086,
URBAN,Q1,INDIA,ER,WB,2030,0.907887481,
URBAN,Q1,INDIA,NR,HR,2030,0.209705779,
URBAN,Q2,INDIA,ER,WB,2030,0.900166049,
URBAN,Q2,INDIA,NR,HR,2030,0.107198345,
URBAN,Q3,INDIA,ER,WB,2030,0.872486352,
URBAN,Q3,INDIA,NR,HR,2030,0.080146188,
URBAN,Q4,INDIA,ER,WB,2030,0.821935599,
URBAN,Q4,INDIA,NR,HR,2030,0.041469053,
URBAN,Q5,INDIA,ER,WB,2030,0.577148655,
URBAN,Q5,INDIA,NR,HR,2030,0.009305631,
RURAL,Q1,INDIA,ER,WB,2031,0.82011479,
RURAL,Q1,INDIA,NR,HR,2031,0.469467762,
RURAL,Q2,INDIA,ER,WB,2031,0.857470888,
RURAL,Q2,INDIA,NR,HR,2031,0.314800076,
RURAL,Q3,INDIA,ER,WB,2031,0.874558641,
RURAL,Q3,INDIA,NR,HR,2031,0.277771644,
RURAL,Q4,INDIA,ER,WB,2031,0.891526289,
RURAL,Q4,INDIA,NR,HR,2031,0.205058659,
RURAL,Q5,INDIA,ER,WB,2031,0.903441054,
RURAL,Q5,INDIA,NR,HR,2031,0.191343821,
URBAN,Q1,INDIA,ER,WB,2031,0.908560742,
URBAN,Q1,INDIA,NR,HR,2031,0.193283741,
URBAN,Q2,INDIA,ER,WB,2031,0.897756718,
URBAN,Q2,INDIA,NR,HR,2031,0.097192147,
URBAN,Q3,INDIA,ER,WB,2031,0.867697792,
URBAN,Q3,INDIA,NR,HR,2031,0.073194264,
URBAN,Q4,INDIA,ER,WB,2031,0.814163487,
URBAN,Q4,INDIA,NR,HR,2031,0.037338075,
URBAN,Q5,INDIA,ER,WB,2031,0.559843089,
URBAN,Q5,INDIA,NR,HR,2031,0.008192319,
RURAL,Q1,INDIA,ER,BR,2021,0.737017561,
RURAL,Q1,INDIA,NR,DL,2021,0.669884302,
RURAL,Q2,INDIA,ER,BR,2021,0.793469684,
RURAL,Q2,INDIA,NR,DL,2021,0.428415299,
RURAL,Q3,INDIA,ER,BR,2021,0.820032599,
RURAL,Q3,INDIA,NR,DL,2021,0.355947678,
RURAL,Q4,INDIA,ER,BR,2021,0.845375106,
RURAL,Q4,INDIA,NR,DL,2021,0.240957145,
RURAL,Q5,INDIA,ER,BR,2021,0.879702007,
RURAL,Q5,INDIA,NR,DL,2021,0.221138464,
URBAN,Q1,INDIA,ER,BR,2021,0.863829358,
URBAN,Q1,INDIA,NR,DL,2021,0.47877597,
URBAN,Q2,INDIA,ER,BR,2021,0.888686917,
URBAN,Q2,INDIA,NR,DL,2021,0.382458368,
URBAN,Q3,INDIA,ER,BR,2021,0.890547712,
URBAN,Q3,INDIA,NR,DL,2021,0.259038944,
URBAN,Q4,INDIA,ER,BR,2021,0.87981078,
URBAN,Q4,INDIA,NR,DL,2021,0.175274991,
URBAN,Q5,INDIA,ER,BR,2021,0.812971123,
URBAN,Q5,INDIA,NR,DL,2021,0.069859025,
RURAL,Q1,INDIA,ER,BR,2022,0.749936454,
RURAL,Q1,INDIA,NR,DL,2022,0.641643464,
RURAL,Q2,INDIA,ER,BR,2022,0.803887577,
RURAL,Q2,INDIA,NR,DL,2022,0.386487406,
RURAL,Q3,INDIA,ER,BR,2022,0.827899122,
RURAL,Q3,INDIA,NR,DL,2022,0.319266147,
RURAL,Q4,INDIA,ER,BR,2022,0.851465984,
RURAL,Q4,INDIA,NR,DL,2022,0.212026419,
RURAL,Q5,INDIA,ER,BR,2022,0.882054943,
RURAL,Q5,INDIA,NR,DL,2022,0.195841909,
URBAN,Q1,INDIA,ER,BR,2022,0.868717945,
URBAN,Q1,INDIA,NR,DL,2022,0.44565059,
URBAN,Q2,INDIA,ER,BR,2022,0.889978587,
URBAN,Q2,INDIA,NR,DL,2022,0.363477301,
URBAN,Q3,INDIA,ER,BR,2022,0.8895984,
URBAN,Q3,INDIA,NR,DL,2022,0.241721057,
URBAN,Q4,INDIA,ER,BR,2022,0.876405204,
URBAN,Q4,INDIA,NR,DL,2022,0.16219745,
URBAN,Q5,INDIA,ER,BR,2022,0.803739949,
URBAN,Q5,INDIA,NR,DL,2022,0.063358461,
RURAL,Q1,INDIA,ER,BR,2023,0.759923794,
RURAL,Q1,INDIA,NR,DL,2023,0.616724115,
RURAL,Q2,INDIA,ER,BR,2023,0.811813236,
RURAL,Q2,INDIA,NR,DL,2023,0.352307197,
RURAL,Q3,INDIA,ER,BR,2023,0.833854446,
RURAL,Q3,INDIA,NR,DL,2023,0.289970515,
RURAL,Q4,INDIA,ER,BR,2023,0.855993222,
RURAL,Q4,INDIA,NR,DL,2023,0.189703029,
RURAL,Q5,INDIA,ER,BR,2023,0.883416088,
RURAL,Q5,INDIA,NR,DL,2023,0.176307367,
URBAN,Q1,INDIA,ER,BR,2023,0.872300841,
URBAN,Q1,INDIA,NR,DL,2023,0.418088468,
URBAN,Q2,INDIA,ER,BR,2023,0.890685015,
URBAN,Q2,INDIA,NR,DL,2023,0.347884913,
URBAN,Q3,INDIA,ER,BR,2023,0.888526293,
URBAN,Q3,INDIA,NR,DL,2023,0.227826018,
URBAN,Q4,INDIA,ER,BR,2023,0.873324699,
URBAN,Q4,INDIA,NR,DL,2023,0.151855034,
URBAN,Q5,INDIA,ER,BR,2023,0.795905252,
URBAN,Q5,INDIA,NR,DL,2023,0.058348486,
RURAL,Q1,INDIA,ER,BR,2024,0.76772859,
RURAL,Q1,INDIA,NR,DL,2024,0.594821461,
RURAL,Q2,INDIA,ER,BR,2024,0.817922621,
RURAL,Q2,INDIA,NR,DL,2024,0.324299955,
RURAL,Q3,INDIA,ER,BR,2024,0.838426089,
RURAL,Q3,INDIA,NR,DL,2024,0.266328111,
RURAL,Q4,INDIA,ER,BR,2024,0.859410853,
RURAL,Q4,INDIA,NR,DL,2024,0.172169179,
RURAL,Q5,INDIA,ER,BR,2024,0.884166434,
RURAL,Q5,INDIA,NR,DL,2024,0.160934838,
URBAN,Q1,INDIA,ER,BR,2024,0.87497008,
URBAN,Q1,INDIA,NR,DL,2024,0.395019602,
URBAN,Q2,INDIA,ER,BR,2024,0.891037872,
URBAN,Q2,INDIA,NR,DL,2024,0.334917259,
URBAN,Q3,INDIA,ER,BR,2024,0.887456074,
URBAN,Q3,INDIA,NR,DL,2024,0.216497015,
URBAN,Q4,INDIA,ER,BR,2024,0.870608533,
URBAN,Q4,INDIA,NR,DL,2024,0.143519989,
URBAN,Q5,INDIA,ER,BR,2024,0.789304283,
URBAN,Q5,INDIA,NR,DL,2024,0.054395105,
RURAL,Q1,INDIA,ER,BR,2025,0.775108479,
RURAL,Q1,INDIA,NR,DL,2025,0.572742176,
RURAL,Q2,INDIA,ER,BR,2025,0.823625505,
RURAL,Q2,INDIA,NR,DL,2025,0.297909899,
RURAL,Q3,INDIA,ER,BR,2025,0.84267872,
RURAL,Q3,INDIA,NR,DL,2025,0.24431111,
RURAL,Q4,INDIA,ER,BR,2025,0.862537677,
RURAL,Q4,INDIA,NR,DL,2025,0.156212325,
RURAL,Q5,INDIA,ER,BR,2025,0.884593756,
RURAL,Q5,INDIA,NR,DL,2025,0.146902542,
URBAN,Q1,INDIA,ER,BR,2025,0.877379603,
URBAN,Q1,INDIA,NR,DL,2025,0.372763604,
URBAN,Q2,INDIA,ER,BR,2025,0.891192864,
URBAN,Q2,INDIA,NR,DL,2025,0.32241283,
URBAN,Q3,INDIA,ER,BR,2025,0.886233818,
URBAN,Q3,INDIA,NR,DL,2025,0.205771384,
URBAN,Q4,INDIA,ER,BR,2025,0.867759453,
URBAN,Q4,INDIA,NR,DL,2025,0.135708545,
URBAN,Q5,INDIA,ER,BR,2025,0.782629563,
URBAN,Q5,INDIA,NR,DL,2025,0.050759724,
RURAL,Q1,INDIA,ER,BR,2026,0.782147956,
RURAL,Q1,INDIA,NR,DL,2026,0.550447953,
RURAL,Q2,INDIA,ER,BR,2026,0.828993243,
RURAL,Q2,INDIA,NR,DL,2026,0.273023694,
RURAL,Q3,INDIA,ER,BR,2026,0.84666688,
RURAL,Q3,INDIA,NR,DL,2026,0.223755707,
RURAL,Q4,INDIA,ER,BR,2026,0.865417067,
RURAL,Q4,INDIA,NR,DL,2026,0.14162705,
RURAL,Q5,INDIA,ER,BR,2026,0.884717691,
RURAL,Q5,INDIA,NR,DL,2026,0.134028618,
URBAN,Q1,INDIA,ER,BR,2026,0.8795649,
URBAN,Q1,INDIA,NR,DL,2026,0.351228988,
URBAN,Q2,INDIA,ER,BR,2026,0.891161303,
URBAN,Q2,INDIA,NR,DL,2026,0.310282239,
URBAN,Q3,INDIA,ER,BR,2026,0.884855871,
URBAN,Q3,INDIA,NR,DL,2026,0.195552389,
URBAN,Q4,INDIA,ER,BR,2026,0.864758327,
URBAN,Q4,INDIA,NR,DL,2026,0.128337303,
URBAN,Q5,INDIA,ER,BR,2026,0.775828785,
URBAN,Q5,INDIA,NR,DL,2026,0.047391151,
RURAL,Q1,INDIA,ER,BR,2027,0.788832045,
RURAL,Q1,INDIA,NR,DL,2027,0.528116633,
RURAL,Q2,INDIA,ER,BR,2027,0.83401955,
RURAL,Q2,INDIA,NR,DL,2027,0.24975578,
RURAL,Q3,INDIA,ER,BR,2027,0.850386869,
RURAL,Q3,INDIA,NR,DL,2027,0.204698349,
RURAL,Q4,INDIA,ER,BR,2027,0.868049103,
RURAL,Q4,INDIA,NR,DL,2027,0.128365623,
RURAL,Q5,INDIA,ER,BR,2027,0.884549985,
RURAL,Q5,INDIA,NR,DL,2027,0.122272784,
URBAN,Q1,INDIA,ER,BR,2027,0.881527797,
URBAN,Q1,INDIA,NR,DL,2027,0.330533548,
URBAN,Q2,INDIA,ER,BR,2027,0.890951097,
URBAN,Q2,INDIA,NR,DL,2027,0.298561661,
URBAN,Q3,INDIA,ER,BR,2027,0.883333796,
URBAN,Q3,INDIA,NR,DL,2027,0.18585219,
URBAN,Q4,INDIA,ER,BR,2027,0.861622998,
URBAN,Q4,INDIA,NR,DL,2027,0.121403844,
URBAN,Q5,INDIA,ER,BR,2027,0.768937617,
URBAN,Q5,INDIA,NR,DL,2027,0.044277654,
RURAL,Q1,INDIA,ER,BR,2028,0.795273798,
RURAL,Q1,INDIA,NR,DL,2028,0.505594328,
RURAL,Q2,INDIA,ER,BR,2028,0.838793013,
RURAL,Q2,INDIA,NR,DL,2028,0.227865119,
RURAL,Q3,INDIA,ER,BR,2028,0.853905001,
RURAL,Q3,INDIA,NR,DL,2028,0.186892958,
RURAL,Q4,INDIA,ER,BR,2028,0.870482447,
RURAL,Q4,INDIA,NR,DL,2028,0.116195671,
RURAL,Q5,INDIA,ER,BR,2028,0.884094483,
RURAL,Q5,INDIA,NR,DL,2028,0.111431953,
URBAN,Q1,INDIA,ER,BR,2028,0.883305721,
URBAN,Q1,INDIA,NR,DL,2028,0.31048545,
URBAN,Q2,INDIA,ER,BR,2028,0.890563197,
URBAN,Q2,INDIA,NR,DL,2028,0.287114598,
URBAN,Q3,INDIA,ER,BR,2028,0.881646634,
URBAN,Q3,INDIA,NR,DL,2028,0.176542707,
URBAN,Q4,INDIA,ER,BR,2028,0.858306856,
URBAN,Q4,INDIA,NR,DL,2028,0.114807271,
URBAN,Q5,INDIA,ER,BR,2028,0.761853121,
URBAN,Q5,INDIA,NR,DL,2028,0.041365237,
RURAL,Q1,INDIA,ER,BR,2029,0.801474085,
RURAL,Q1,INDIA,NR,DL,2029,0.482988384,
RURAL,Q2,INDIA,ER,BR,2029,0.843316016,
RURAL,Q2,INDIA,NR,DL,2029,0.207381273,
RURAL,Q3,INDIA,ER,BR,2029,0.857223235,
RURAL,Q3,INDIA,NR,DL,2029,0.1703248,
RURAL,Q4,INDIA,ER,BR,2029,0.872718802,
RURAL,Q4,INDIA,NR,DL,2029,0.105057412,
RURAL,Q5,INDIA,ER,BR,2029,0.883350543,
RURAL,Q5,INDIA,NR,DL,2029,0.101456922,
URBAN,Q1,INDIA,ER,BR,2029,0.88490013,
URBAN,Q1,INDIA,NR,DL,2029,0.2911391,
URBAN,Q2,INDIA,ER,BR,2029,0.889997519,
URBAN,Q2,INDIA,NR,DL,2029,0.275949177,
URBAN,Q3,INDIA,ER,BR,2029,0.879793776,
URBAN,Q3,INDIA,NR,DL,2029,0.16761839,
URBAN,Q4,INDIA,ER,BR,2029,0.85480918,
URBAN,Q4,INDIA,NR,DL,2029,0.108536081,
URBAN,Q5,INDIA,ER,BR,2029,0.754578248,
URBAN,Q5,INDIA,NR,DL,2029,0.038641754,
RURAL,Q1,INDIA,ER,BR,2030,0.807434045,
RURAL,Q1,INDIA,NR,DL,2030,0.460405725,
RURAL,Q2,INDIA,ER,BR,2030,0.847591005,
RURAL,Q2,INDIA,NR,DL,2030,0.188309836,
RURAL,Q3,INDIA,ER,BR,2030,0.860343511,
RURAL,Q3,INDIA,NR,DL,2030,0.154965674,
RURAL,Q4,INDIA,ER,BR,2030,0.874759783,
RURAL,Q4,INDIA,NR,DL,2030,0.094888235,
RURAL,Q5,INDIA,ER,BR,2030,0.882317274,
RURAL,Q5,INDIA,NR,DL,2030,0.092296946,
URBAN,Q1,INDIA,ER,BR,2030,0.88631237,
URBAN,Q1,INDIA,NR,DL,2030,0.272538655,
URBAN,Q2,INDIA,ER,BR,2030,0.889253877,
URBAN,Q2,INDIA,NR,DL,2030,0.265072164,
URBAN,Q3,INDIA,ER,BR,2030,0.87777458,
URBAN,Q3,INDIA,NR,DL,2030,0.159072585,
URBAN,Q4,INDIA,ER,BR,2030,0.851129317,
URBAN,Q4,INDIA,NR,DL,2030,0.102578569,
URBAN,Q5,INDIA,ER,BR,2030,0.747116321,
URBAN,Q5,INDIA,NR,DL,2030,0.036095654,
RURAL,Q1,INDIA,ER,BR,2031,0.81315506,
RURAL,Q1,INDIA,NR,DL,2031,0.437951101,
RURAL,Q2,INDIA,ER,BR,2031,0.851620461,
RURAL,Q2,INDIA,NR,DL,2031,0.170635592,
RURAL,Q3,INDIA,ER,BR,2031,0.863267737,
RURAL,Q3,INDIA,NR,DL,2031,0.14077641,
RURAL,Q4,INDIA,ER,BR,2031,0.876606917,
RURAL,Q4,INDIA,NR,DL,2031,0.085624253,
RURAL,Q5,INDIA,ER,BR,2031,0.880993562,
RURAL,Q5,INDIA,NR,DL,2031,0.083900731,
URBAN,Q1,INDIA,ER,BR,2031,0.887543671,
URBAN,Q1,INDIA,NR,DL,2031,0.254718182,
URBAN,Q2,INDIA,ER,BR,2031,0.888331992,
URBAN,Q2,INDIA,NR,DL,2031,0.254489007,
URBAN,Q3,INDIA,ER,BR,2031,0.875588385,
URBAN,Q3,INDIA,NR,DL,2031,0.150897671,
URBAN,Q4,INDIA,ER,BR,2031,0.847266702,
URBAN,Q4,INDIA,NR,DL,2031,0.096922916,
URBAN,Q5,INDIA,ER,BR,2031,0.739471038,
URBAN,Q5,INDIA,NR,DL,2031,0.033715981,
RURAL,Q1,INDIA,SR,KA,2021,0.696795901,
RURAL,Q1,INDIA,NR,RJ,2021,0.673274998,
RURAL,Q2,INDIA,SR,KA,2021,0.753755482,
RURAL,Q2,INDIA,NR,RJ,2021,0.650987199,
RURAL,Q3,INDIA,SR,KA,2021,0.797220191,
RURAL,Q3,INDIA,NR,RJ,2021,0.623849334,
RURAL,Q4,INDIA,SR,KA,2021,0.830618332,
RURAL,Q4,INDIA,NR,RJ,2021,0.575763406,
RURAL,Q5,INDIA,SR,KA,2021,0.877410296,
RURAL,Q5,INDIA,NR,RJ,2021,0.459178072,
URBAN,Q1,INDIA,SR,KA,2021,0.846510484,
URBAN,Q1,INDIA,NR,RJ,2021,0.560282254,
URBAN,Q2,INDIA,SR,KA,2021,0.878819221,
URBAN,Q2,INDIA,NR,RJ,2021,0.432250529,
URBAN,Q3,INDIA,SR,KA,2021,0.880936137,
URBAN,Q3,INDIA,NR,RJ,2021,0.367562775,
URBAN,Q4,INDIA,SR,KA,2021,0.845483137,
URBAN,Q4,INDIA,NR,RJ,2021,0.263270282,
URBAN,Q5,INDIA,SR,KA,2021,0.587438902,
URBAN,Q5,INDIA,NR,RJ,2021,0.118282123,
RURAL,Q1,INDIA,SR,KA,2022,0.726491589,
RURAL,Q1,INDIA,NR,RJ,2022,0.673239278,
RURAL,Q2,INDIA,SR,KA,2022,0.777691912,
RURAL,Q2,INDIA,NR,RJ,2022,0.640396105,
RURAL,Q3,INDIA,SR,KA,2022,0.816141833,
RURAL,Q3,INDIA,NR,RJ,2022,0.610009973,
RURAL,Q4,INDIA,SR,KA,2022,0.84497148,
RURAL,Q4,INDIA,NR,RJ,2022,0.556838574,
RURAL,Q5,INDIA,SR,KA,2022,0.876570815,
RURAL,Q5,INDIA,NR,RJ,2022,0.436196071,
URBAN,Q1,INDIA,SR,KA,2022,0.857570531,
URBAN,Q1,INDIA,NR,RJ,2022,0.538399128,
URBAN,Q2,INDIA,SR,KA,2022,0.88223242,
URBAN,Q2,INDIA,NR,RJ,2022,0.405018168,
URBAN,Q3,INDIA,SR,KA,2022,0.876292778,
URBAN,Q3,INDIA,NR,RJ,2022,0.345721731,
URBAN,Q4,INDIA,SR,KA,2022,0.830387021,
URBAN,Q4,INDIA,NR,RJ,2022,0.244417501,
URBAN,Q5,INDIA,SR,KA,2022,0.534326417,
URBAN,Q5,INDIA,NR,RJ,2022,0.107014,
RURAL,Q1,INDIA,SR,KA,2023,0.749835226,
RURAL,Q1,INDIA,NR,RJ,2023,0.672058785,
RURAL,Q2,INDIA,SR,KA,2023,0.796070099,
RURAL,Q2,INDIA,NR,RJ,2023,0.630331611,
RURAL,Q3,INDIA,SR,KA,2023,0.830239072,
RURAL,Q3,INDIA,NR,RJ,2023,0.597631101,
RURAL,Q4,INDIA,SR,KA,2023,0.855125709,
RURAL,Q4,INDIA,NR,RJ,2023,0.540524848,
RURAL,Q5,INDIA,SR,KA,2023,0.87317597,
RURAL,Q5,INDIA,NR,RJ,2023,0.417333694,
URBAN,Q1,INDIA,SR,KA,2023,0.865468235,
URBAN,Q1,INDIA,NR,RJ,2023,0.519781727,
URBAN,Q2,INDIA,SR,KA,2023,0.883883153,
URBAN,Q2,INDIA,NR,RJ,2023,0.382907846,
URBAN,Q3,INDIA,SR,KA,2023,0.870745139,
URBAN,Q3,INDIA,NR,RJ,2023,0.328268029,
URBAN,Q4,INDIA,SR,KA,2023,0.81542009,
URBAN,Q4,INDIA,NR,RJ,2023,0.229705766,
URBAN,Q5,INDIA,SR,KA,2023,0.488008862,
URBAN,Q5,INDIA,NR,RJ,2023,0.098536936,
RURAL,Q1,INDIA,SR,KA,2024,0.768438445,
RURAL,Q1,INDIA,NR,RJ,2024,0.6703179,
RURAL,Q2,INDIA,SR,KA,2024,0.810402731,
RURAL,Q2,INDIA,NR,RJ,2024,0.621152163,
RURAL,Q3,INDIA,SR,KA,2024,0.840899586,
RURAL,Q3,INDIA,NR,RJ,2024,0.586786819,
RURAL,Q4,INDIA,SR,KA,2024,0.862355198,
RURAL,Q4,INDIA,NR,RJ,2024,0.526619699,
RURAL,Q5,INDIA,SR,KA,2024,0.868206814,
RURAL,Q5,INDIA,NR,RJ,2024,0.401851136,
URBAN,Q1,INDIA,SR,KA,2024,0.871162256,
